corruption,severity,within_training_envelope,clean_dice,corrupted_dice,dice_delta,subject
blur,4.0,False,0.8946889553711871,0.46265223109402803,-0.43203672427715906,POLYIC_20190517_mouse36__E2_P1
intensity,0.1,True,0.8946889553711871,0.8956613005294108,0.000972345158223753,POLYIC_20190517_mouse36__E2_P1
intensity,0.25,True,0.8946889553711871,0.8966554796898507,0.0019665243186636205,POLYIC_20190517_mouse36__E2_P1
intensity,0.5,False,0.8946889553711871,0.8950937006965021,0.0004047453253149813,POLYIC_20190517_mouse36__E2_P1
intensity,0.75,False,0.8946889553711871,0.8923400047525238,-0.002348950618663248,POLYIC_20190517_mouse36__E2_P1
noise,0.05,True,0.9335924523287489,0.9339015293111039,0.0003090769823550499,POLYIC_20190517_mouse37__E3_P1
noise,0.1,True,0.9335924523287489,0.9339990197462971,0.00040656741754818704,POLYIC_20190517_mouse37__E3_P1
noise,0.2,True,0.9335924523287489,0.9298434167231601,-0.003749035605588813,POLYIC_20190517_mouse37__E3_P1
noise,0.4,False,0.9335924523287489,0.8189017643976009,-0.114690687931148,POLYIC_20190517_mouse37__E3_P1
blur,0.5,True,0.9335924523287489,0.9324399406247668,-0.0011525117039821176,POLYIC_20190517_mouse37__E3_P1
blur,1.0,True,0.9335924523287489,0.9336123358991605,1.9883570411605156e-05,POLYIC_20190517_mouse37__E3_P1
blur,2.0,False,0.9335924523287489,0.9299740337312615,-0.0036184185974873495,POLYIC_20190517_mouse37__E3_P1
blur,4.0,False,0.9335924523287489,0.568476174213612,-0.3651162781151369,POLYIC_20190517_mouse37__E3_P1
intensity,0.1,True,0.9335924523287489,0.9338772932730657,0.00028484094431679985,POLYIC_20190517_mouse37__E3_P1
intensity,0.25,True,0.9335924523287489,0.9337124046087086,0.00011995227995975632,POLYIC_20190517_mouse37__E3_P1
intensity,0.5,False,0.9335924523287489,0.9280415858740046,-0.00555086645474423,POLYIC_20190517_mouse37__E3_P1
intensity,0.75,False,0.9335924523287489,0.9302671850442551,-0.0033252672844937825,POLYIC_20190517_mouse37__E3_P1
noise,0.05,True,0.9269929756269473,0.9257401585511211,-0.0012528170758261403,POLYIC_20190517_mouse38__E3_P1
noise,0.1,True,0.9269929756269473,0.9207987720986457,-0.006194203528301578,POLYIC_20190517_mouse38__E3_P1
noise,0.2,True,0.9269929756269473,0.9033017397268815,-0.02369123590006572,POLYIC_20190517_mouse38__E3_P1
noise,0.4,False,0.9269929756269473,0.6769568082290033,-0.250036167397944,POLYIC_20190517_mouse38__E3_P1
blur,0.5,True,0.9269929756269473,0.9329799745452788,0.005986998918331543,POLYIC_20190517_mouse38__E3_P1
blur,1.0,True,0.9269929756269473,0.9327574675874072,0.0057644919604599165,POLYIC_20190517_mouse38__E3_P1
blur,2.0,False,0.9269929756269473,0.8546007683368246,-0.07239220729012263,POLYIC_20190517_mouse38__E3_P1
blur,4.0,False,0.9269929756269473,0.501559396374291,-0.42543357925265624,POLYIC_20190517_mouse38__E3_P1
intensity,0.1,True,0.9269929756269473,0.9270414457136449,4.847008669761621e-05,POLYIC_20190517_mouse38__E3_P1
intensity,0.25,True,0.9269929756269473,0.924218631678796,-0.0027743439481512366,POLYIC_20190517_mouse38__E3_P1
intensity,0.5,False,0.9269929756269473,0.9242154222374951,-0.002777553389452181,POLYIC_20190517_mouse38__E3_P1
intensity,0.75,False,0.9269929756269473,0.9171764110831871,-0.00981656454376012,POLYIC_20190517_mouse38__E3_P1
noise,0.05,True,0.922400483318789,0.9225178956555307,0.0001174123367416735,POLYIC_20190517_mouse39__E12_P1
noise,0.1,True,0.922400483318789,0.9212564111159532,-0.0011440722028357442,POLYIC_20190517_mouse39__E12_P1
noise,0.2,True,0.922400483318789,0.9149157478676929,-0.0074847354510960695,POLYIC_20190517_mouse39__E12_P1
noise,0.4,False,0.922400483318789,0.7089448298986356,-0.21345565342015338,POLYIC_20190517_mouse39__E12_P1
blur,0.5,True,0.922400483318789,0.9235744766640905,0.0011739933453015494,POLYIC_20190517_mouse39__E12_P1
blur,1.0,True,0.922400483318789,0.9274743451255738,0.0050738618067848185,POLYIC_20190517_mouse39__E12_P1
blur,2.0,False,0.922400483318789,0.8580323688389302,-0.0643681144798588,POLYIC_20190517_mouse39__E12_P1
blur,4.0,False,0.922400483318789,0.4420442679851587,-0.48035621533363027,POLYIC_20190517_mouse39__E12_P1
intensity,0.1,True,0.922400483318789,0.9231092225264113,0.0007087392076222665,POLYIC_20190517_mouse39__E12_P1
intensity,0.25,True,0.922400483318789,0.9210003770265175,-0.0014001062922714969,POLYIC_20190517_mouse39__E12_P1
intensity,0.5,False,0.922400483318789,0.9269382901383981,0.004537806819609136,POLYIC_20190517_mouse39__E12_P1
intensity,0.75,False,0.922400483318789,0.9090488159809499,-0.013351667337839102,POLYIC_20190517_mouse39__E12_P1
noise,0.05,True,0.9122678663159042,0.9107421708088287,-0.0015256955070754863,POLYIC_20190517_mouse42__E4_P1
noise,0.1,True,0.9122678663159042,0.9090740080871303,-0.003193858228773827,POLYIC_20190517_mouse42__E4_P1
noise,0.2,True,0.9122678663159042,0.8290021192556555,-0.0832657470602487,POLYIC_20190517_mouse42__E4_P1
noise,0.4,False,0.9122678663159042,0.5923190768844852,-0.319948789431419,POLYIC_20190517_mouse42__E4_P1
blur,0.5,True,0.9122678663159042,0.9051238803786111,-0.00714398593729304,POLYIC_20190517_mouse42__E4_P1
blur,1.0,True,0.9122678663159042,0.8328583047491072,-0.07940956156679702,POLYIC_20190517_mouse42__E4_P1
blur,2.0,False,0.9122678663159042,0.5878318595130144,-0.32443600680288975,POLYIC_20190517_mouse42__E4_P1
blur,4.0,False,0.9122678663159042,0.4378849630741887,-0.47438290324171545,POLYIC_20190517_mouse42__E4_P1
intensity,0.1,True,0.9122678663159042,0.9126015468614912,0.00033368054558702287,POLYIC_20190517_mouse42__E4_P1
intensity,0.25,True,0.9122678663159042,0.9113857071713147,-0.000882159144589445,POLYIC_20190517_mouse42__E4_P1
intensity,0.5,False,0.9122678663159042,0.9285561717309959,0.01628830541509174,POLYIC_20190517_mouse42__E4_P1
