epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
1,1.7259405361754554,52.895140409469604,0.4993871889022127,False,0.6427626557640148,0.49625734728763565,0.9139224567957109,284153.5,26866.666666666668,1.8474140624619872,0.3560117220404106,0.2179568849043417,0.9749427722447772,304620.8,2168.8,4.494843776454724
2,1.329096536551203,53.246315479278564,0.7942805459561226,False,0.862728295648662,0.8150690840540359,0.9174361926499524,68143.33333333333,26582.833333333332,1.1289366077546399,0.7258327962635833,0.5838115958378448,0.9615035125668449,59895.9,3333.7,1.6536124142811102
3,0.9921288905399186,52.80585050582886,0.8971539929593197,False,0.9258536589722502,0.9283648533753127,0.9236188840313213,23133.0,24604.666666666668,0.9953073409508318,0.8684543269463891,0.7941054307532599,0.9584785206232018,21571.5,3599.1,1.2077486435406526
4,0.6863211036792823,53.326183557510376,0.9358829593268332,False,0.9434380767746456,0.9646245359354318,0.9239788877621917,10611.5,25495.166666666668,0.9578769546354865,0.9283278418790208,0.8999168594611089,0.9588136230518163,9259.9,3568.5,1.0658404754092943
5,0.4488684077348028,53.158469438552856,0.9529016570030069,False,0.9525720890981212,0.9792985273892194,0.928069126159131,5900.166666666667,23933.333333333332,0.947824038965772,0.9532312249078927,0.9428954514887105,0.9640899896932942,5091.7,3111.3,1.0230366174592342
6,0.31572845205664635,53.26342701911926,0.958388915802006,False,0.9583900208402186,0.9732023980894101,0.9447654404448546,8209.833333333334,18644.666666666668,0.9708513641630261,0.9583878107637933,0.9538647087321752,0.9631946856301665,4061.3,3189.7,1.0102319891922587
7,0.2522068872515644,53.19567680358887,0.9601133126903129,False,0.9577594488249174,0.9798325422833253,0.937644785293147,6141.333333333333,21187.166666666668,0.9569398613766719,0.9624671765557083,0.9687759535011706,0.9563969688672407,2687.6,3780.2,0.9875088531692391
8,0.2153465369982379,53.147610664367676,0.9604512690350433,False,0.9567538366401429,0.9729239925613037,0.9423500573354552,8159.666666666667,20062.166666666668,0.968542656543161,0.9641487014299436,0.9603634252669104,0.9681702971872795,3487.7,2758.4,1.0085616992253936
9,0.19595502050859587,53.32535791397095,0.9633591978570164,False,0.9602184199018208,0.9742902686373407,0.9475893767914778,8002.166666666667,18204.5,0.9725680509756628,0.9664999758122121,0.9659267657228703,0.967218353021656,2973.3,2841.7,1.0016488957080179
10,0.17894755117595196,53.39761781692505,0.9646922876594433,False,0.9622017762426555,0.97447072065849,0.9512359827273417,8094.666666666667,16981.666666666668,0.9761364298838245,0.967182799076231,0.9706872689191316,0.9638107786989718,2534.7,3136.4,0.9931495240888445
11,0.17085054410355432,53.172903299331665,0.9659862174422438,False,0.9637151979083217,0.9715010038476116,0.9568566047703948,9071.5,15129.0,0.9849034921812013,0.9682572369761658,0.9701795106400644,0.9664615155943672,2587.9,2908.1,0.9964272988975889
12,0.1620684792952878,53.447954416275024,0.9679720462291983,False,0.9671334028627454,0.9782426722747494,0.9569896102064425,6953.333333333333,14732.833333333334,0.978324871263859,0.9688106895956512,0.9639916569697341,0.9738444409929722,3172.5,2267.1,1.0105887767090347
13,0.15559781941452197,53.52615213394165,0.9675186334199803,False,0.966847961455232,0.9779357428151338,0.956871524366063,6876.166666666667,15095.666666666666,0.978449759885467,0.9681893053847288,0.9750042371423728,0.9615801605394916,2151.7,3330.8,0.986492733465691
