transform,stage,relative_l2,cosine,subject
axis1_+1mm,encoder_level3,0.2615947127342224,0.9651864767074585,043
axis1_+1mm,encoder_level4,0.15343277156352997,0.9887268543243408,043
axis1_+1mm,output_logits,0.09212931990623474,0.9957646131515503,043
axis1_+2mm,input,1.8846396869776072e-06,1.0,043
axis1_+2mm,encoder_level0,0.04892750084400177,0.9988023638725281,043
axis1_+2mm,encoder_level1,0.12615539133548737,0.9920236468315125,043
axis1_+2mm,encoder_level2,0.2397438883781433,0.9708366990089417,043
axis1_+2mm,encoder_level3,0.2617134749889374,0.96525639295578,043
axis1_+2mm,encoder_level4,0.1853652000427246,0.9832719564437866,043
axis1_+2mm,output_logits,0.11155424267053604,0.9937689304351807,043
axis1_+4mm,input,1.8846396869776072e-06,1.0,043
axis1_+4mm,encoder_level0,0.11984515935182571,0.9927926063537598,043
axis1_+4mm,encoder_level1,0.26256683468818665,0.9649280905723572,043
axis1_+4mm,encoder_level2,0.2964476943016052,0.9552342891693115,043
axis1_+4mm,encoder_level3,0.2993735373020172,0.9543245434761047,043
axis1_+4mm,encoder_level4,0.16884206235408783,0.9860817193984985,043
axis1_+4mm,output_logits,0.20969097316265106,0.9777692556381226,043
axis1_+6mm,input,1.8846396869776072e-06,1.0,043
axis1_+6mm,encoder_level0,0.16227082908153534,0.9867463111877441,043
axis1_+6mm,encoder_level1,0.3492484390735626,0.937039315700531,043
axis1_+6mm,encoder_level2,0.41448473930358887,0.9100579023361206,043
axis1_+6mm,encoder_level3,0.4311881363391876,0.902279257774353,043
axis1_+6mm,encoder_level4,0.1939121037721634,0.9810233116149902,043
axis1_+6mm,output_logits,0.2963259518146515,0.9551737308502197,043
axis2_+1mm,input,1.884232574411726e-06,1.0,043
axis2_+1mm,encoder_level0,1.9117467672913335e-05,1.0000001192092896,043
axis2_+1mm,encoder_level1,0.29500192403793335,0.9554968476295471,043
axis2_+1mm,encoder_level2,0.27542734146118164,0.9613412618637085,043
axis2_+1mm,encoder_level3,0.2883807420730591,0.9575347900390625,043
axis2_+1mm,encoder_level4,0.2652060091495514,0.9650740027427673,043
axis2_+1mm,output_logits,0.09437929838895798,0.9955433011054993,043
axis2_+2mm,input,1.8839758695321507e-06,1.0,043
axis2_+2mm,encoder_level0,0.04892749711871147,0.9988023638725281,043
axis2_+2mm,encoder_level1,0.12241338938474655,0.9924830198287964,043
axis2_+2mm,encoder_level2,0.31654301285743713,0.9485795497894287,043
axis2_+2mm,encoder_level3,0.2885756194591522,0.9575678110122681,043
axis2_+2mm,encoder_level4,0.2986394166946411,0.9559832811355591,043
axis2_+2mm,output_logits,0.13868504762649536,0.9904497861862183,043
axis2_+4mm,input,0.13611018657684326,0.9906936287879944,043
axis2_+4mm,encoder_level0,0.2212437391281128,0.9753098487854004,043
axis2_+4mm,encoder_level1,0.32435154914855957,0.9462417364120483,043
axis2_+4mm,encoder_level2,0.34887856245040894,0.9378241896629333,043
axis2_+4mm,encoder_level3,0.33490827679634094,0.9423547387123108,043
axis2_+4mm,encoder_level4,0.2536002993583679,0.9676187038421631,043
