domain,subject,level,entropy,sparsity_above_uniform,centroid_x,centroid_y,centroid_z,spread,attended_voxels_above_10pct_peak,feature_norm
Mouse,POLYIC_20190510_mouse39__E4_P1,level3,0.996586001705633,0.5232421875,7.500404256006711,7.1539133106281305,9.435101153078097,8.623124277659068,5120.0,3.240184783935547
Mouse,POLYIC_20190510_mouse39__E4_P1,level2,0.9992987888797399,0.3485107421875,15.65922600863971,15.433665392257291,19.597751996864428,17.328765600874974,40960.0,3.2251510620117188
Mouse,POLYIC_20190510_mouse39__E4_P1,level1,0.994392912936248,0.2503875732421875,31.782145454691165,31.642655306733047,39.35141000865061,33.34239617832343,32919.0,3.077146053314209
Mouse,POLYIC_20190628_mouse32__E3_P1,level4,0.9999989375292764,0.396875,3.5006023828758637,3.5004469050911995,4.499531680077507,4.327886538853973,640.0,6.170645713806152
Mouse,POLYIC_20190628_mouse32__E3_P1,level3,0.9968414997543532,0.524609375,7.50034673934591,7.14640878343548,9.468827818062984,8.670585846033546,5120.0,3.2070631980895996
Mouse,POLYIC_20190628_mouse32__E3_P1,level2,0.9994530978185813,0.3488525390625,15.70538226248834,15.426553881066564,19.559784674224268,17.33192838479281,40960.0,3.2712769508361816
Mouse,POLYIC_20190628_mouse32__E3_P1,level1,0.994926599692422,0.2633148193359375,31.746782191051054,31.647462618245427,39.27365555221496,33.5796564450154,34827.0,3.141958713531494
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level4,0.9999988946767426,0.3921875,3.5011462716441013,3.4999114468277766,4.49957136986854,4.3281808026591,640.0,6.114809513092041
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level3,0.9967737738028852,0.503125,7.520944663287581,7.081486548866907,9.47527470266417,8.7039051770526,5120.0,3.204125165939331
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level2,0.9993538903798838,0.3455810546875,15.714069868590949,15.351703540930082,19.554998216114353,17.36931372510193,40960.0,3.2586207389831543
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level1,0.9905585156845199,0.223541259765625,32.02004532779371,31.233409399602415,39.37584249253418,33.37316016126818,2953.0,3.082475185394287
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level4,0.999998864064857,0.39375,3.500935423120718,3.5004279470529216,4.499655718198556,4.327817377905839,640.0,6.159383296966553
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level3,0.9967317737144226,0.526953125,7.500310779510129,7.134693357553569,9.448392967082324,8.63609309729131,5120.0,3.19077730178833
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level2,0.9993654691063798,0.33583984375,15.72750493255411,15.432290271831834,19.599038420369027,17.33784824491919,40960.0,3.245135545730591
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level1,0.9947478160999286,0.260418701171875,31.84955498690666,31.637322112263558,39.315234667461354,33.5498082428997,52917.0,3.1220009326934814
Mouse,POLYIC_20190628_mouse33__E3_P1,level4,0.9999989002545718,0.4125,3.501022715389568,3.500117431450325,4.499854155644792,4.327799274290101,640.0,6.152548789978027
Mouse,POLYIC_20190628_mouse33__E3_P1,level3,0.9965250015211221,0.5076171875,7.507348240387497,7.11301623503891,9.542212645664549,8.630142938518592,5120.0,3.2437477111816406
Mouse,POLYIC_20190628_mouse33__E3_P1,level2,0.9993522612145511,0.322314453125,15.725429627664898,15.394505153670355,19.575607973851092,17.35614059673633,40960.0,3.2634263038635254
Mouse,POLYIC_20190628_mouse33__E3_P1,level1,0.9942897731112789,0.2564666748046875,31.878696807304518,31.461713834805323,39.27128796624432,33.47134579239145,14528.0,3.140299081802368
Mouse,POLYIC_20190517_mouse37__E3_P1,level4,0.9999986835405971,0.3625,3.501247805008814,3.499966010450019,4.4992515907802755,4.327853980190221,640.0,6.130602836608887
Mouse,POLYIC_20190517_mouse37__E3_P1,level3,0.9966201075411679,0.5224609375,7.562056528763566,7.122149195122095,9.43742628866365,8.657219107366544,5120.0,3.149219036102295
Mouse,POLYIC_20190517_mouse37__E3_P1,level2,0.9993264522144034,0.3162841796875,15.70286396943208,15.42117656970007,19.61884196499052,17.30620438209585,40960.0,3.2006659507751465
Mouse,POLYIC_20190517_mouse37__E3_P1,level1,0.9940628774369812,0.22720947265625,31.73946461431294,31.541259297747445,39.34879068659556,33.53927630571552,8699.0,3.045376777648926
Mouse,POLYIC_20190619_mouse43__E3_P1,level4,0.9999987437437129,0.384375,3.501013600923954,3.5000553969270873,4.49966555253126,4.327560323946924,640.0,6.133060932159424
Mouse,POLYIC_20190619_mouse43__E3_P1,level3,0.9964452752138206,0.513671875,7.536233390762158,7.11750343984008,9.513617148148072,8.617620638244226,5120.0,3.1758692264556885
Mouse,POLYIC_20190619_mouse43__E3_P1,level2,0.9992743675787505,0.32705078125,15.677812228812087,15.392527100917997,19.581768269163963,17.325789361716343,40960.0,3.1718177795410156
Mouse,POLYIC_20190619_mouse43__E3_P1,level1,0.9942470196118606,0.2453216552734375,31.77668577998431,31.381538803605743,39.37698822058371,33.433123835130644,10721.0,3.087143898010254
Mouse,POLYIC_20190517_mouse39__E12_P1,level4,0.9999987684756372,0.375,3.501127970114541,3.499857966496992,4.499447281413856,4.327951962768376,640.0,6.141103267669678
Mouse,POLYIC_20190517_mouse39__E12_P1,level3,0.9965560244496924,0.526953125,7.532803800258035,7.106957003410536,9.457735080368076,8.654097894502133,5120.0,3.19685959815979
Mouse,POLYIC_20190517_mouse39__E12_P1,level2,0.9993222574630332,0.31962890625,15.724726976102358,15.406817872055456,19.609054021864097,17.331421025470657,40960.0,3.2262520790100098
Mouse,POLYIC_20190517_mouse39__E12_P1,level1,0.9940450080433215,0.2331207275390625,31.83250278254166,31.526376551996574,39.34771766083843,33.48412043183658,8265.0,3.0721490383148193
Mouse,POLYIC_20190612_polyic___E10_P1_1,level4,0.9999987847182313,0.3828125,3.5010460071665364,3.500150665460227,4.499666841073614,4.327661870294709,640.0,6.151129245758057
Mouse,POLYIC_20190612_polyic___E10_P1_1,level3,0.996457265510716,0.5142578125,7.527557259480524,7.115171507180602,9.502651156999296,8.61816201815444,5120.0,3.204434633255005
Mouse,POLYIC_20190612_polyic___E10_P1_1,level2,0.999327448605554,0.3329833984375,15.689810762638206,15.408996267190965,19.582346833319026,17.34055359782248,40960.0,3.2349624633789062
Mouse,POLYIC_20190612_polyic___E10_P1_1,level1,0.9944046572643804,0.2557708740234375,31.824046371150306,31.50242394663653,39.28670906740926,33.470133381519304,19752.0,3.123654842376709
Mouse,POLYIC_20190524_polyic___E3_P1_10,level4,0.9999987199571787,0.3796875,3.5011938962033122,3.500179486237992,4.499608419358601,4.327697975736574,640.0,6.126782417297363
Mouse,POLYIC_20190524_polyic___E3_P1_10,level3,0.9967854167006243,0.509375,7.536841650209155,7.115150618859565,9.439007514276739,8.671332896276569,5120.0,3.1637721061706543
Mouse,POLYIC_20190524_polyic___E3_P1_10,level2,0.9993981875637087,0.337060546875,15.705904012341989,15.41795533997463,19.58207968999369,17.319966580342967,40960.0,3.229323625564575
Mouse,POLYIC_20190524_polyic___E3_P1_10,level1,0.9944582351896816,0.2558746337890625,31.754315049718578,31.618886349811437,39.242042660478546,33.55651113307557,6942.0,3.0958073139190674
Mouse,POLYIC_20190517_mouse40__E3_P1,level4,0.9999988777637812,0.3921875,3.500734134354811,3.500028299400985,4.499000281546968,4.327777308671276,640.0,6.139027118682861
Mouse,POLYIC_20190517_mouse40__E3_P1,level3,0.9969342016225559,0.513671875,7.495287147116173,7.139594723547986,9.369669834901622,8.676748047327125,5120.0,3.210665464401245
Mouse,POLYIC_20190517_mouse40__E3_P1,level2,0.9993910239493293,0.3523681640625,15.694441190079647,15.41685988474762,19.610621101060648,17.33482256166119,40960.0,3.2678046226501465
Mouse,POLYIC_20190517_mouse40__E3_P1,level1,0.9938792441643636,0.2501617431640625,31.767537731587947,31.6941913795312,39.35170096309726,33.41805033385537,9173.0,3.1096813678741455
