domain,subject,level,zone,mean_attention,voxel_count
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level2,false_negative,2.358503479626961e-05,749
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level2,true_background,2.4196735466830432e-05,2509457
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level1,true_positive,1.0497117727936711e-05,56027
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level1,false_positive,4.040735802846029e-06,55207
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level1,false_negative,3.8166299418662675e-06,749
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level1,true_background,2.8635456601477927e-06,2509457
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level4,true_positive,0.0015805737348273396,53567
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level4,false_positive,0.0015654271701350808,47584
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level4,false_negative,0.0015744968550279737,1469
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level4,true_background,0.0015620541526004672,2518820
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level3,true_positive,0.0002527303877286613,53567
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level3,false_positive,0.00018983958580065519,47584
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level3,false_negative,0.00019120208162348717,1469
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level3,true_background,0.000194197244127281,2518820
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level2,true_positive,3.420698340050876e-05,53567
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level2,false_positive,2.4225915694842115e-05,47584
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level2,false_negative,2.3737175069982186e-05,1469
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level2,true_background,2.420974306005519e-05,2518820
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level1,true_positive,1.113490270654438e-05,53567
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level1,false_positive,4.068862381245708e-06,47584
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level1,false_negative,3.90818468076759e-06,1469
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,level1,true_background,2.8601398298633285e-06,2518820
Mouse,POLYIC_20190524_polyic___E3_P1_13,level4,true_positive,0.0015841095009818673,51769
Mouse,POLYIC_20190524_polyic___E3_P1_13,level4,false_positive,0.0015662848018109798,50180
Mouse,POLYIC_20190524_polyic___E3_P1_13,level4,false_negative,0.0015761934919282794,889
Mouse,POLYIC_20190524_polyic___E3_P1_13,level4,true_background,0.0015619754558429122,2518602
Mouse,POLYIC_20190524_polyic___E3_P1_13,level3,true_positive,0.00025297055253759027,51769
Mouse,POLYIC_20190524_polyic___E3_P1_13,level3,false_positive,0.0001950773730641231,50180
Mouse,POLYIC_20190524_polyic___E3_P1_13,level3,false_negative,0.0001899847120512277,889
Mouse,POLYIC_20190524_polyic___E3_P1_13,level3,true_background,0.00019413394329603761,2518602
Mouse,POLYIC_20190524_polyic___E3_P1_13,level2,true_positive,3.647337143775076e-05,51769
Mouse,POLYIC_20190524_polyic___E3_P1_13,level2,false_positive,2.482113995938562e-05,50180
Mouse,POLYIC_20190524_polyic___E3_P1_13,level2,false_negative,2.409938861092087e-05,889
Mouse,POLYIC_20190524_polyic___E3_P1_13,level2,true_background,2.4158189262379892e-05,2518602
Mouse,POLYIC_20190524_polyic___E3_P1_13,level1,true_positive,1.181152128992835e-05,51769
Mouse,POLYIC_20190524_polyic___E3_P1_13,level1,false_positive,3.988167918578256e-06,50180
Mouse,POLYIC_20190524_polyic___E3_P1_13,level1,false_negative,3.818536697508534e-06,889
Mouse,POLYIC_20190524_polyic___E3_P1_13,level1,true_background,2.8527770155051257e-06,2518602
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level4,true_positive,0.0015815920196473598,55472
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level4,false_positive,0.001565425074659288,47195
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level4,false_negative,0.0015753230545669794,1448
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level4,true_background,0.0015620167832821608,2517325
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level3,true_positive,0.0002640491002239287,55472
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level3,false_positive,0.00018877825641538948,47195
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level3,false_negative,0.00019094697199761868,1448
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level3,true_background,0.00019392285321373492,2517325
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level2,true_positive,3.4402080927975476e-05,55472
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level2,false_positive,2.4384926291531883e-05,47195
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level2,false_negative,2.3924745619297028e-05,1448
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level2,true_background,2.4194798243115656e-05,2517325
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level1,true_positive,1.0549341823207214e-05,55472
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level1,false_positive,4.088940386282047e-06,47195
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level1,false_negative,4.214737600705121e-06,1448
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,level1,true_background,2.8664264846156584e-06,2517325
Mouse,POLYIC_20190510_mouse39__E4_P1,level4,true_positive,0.0015842234715819359,56081
Mouse,POLYIC_20190510_mouse39__E4_P1,level4,false_positive,0.0015678592026233673,41686
Mouse,POLYIC_20190510_mouse39__E4_P1,level4,false_negative,0.0015765310963615775,701
Mouse,POLYIC_20190510_mouse39__E4_P1,level4,true_background,0.0015619253972545266,2522972
Mouse,POLYIC_20190510_mouse39__E4_P1,level3,true_positive,0.00024139900051523,56081
Mouse,POLYIC_20190510_mouse39__E4_P1,level3,false_positive,0.00018656790780369192,41686
Mouse,POLYIC_20190510_mouse39__E4_P1,level3,false_negative,0.0001717640261631459,701
Mouse,POLYIC_20190510_mouse39__E4_P1,level3,true_background,0.00019443912606220692,2522972
Mouse,POLYIC_20190510_mouse39__E4_P1,level2,true_positive,3.573804860934615e-05,56081
Mouse,POLYIC_20190510_mouse39__E4_P1,level2,false_positive,2.4802793632261455e-05,41686
Mouse,POLYIC_20190510_mouse39__E4_P1,level2,false_negative,2.4107839635689743e-05,701
Mouse,POLYIC_20190510_mouse39__E4_P1,level2,true_background,2.4156019208021462e-05,2522972
Mouse,POLYIC_20190510_mouse39__E4_P1,level1,true_positive,1.1232747056055814e-05,56081
Mouse,POLYIC_20190510_mouse39__E4_P1,level1,false_positive,4.258080480212811e-06,41686
Mouse,POLYIC_20190510_mouse39__E4_P1,level1,false_negative,3.5694522466656053e-06,701
Mouse,POLYIC_20190510_mouse39__E4_P1,level1,true_background,2.8498348001448903e-06,2522972
Mouse,POLYIC_20190628_mouse32__E3_P1,level4,true_positive,0.0015771008329465985,54551
Mouse,POLYIC_20190628_mouse32__E3_P1,level4,false_positive,0.0015626443782821298,51312
Mouse,POLYIC_20190628_mouse32__E3_P1,level4,false_negative,0.001570295193232596,763
Mouse,POLYIC_20190628_mouse32__E3_P1,level4,true_background,0.0015621789498254657,2514814
Mouse,POLYIC_20190628_mouse32__E3_P1,level3,true_positive,0.0002274661819683388,54551
Mouse,POLYIC_20190628_mouse32__E3_P1,level3,false_positive,0.00019582815002650023,51312
Mouse,POLYIC_20190628_mouse32__E3_P1,level3,false_negative,0.0001834578433772549,763
Mouse,POLYIC_20190628_mouse32__E3_P1,level3,true_background,0.00019460813200566918,2514814
Mouse,POLYIC_20190628_mouse32__E3_P1,level2,true_positive,3.3285465178778395e-05,54551
Mouse,POLYIC_20190628_mouse32__E3_P1,level2,false_positive,2.434402449580375e-05,51312
Mouse,POLYIC_20190628_mouse32__E3_P1,level2,false_negative,2.3648843125556596e-05,763
Mouse,POLYIC_20190628_mouse32__E3_P1,level2,true_background,2.4223299988079816e-05,2514814
Mouse,POLYIC_20190628_mouse32__E3_P1,level1,true_positive,1.0878185094043147e-05,54551
Mouse,POLYIC_20190628_mouse32__E3_P1,level1,false_positive,3.84045961254742e-06,51312
Mouse,POLYIC_20190628_mouse32__E3_P1,level1,false_negative,4.1359940041729715e-06,763
Mouse,POLYIC_20190628_mouse32__E3_P1,level1,true_background,2.8655676942435093e-06,2514814
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level4,true_positive,0.0015785364666953683,37610
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level4,false_positive,0.0015612884890288115,75888
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level4,false_negative,0.0015882039442658424,602
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level4,true_background,0.0015622900100424886,2507340
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level3,true_positive,0.00020029841107316315,37610
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level3,false_positive,0.000197104862309061,75888
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level3,false_negative,0.00018844612350221723,602
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level3,true_background,0.0001951851008925587,2507340
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level2,true_positive,3.692974496516399e-05,37610
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level2,false_positive,2.4447470423183404e-05,75888
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level2,false_negative,2.6356385205872357e-05,602
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level2,true_background,2.422485704300925e-05,2507340
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level1,true_positive,1.8256449038744904e-05,37610
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level1,false_positive,3.7116897146916017e-06,75888
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level1,false_negative,3.643070840553264e-06,602
Mouse,POLYIC_20190510_mouse43__E2_P1_1,level1,true_background,2.8035744890075875e-06,2507340
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level4,true_positive,0.0015801506815478206,56081
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level4,false_positive,0.0015623547369614244,57276
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level4,false_negative,0.001573252258822322,717
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level4,true_background,0.001562105375342071,2507366
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level3,true_positive,0.0002459741954226047,56081
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level3,false_positive,0.0001925948599819094,57276
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level3,false_negative,0.00019350780348759145,717
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level3,true_background,0.00019424194761086255,2507366
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level2,true_positive,3.4599135688040406e-05,56081
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level2,false_positive,2.440711068629753e-05,57276
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level2,false_negative,2.3851111109252088e-05,717
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level2,true_background,2.4186578230001032e-05,2507366
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level1,true_positive,1.1024831110262312e-05,56081
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level1,false_positive,3.7368060930020874e-06,57276
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level1,false_negative,4.093094048585044e-06,717
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,level1,true_background,2.857482741092099e-06,2507366
Mouse,POLYIC_20190628_mouse33__E3_P1,level4,true_positive,0.0015793486963957548,53815
Mouse,POLYIC_20190628_mouse33__E3_P1,level4,false_positive,0.0015626037493348122,54341
Mouse,POLYIC_20190628_mouse33__E3_P1,level4,false_negative,0.0015722400275990367,1025
Mouse,POLYIC_20190628_mouse33__E3_P1,level4,true_background,0.0015621327329427004,2512259
Mouse,POLYIC_20190628_mouse33__E3_P1,level3,true_positive,0.00025376127450726926,53815
Mouse,POLYIC_20190628_mouse33__E3_P1,level3,false_positive,0.00019323444576002657,54341
Mouse,POLYIC_20190628_mouse33__E3_P1,level3,false_negative,0.00017563183791935444,1025
Mouse,POLYIC_20190628_mouse33__E3_P1,level3,true_background,0.00019411348330322653,2512259
Mouse,POLYIC_20190628_mouse33__E3_P1,level2,true_positive,3.50857044395525e-05,53815
Mouse,POLYIC_20190628_mouse33__E3_P1,level2,false_positive,2.451886211929377e-05,54341
Mouse,POLYIC_20190628_mouse33__E3_P1,level2,false_negative,2.4381030016229488e-05,1025
Mouse,POLYIC_20190628_mouse33__E3_P1,level2,true_background,2.4183218556572683e-05,2512259
Mouse,POLYIC_20190628_mouse33__E3_P1,level1,true_positive,1.1758767868741415e-05,53815
Mouse,POLYIC_20190628_mouse33__E3_P1,level1,false_positive,3.7510478705371497e-06,54341
Mouse,POLYIC_20190628_mouse33__E3_P1,level1,false_negative,4.119020559301134e-06,1025
Mouse,POLYIC_20190628_mouse33__E3_P1,level1,true_background,2.8496867798821768e-06,2512259
Mouse,POLYIC_20190517_mouse37__E3_P1,level4,true_positive,0.0015853901859372854,54134
Mouse,POLYIC_20190517_mouse37__E3_P1,level4,false_positive,0.0015632672002539039,66096
Mouse,POLYIC_20190517_mouse37__E3_P1,level4,false_negative,0.001577403163537383,512
Mouse,POLYIC_20190517_mouse37__E3_P1,level4,true_background,0.0015619819751009345,2500698
Mouse,POLYIC_20190517_mouse37__E3_P1,level3,true_positive,0.0002761055075097829,54134
Mouse,POLYIC_20190517_mouse37__E3_P1,level3,false_positive,0.00019002870249096304,66096
Mouse,POLYIC_20190517_mouse37__E3_P1,level3,false_negative,0.00018657345208339393,512
Mouse,POLYIC_20190517_mouse37__E3_P1,level3,true_background,0.0001937049673870206,2500698
Mouse,POLYIC_20190517_mouse37__E3_P1,level2,true_positive,3.579232725314796e-05,54134
Mouse,POLYIC_20190517_mouse37__E3_P1,level2,false_positive,2.415998278593179e-05,66096
Mouse,POLYIC_20190517_mouse37__E3_P1,level2,false_negative,2.4484979803673923e-05,512
Mouse,POLYIC_20190517_mouse37__E3_P1,level2,true_background,2.4174461941584013e-05,2500698
Mouse,POLYIC_20190517_mouse37__E3_P1,level1,true_positive,1.2061193956469651e-05,54134
Mouse,POLYIC_20190517_mouse37__E3_P1,level1,false_positive,3.687199296109611e-06,66096
Mouse,POLYIC_20190517_mouse37__E3_P1,level1,false_negative,4.23638039137586e-06,512
Mouse,POLYIC_20190517_mouse37__E3_P1,level1,true_background,2.8396852940204553e-06,2500698
Mouse,POLYIC_20190619_mouse43__E3_P1,level4,true_positive,0.0015824900474399328,56362
Mouse,POLYIC_20190619_mouse43__E3_P1,level4,false_positive,0.0015645015519112349,38329
Mouse,POLYIC_20190619_mouse43__E3_P1,level4,false_negative,0.0015760137466713786,742
Mouse,POLYIC_20190619_mouse43__E3_P1,level4,true_background,0.0015620195772498846,2526007
Mouse,POLYIC_20190619_mouse43__E3_P1,level3,true_positive,0.0002754506713245064,56362
Mouse,POLYIC_20190619_mouse43__E3_P1,level3,false_positive,0.000190536433365196,38329
Mouse,POLYIC_20190619_mouse43__E3_P1,level3,false_negative,0.0001823130587581545,742
Mouse,POLYIC_20190619_mouse43__E3_P1,level3,true_background,0.0001936007320182398,2526007
Mouse,POLYIC_20190619_mouse43__E3_P1,level2,true_positive,3.737300357897766e-05,56362
Mouse,POLYIC_20190619_mouse43__E3_P1,level2,false_positive,2.5054641810129397e-05,38329
Mouse,POLYIC_20190619_mouse43__E3_P1,level2,false_negative,2.4764725822024047e-05,742
Mouse,POLYIC_20190619_mouse43__E3_P1,level2,true_background,2.411508648947347e-05,2526007
Mouse,POLYIC_20190619_mouse43__E3_P1,level1,true_positive,1.1591324437176809e-05,56362
Mouse,POLYIC_20190619_mouse43__E3_P1,level1,false_positive,3.794774784182664e-06,38329
Mouse,POLYIC_20190619_mouse43__E3_P1,level1,false_negative,3.87946238333825e-06,742
Mouse,POLYIC_20190619_mouse43__E3_P1,level1,true_background,2.8496979211922735e-06,2526007
Mouse,POLYIC_20190517_mouse39__E12_P1,level4,true_positive,0.0015829491894692183,53023
Mouse,POLYIC_20190517_mouse39__E12_P1,level4,false_positive,0.0015634836163371801,66996
Mouse,POLYIC_20190517_mouse39__E12_P1,level4,false_negative,0.0015751548344269395,382
Mouse,POLYIC_20190517_mouse39__E12_P1,level4,true_background,0.0015620384365320206,2501039
Mouse,POLYIC_20190517_mouse39__E12_P1,level3,true_positive,0.0002666134969331324,53023
Mouse,POLYIC_20190517_mouse39__E12_P1,level3,false_positive,0.00019186956342309713,66996
Mouse,POLYIC_20190517_mouse39__E12_P1,level3,false_negative,0.0001812358823372051,382
Mouse,POLYIC_20190517_mouse39__E12_P1,level3,true_background,0.0001938952482305467,2501039
Mouse,POLYIC_20190517_mouse39__E12_P1,level2,true_positive,3.587497121770866e-05,53023
Mouse,POLYIC_20190517_mouse39__E12_P1,level2,false_positive,2.4263190425699577e-05,66996
Mouse,POLYIC_20190517_mouse39__E12_P1,level2,false_negative,2.4508168280590326e-05,382
Mouse,POLYIC_20190517_mouse39__E12_P1,level2,true_background,2.4175114958779886e-05,2501039
Mouse,POLYIC_20190517_mouse39__E12_P1,level1,true_positive,1.227706434292486e-05,53023
Mouse,POLYIC_20190517_mouse39__E12_P1,level1,false_positive,3.7392012472992064e-06,66996
Mouse,POLYIC_20190517_mouse39__E12_P1,level1,false_negative,4.161276137892855e-06,382
Mouse,POLYIC_20190517_mouse39__E12_P1,level1,true_background,2.8375918645906495e-06,2501039
Mouse,POLYIC_20190612_polyic___E10_P1_1,level4,true_positive,0.001582398428581655,54190
Mouse,POLYIC_20190612_polyic___E10_P1_1,level4,false_positive,0.001562865567393601,50280
Mouse,POLYIC_20190612_polyic___E10_P1_1,level4,false_negative,0.0015754966298118234,1036
Mouse,POLYIC_20190612_polyic___E10_P1_1,level4,true_background,0.0015620586927980185,2515934
Mouse,POLYIC_20190612_polyic___E10_P1_1,level3,true_positive,0.00027059458079747856,54190
Mouse,POLYIC_20190612_polyic___E10_P1_1,level3,false_positive,0.0001916631736094132,50280
Mouse,POLYIC_20190612_polyic___E10_P1_1,level3,false_negative,0.0001917103654704988,1036
Mouse,POLYIC_20190612_polyic___E10_P1_1,level3,true_background,0.000193765401490964,2515934
Mouse,POLYIC_20190612_polyic___E10_P1_1,level2,true_positive,3.610982093960047e-05,54190
Mouse,POLYIC_20190612_polyic___E10_P1_1,level2,false_positive,2.4637391106807627e-05,50280
Mouse,POLYIC_20190612_polyic___E10_P1_1,level2,false_negative,2.435888563923072e-05,1036
Mouse,POLYIC_20190612_polyic___E10_P1_1,level2,true_background,2.415769995423034e-05,2515934
Mouse,POLYIC_20190612_polyic___E10_P1_1,level1,true_positive,1.1620983059401624e-05,54190
Mouse,POLYIC_20190612_polyic___E10_P1_1,level1,false_positive,3.748254812308005e-06,50280
Mouse,POLYIC_20190612_polyic___E10_P1_1,level1,false_negative,4.005025402875617e-06,1036
Mouse,POLYIC_20190612_polyic___E10_P1_1,level1,true_background,2.852876150427619e-06,2515934
Mouse,POLYIC_20190524_polyic___E3_P1_10,level4,true_positive,0.0015842779539525509,53079
Mouse,POLYIC_20190524_polyic___E3_P1_10,level4,false_positive,0.0015618841862305999,63544
Mouse,POLYIC_20190524_polyic___E3_P1_10,level4,false_negative,0.0015764994313940406,913
Mouse,POLYIC_20190524_polyic___E3_P1_10,level4,true_background,0.0015620485646650195,2503904
Mouse,POLYIC_20190524_polyic___E3_P1_10,level3,true_positive,0.0002403200342087075,53079
Mouse,POLYIC_20190524_polyic___E3_P1_10,level3,false_positive,0.00019465516379568726,63544
Mouse,POLYIC_20190524_polyic___E3_P1_10,level3,false_negative,0.00018059049034491181,913
Mouse,POLYIC_20190524_polyic___E3_P1_10,level3,true_background,0.00019438039453234524,2503904
Mouse,POLYIC_20190524_polyic___E3_P1_10,level2,true_positive,3.441032094997354e-05,53079
Mouse,POLYIC_20190524_polyic___E3_P1_10,level2,false_positive,2.4480641513946466e-05,63544
Mouse,POLYIC_20190524_polyic___E3_P1_10,level2,false_negative,2.3812855943106115e-05,913
Mouse,POLYIC_20190524_polyic___E3_P1_10,level2,true_background,2.4200680854846723e-05,2503904
Mouse,POLYIC_20190524_polyic___E3_P1_10,level1,true_positive,1.1740296940843109e-05,53079
Mouse,POLYIC_20190524_polyic___E3_P1_10,level1,false_positive,3.644198841357138e-06,63544
Mouse,POLYIC_20190524_polyic___E3_P1_10,level1,false_negative,3.8290022530418355e-06,913
Mouse,POLYIC_20190524_polyic___E3_P1_10,level1,true_background,2.852257466656738e-06,2503904
Mouse,POLYIC_20190517_mouse40__E3_P1,level4,true_positive,0.0015803596470505,54821
Mouse,POLYIC_20190517_mouse40__E3_P1,level4,false_positive,0.001563122496008873,50368
Mouse,POLYIC_20190517_mouse40__E3_P1,level4,false_negative,0.0015736662317067385,519
Mouse,POLYIC_20190517_mouse40__E3_P1,level4,true_background,0.0015620957128703594,2515732
Mouse,POLYIC_20190517_mouse40__E3_P1,level3,true_positive,0.00021143989579286426,54821
Mouse,POLYIC_20190517_mouse40__E3_P1,level3,false_positive,0.0001925067772390321,50368
Mouse,POLYIC_20190517_mouse40__E3_P1,level3,false_negative,0.00017168594058603048,519
Mouse,POLYIC_20190517_mouse40__E3_P1,level3,true_background,0.00019502211944200099,2515732
Mouse,POLYIC_20190517_mouse40__E3_P1,level2,true_positive,3.41747363563627e-05,54821
Mouse,POLYIC_20190517_mouse40__E3_P1,level2,false_positive,2.461226722516585e-05,50368
Mouse,POLYIC_20190517_mouse40__E3_P1,level2,false_negative,2.3450504158972763e-05,519
Mouse,POLYIC_20190517_mouse40__E3_P1,level2,true_background,2.4197592210839503e-05,2515732
Mouse,POLYIC_20190517_mouse40__E3_P1,level1,true_positive,1.1931911103602033e-05,54821
Mouse,POLYIC_20190517_mouse40__E3_P1,level1,false_positive,3.6987360090279253e-06,50368
Mouse,POLYIC_20190517_mouse40__E3_P1,level1,false_negative,3.8180278352228925e-06,519
Mouse,POLYIC_20190517_mouse40__E3_P1,level1,true_background,2.8451388516259613e-06,2515732
