condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
unetr_style,Mouse,POLYIC_20190614_polyic___E3_P1_6,0.45792442560195923,12.913208048343183,0.21561181545257568,9705,49.948480164863476,0.16517988747855913
current_best,Mouse,POLYIC_20190614_polyic___E4_P1_5,0.4491918087005615,14.805201827669181,0.20836709439754486,9455,49.95769434161819,0.15563256894968674
unetr_style,Mouse,POLYIC_20190614_polyic___E4_P1_5,0.45599278807640076,13.13232603834948,0.21222524344921112,9588,49.94263662911973,0.16308495446231644
current_best,Mouse,POLYIC_20190618_mouse33__E3_P1,0.44855746626853943,14.557314897413024,0.21386955678462982,9453,49.9788426954406,0.1559696605642367
unetr_style,Mouse,POLYIC_20190618_mouse33__E3_P1,0.4542027413845062,13.413734037071595,0.21647147834300995,9508,49.942153975599496,0.1624085090413229
current_best,Mouse,POLYIC_20190618_mouse34__E3_P1,0.4451940655708313,15.749652294853963,0.21291732788085938,9358,49.93588373584099,0.154726196753528
unetr_style,Mouse,POLYIC_20190618_mouse34__E3_P1,0.45210060477256775,14.134468609520075,0.21675772964954376,9457,49.97885164428465,0.15966157282855215
current_best,Mouse,POLYIC_20190618_mouse35__E3_P1,0.4494299590587616,14.517889965311848,0.2138770967721939,9177,49.95096436744034,0.15715195872976367
unetr_style,Mouse,POLYIC_20190618_mouse35__E3_P1,0.45243728160858154,14.161714537251019,0.21479861438274384,9396,49.96807151979566,0.16153495558058098
current_best,Mouse,POLYIC_20190618_mouse36__E3_P1,0.4482543468475342,15.161731454026024,0.21097050607204437,9530,49.95802728226653,0.15647468149115148
unetr_style,Mouse,POLYIC_20190618_mouse36__E3_P1,0.45451152324676514,13.3796710294556,0.21324406564235687,9656,49.94821872410936,0.16129645156860445
current_best,Mouse,POLYIC_20190619_mouse38__E3_P1,0.44725486636161804,15.097391564381738,0.2135755717754364,9442,49.95763609404787,0.1555274144991174
unetr_style,Mouse,POLYIC_20190619_mouse38__E3_P1,0.4523911476135254,14.247484332545978,0.21484936773777008,9482,49.96836110525206,0.1609984651165537
current_best,Mouse,POLYIC_20190619_mouse39__E3_P1,0.45036864280700684,14.964641983275524,0.21362291276454926,9611,49.94797627718239,0.1563308134036113
unetr_style,Mouse,POLYIC_20190619_mouse39__E3_P1,0.4570925831794739,13.483236729918369,0.216405987739563,9679,49.9431759479285,0.16128132135821935
current_best,Mouse,POLYIC_20190619_mouse42__E3_P1,0.4487136900424957,14.805240268745539,0.2094031125307083,9518,49.93696154654339,0.1576214435286504
unetr_style,Mouse,POLYIC_20190619_mouse42__E3_P1,0.4562888443470001,13.130467653094286,0.21254561841487885,9558,49.869219501987864,0.16119952464463513
current_best,Mouse,POLYIC_20190619_mouse43__E3_P1,0.4493519067764282,14.371064728377734,0.20859573781490326,9375,49.962666666666664,0.15718705039394604
unetr_style,Mouse,POLYIC_20190619_mouse43__E3_P1,0.4551025629043579,12.901353216630762,0.20888859033584595,9450,49.973544973544975,0.161643701797517
current_best,Mouse,POLYIC_20190628_mouse33__E3_P1,0.4462020993232727,15.268274100932574,0.21055808663368225,9479,49.97890072792489,0.15859615990916665
unetr_style,Mouse,POLYIC_20190628_mouse33__E3_P1,0.45263832807540894,13.806464339053736,0.2127707302570343,9603,49.89065916900968,0.16354594064836678
current_best,Mouse,POLYIC_20190628_mouse34__E6_P1,0.4474819004535675,15.715896907503584,0.21293318271636963,9541,49.973797295880935,0.1564409855323275
unetr_style,Mouse,POLYIC_20190628_mouse34__E6_P1,0.4543811082839966,14.154908018145889,0.2159550040960312,9481,49.97890517877861,0.16171557688323113
current_best,Mouse,POLYIC_20190628_mouse35__E3_P1,0.4475713074207306,14.905141637828448,0.21019147336483002,9375,49.984,0.1575419050674528
unetr_style,Mouse,POLYIC_20190628_mouse35__E3_P1,0.4550783634185791,13.225585536227912,0.21242867410182953,9429,49.984091632198535,0.16365733574991995
current_best,Mouse,POLYIC_20190628_mouse36__E3_P1,0.4487984776496887,15.546603916563633,0.20868225395679474,9801,49.96939087848179,0.15485406772653532
