epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
1,0.13222148322633334,448.6943590641022,0.9752106571659738,True,0.9764327620747778,0.9781017092330703,0.9751054045917611,6875.0,8836.833333333334,0.9969655353028916,0.9739885522571697,0.9691693291202549,0.9789638245273565,2707.1,1823.2,1.010308325524363
2,0.12473279823149953,383.2247371673584,0.9755185430314899,True,0.9760392026490944,0.9823747670414744,0.9702033526315615,5515.666666666667,10491.333333333334,0.987625371494916,0.9749978834138853,0.9744922976807852,0.9755847866991786,2217.4,2115.0,1.0012674919964488
3,0.12089113199285098,367.47229528427124,0.9762687159121488,True,0.9760123978370373,0.9831702724229595,0.9694182097809764,5172.833333333333,10870.5,0.9860054267562811,0.9765250339872604,0.9763716672569256,0.9767484614551727,2052.1,2015.0,1.0005058300811966
4,0.11856447625905275,417.7116858959198,0.9748330412876827,True,0.9731521218635933,0.9850495798285333,0.9623331673541666,4530.166666666667,13501.666666666666,0.9768997946773267,0.9765139607117719,0.9767044218897374,0.9763901594783494,2020.9,2045.1,0.9997900913239939
5,0.11595186551234551,393.5447030067444,0.9762471149351405,True,0.9755828897892412,0.9829311962433794,0.9688663915047172,5293.333333333333,11112.5,0.9856865668490403,0.9769113400810397,0.974858378258272,0.9790379027311898,2190.9,1816.2,1.004405727733928
6,0.11378394719213247,3413.478015899658,0.9766944982097664,True,0.9756902469199534,0.9844814477942864,0.9675881157607374,4832.5,11512.166666666666,0.982811486249362,0.9776987494995794,0.979534228129185,0.975915353676348,1767.1,2086.6,0.9963803507886674
7,0.11077297332563571,442.6387860774994,0.9770726671935195,True,0.9761746918304858,0.9845386412757878,0.9684640850225842,4758.333333333333,11260.166666666666,0.9836482434547534,0.9779706425565532,0.9827513984336521,0.9732741044071236,1479.7,2316.2,0.9904153523695234
8,0.11105075239070825,446.49846386909485,0.9768961646812471,True,0.9757162508476153,0.9846098824791891,0.9675951080154657,4702.166666666667,11644.833333333334,0.9826825895291784,0.978076078514879,0.9806107649731901,0.9755931435659122,1671.4,2114.3,0.9949421529817494
9,0.10936593104686056,435.69309997558594,0.977651977267237,True,0.9777622770561014,0.9816717132133507,0.9742591877638991,5707.333333333333,9223.833333333334,0.9924376142737218,0.9775416774783725,0.9724497772788417,0.982743995260609,2413.4,1495.8,1.0106970430506312
10,0.10698024822132927,481.8052361011505,0.9775233470207085,True,0.9762731785953935,0.985711366254789,0.967623063936316,4324.666666666667,11640.166666666666,0.9816230619728672,0.9787735154460236,0.9824507093474658,0.9751562220885427,1508.5,2153.0,0.9926240195211868
11,0.10592626154954944,444.97863507270813,0.978977543870859,True,0.9789661853636575,0.9845329667550834,0.9738006480507004,4761.5,9323.333333333334,0.9890852117461743,0.9789889023780605,0.9809298257665328,0.9770957659815697,1646.3,1985.1,0.9961578389049176
12,0.10564378436122622,430.4547657966614,0.9784374469720225,True,0.9781200381076675,0.9821427963986102,0.9744888153622671,5538.166666666667,9166.333333333334,0.992179985173559,0.9787548558363774,0.9748627812905107,0.9827265050021475,2196.3,1497.4,1.0081590224579238
13,0.10301667531686169,415.0084788799286,0.9788769682555855,True,0.9783960796712137,0.9858978171009962,0.9713628223578442,4385.833333333333,10101.166666666666,0.9852239181995702,0.9793578568399572,0.9805205633013973,0.9782281642380489,1682.4,1886.9,0.9977138060136375
14,0.10321780507053648,424.0147318840027,0.9778173110341841,True,0.9782076230656581,0.9815161977387428,0.9753120155051668,5697.0,8933.333333333334,0.993668133267414,0.97742699900271,0.9687070282866334,0.986358570664733,2761.1,1182.8,1.018332026360307
15,0.1036826583689877,451.0952718257904,0.9798276123140502,True,0.980259455945487,0.9842020728326905,0.9766186136025885,4872.166666666667,8289.0,0.9922985564795193,0.9793957686826135,0.9775623195121813,0.9812691713477415,1950.5,1622.7,1.0038481687882475
16,0.10162348153867892,429.89190697669983,0.9799260169476396,True,0.9806059965231765,0.9833661072771572,0.9781151798326274,5125.333333333333,7805.833333333333,0.9946644723709844,0.9792460373721028,0.9751185145864083,0.983443774160895,2172.5,1435.2,1.0086034393178072
17,0.10094740268375192,451.554172039032,0.9803863763745798,True,0.9806154430813327,0.9850229351018095,0.9765204003004667,4559.5,8345.333333333334,0.991376745257821,0.9801573096678269,0.9795975943635895,0.9807505903916096,1769.7,1668.0,1.001232703128021
18,0.10000015356178794,455.09474301338196,0.9797860358822927,True,0.979219991213882,0.9846010117674165,0.9742692777855816,4680.166666666667,9252.166666666666,0.9895019077722745,0.9803520805507034,0.9811941049166801,0.9795491356342175,1627.0,1772.0,0.9983816213774224
19,0.09922611673495599,443.4357969760895,0.9801024683332376,True,0.9797625463434328,0.9831161619343157,0.9767323518356822,5198.166666666667,8362.5,0.9934979678086644,0.9804423903230424,0.9794700775228445,0.9814459482247418,1781.2,1607.5,1.0020648580471019
20,0.09824943715440375,445.7033200263977,0.980489855528671,True,0.9804824228453454,0.9863599196424007,0.9749459386824034,4211.5,8845.833333333334,0.9884149066101323,0.9804972882119964,0.9802132649002042,0.9808074481973084,1713.9,1663.2,1.0006480552006358
