slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.5268682829292677,0.3576518493383101,1893,0,1893,1054,first 20%,True,True
1,0.8265167668152743,0.7043277172117608,895,0,895,2132,first 20%,True,True
2,0.92524777423148,0.8608940293841826,402,43,445,2797,first 20%,True,True
3,0.9134844868735084,0.8407468423942889,512,68,580,3130,first 20%,True,True
4,0.9127725856697819,0.839541547277937,469,147,616,3370,first 20%,True,True
5,0.9026898734177216,0.8226387887527037,513,225,738,3648,first 20%,True,True
6,0.8784739767559373,0.7832845235413382,679,283,962,3760,first 20%,True,True
7,0.9010989010989011,0.82,694,125,819,3856,middle 60%,True,True
8,0.8951621831063877,0.8102204408817635,846,101,947,4144,middle 60%,True,True
9,0.9001879306744623,0.8184925004746535,932,24,956,4335,middle 60%,True,True
10,0.908289947937525,0.8319882611885546,868,48,916,4584,middle 60%,True,True
11,0.9120996787695902,0.83840372226199,843,60,903,4745,middle 60%,True,True
12,0.9290613548811425,0.8675206176522197,685,70,755,5014,middle 60%,True,True
13,0.9382374631268436,0.8836603577009897,565,105,670,5194,middle 60%,True,True
14,0.9468017154849895,0.8989776468549645,507,76,583,5264,middle 60%,True,True
15,0.9504751461988304,0.9056242382030297,512,30,542,5231,middle 60%,True,True
16,0.9545663994101926,0.9130818053596615,459,34,493,5213,middle 60%,True,True
17,0.9615457833618885,0.9259395050412466,374,30,404,5081,middle 60%,True,True
18,0.9648656628284618,0.9321163719338277,327,30,357,4932,middle 60%,True,True
19,0.9598051157125457,0.9227166276346604,369,27,396,4755,middle 60%,True,True
20,0.9395662244683091,0.886020651310564,552,22,574,4484,middle 60%,True,True
21,0.9299832495812396,0.8691296180338134,596,31,627,4195,middle 60%,True,True
22,0.9211851504860054,0.8538862353452019,637,36,673,3969,middle 60%,True,True
23,0.9183776932826363,0.8490742910710101,591,53,644,3676,middle 60%,True,True
24,0.9183474753095007,0.849022633744856,532,55,587,3356,middle 60%,True,True
25,0.8967348851741915,0.8128009062588502,586,75,661,2945,middle 60%,True,True
26,0.8587100435029317,0.7524030493868081,646,101,747,2371,middle 60%,True,True
27,0.8166901078293484,0.6901743264659271,693,89,782,1831,middle 60%,True,True
28,0.7854251012145749,0.6466666666666666,617,72,689,1333,last 20%,True,True
29,0.8563991323210413,0.7488619119878603,315,16,331,1003,last 20%,True,True
30,0.9058927000879508,0.8279742765273312,139,75,214,1105,last 20%,True,True
31,0.9125061789421651,0.8390909090909091,69,108,177,1031,last 20%,True,True
32,0.8717339667458432,0.7726315789473684,58,158,216,892,last 20%,True,True
33,0.8468185388845247,0.7343324250681199,88,107,195,646,last 20%,True,True
34,0.7839195979899497,0.6446280991735537,138,34,172,346,last 20%,True,True
