slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.46449359720605354,0.3025018953752843,1840,0,1840,798,first 20%,True,True
1,0.7466666666666667,0.5957446808510638,1159,0,1159,1708,first 20%,True,True
2,0.8621777035800408,0.7577437235083143,739,4,743,2328,first 20%,True,True
3,0.8663693679840074,0.7642430819316333,821,48,869,2865,first 20%,True,True
4,0.883357041251778,0.7910828025477707,762,58,820,3163,first 20%,True,True
5,0.8974912328028055,0.8140445314411549,695,65,760,3392,first 20%,True,True
6,0.8888326158521145,0.7999088422971741,641,237,878,3747,first 20%,True,True
7,0.8727541225695299,0.774235807860262,814,220,1034,3766,middle 60%,True,True
8,0.886000911992704,0.7953336062218583,932,68,1000,3954,middle 60%,True,True
9,0.8737562189054726,0.7758144671452236,1202,16,1218,4231,middle 60%,True,True
10,0.8862646404026716,0.7957587345732661,1130,45,1175,4623,middle 60%,True,True
11,0.9051379726841958,0.826714188730482,937,84,1021,4955,middle 60%,True,True
12,0.9107769874853696,0.8361712679781782,892,99,991,5157,middle 60%,True,True
13,0.9337695640640198,0.8757671255597943,652,97,749,5377,middle 60%,True,True
14,0.9342463348257396,0.8766062602965403,677,72,749,5393,middle 60%,True,True
15,0.9428871758934828,0.891945641365595,580,72,652,5454,middle 60%,True,True
16,0.9467757543767045,0.8989308386234547,556,49,605,5430,middle 60%,True,True
17,0.9473495058400718,0.899965858654831,521,65,586,5337,middle 60%,True,True
18,0.9501152604887044,0.9049710170384683,473,68,541,5220,middle 60%,True,True
19,0.9396753916877756,0.8862148292337639,563,80,643,5088,middle 60%,True,True
20,0.9106242729740209,0.8359138636768109,847,75,922,4772,middle 60%,True,True
21,0.8785271162697619,0.7833690221270521,1140,74,1214,4464,middle 60%,True,True
22,0.8651298633566288,0.7623161764705882,1226,67,1293,4214,middle 60%,True,True
23,0.8407671721677074,0.7252789534436321,1365,63,1428,3833,middle 60%,True,True
24,0.8303451640443956,0.7099061522419187,1332,59,1391,3463,middle 60%,True,True
25,0.8187766714082504,0.6931599229287091,1197,77,1274,2955,middle 60%,True,True
26,0.7677014300662713,0.6229833003113501,1247,85,1332,2286,middle 60%,True,True
27,0.730242825607064,0.5751043115438108,1141,81,1222,1735,middle 60%,True,True
28,0.6724759615384616,0.5065640561339972,1014,76,1090,1195,last 20%,True,True
29,0.6867428175839391,0.5229309435951502,848,57,905,1049,last 20%,True,True
30,0.7140158670192671,0.5552291421856639,652,105,757,1050,last 20%,True,True
31,0.6861063464837049,0.5221932114882507,608,124,732,924,last 20%,True,True
32,0.6242322724734785,0.4537337662337662,546,127,673,686,last 20%,True,True
33,0.5095541401273885,0.3418803418803419,560,56,616,376,last 20%,True,True
34,0.47058823529411764,0.3076923076923077,368,19,387,191,last 20%,True,True
