task,transform,stage,relative_l2,cosine,subject
lesion,axis2_+20deg,canvas_level2,0.38996127247810364,0.9212951064109802,20170405CH_SC_M16
lesion,axis2_+20deg,canvas_level1,0.2980957329273224,0.954649806022644,20170405CH_SC_M16
lesion,axis2_+20deg,canvas_level0,0.30311915278434753,0.9531773328781128,20170405CH_SC_M16
lesion,axis2_+20deg,output_logits,0.17837099730968475,0.9840489625930786,20170405CH_SC_M16
lesion,axis2_+20deg,query_mask_embedding,0.017684804275631905,0.9998504519462585,20170405CH_SC_M16
lesion,axis2_+30deg,input,0.10844020545482635,0.9942902326583862,20170405CH_SC_M16
lesion,axis2_+30deg,encoder_level0,0.47367310523986816,0.8807045817375183,20170405CH_SC_M16
lesion,axis2_+30deg,encoder_level1,0.34400856494903564,0.9390519857406616,20170405CH_SC_M16
lesion,axis2_+30deg,encoder_level2,0.39104926586151123,0.9206073880195618,20170405CH_SC_M16
lesion,axis2_+30deg,encoder_level3,0.24482864141464233,0.9695682525634766,20170405CH_SC_M16
lesion,axis2_+30deg,encoder_level4,0.2952164113521576,0.9554316997528076,20170405CH_SC_M16
lesion,axis2_+30deg,canvas_level4,0.2952164113521576,0.9554316997528076,20170405CH_SC_M16
lesion,axis2_+30deg,canvas_level3,0.36413297057151794,0.931899905204773,20170405CH_SC_M16
lesion,axis2_+30deg,canvas_level2,0.45362088084220886,0.8925856351852417,20170405CH_SC_M16
lesion,axis2_+30deg,canvas_level1,0.3574973940849304,0.9343503713607788,20170405CH_SC_M16
lesion,axis2_+30deg,canvas_level0,0.37226635217666626,0.9288694858551025,20170405CH_SC_M16
lesion,axis2_+30deg,output_logits,0.2363504320383072,0.9717973470687866,20170405CH_SC_M16
lesion,axis2_+30deg,query_mask_embedding,0.0191188994795084,0.9998261332511902,20170405CH_SC_M16
lesion,resampling_floor,input,1.8284155203218688e-06,1.0,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,encoder_level0,1.9264345610281453e-05,1.0,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,encoder_level1,2.084983316308353e-05,1.0,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,encoder_level2,2.2698985048918985e-05,1.0,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,encoder_level3,6.858192023173615e-07,0.9999998807907104,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,encoder_level4,4.369088401290355e-06,1.0000001192092896,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,canvas_level4,4.369088401290355e-06,1.0000001192092896,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,canvas_level3,7.10081949364394e-05,0.9999999403953552,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,canvas_level2,0.00016187451547011733,0.9999999403953552,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,canvas_level1,0.0001752572861732915,1.0,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,canvas_level0,0.00022727342729922384,1.0,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,output_logits,6.905430927872658e-05,1.0,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,query_mask_embedding,2.1353284864744637e-06,0.9999999403953552,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,input,0.12521377205848694,0.9923868775367737,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,encoder_level0,0.38728848099708557,0.923145592212677,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,encoder_level1,0.25651922821998596,0.9665972590446472,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,encoder_level2,0.27628982067108154,0.9610855579376221,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,encoder_level3,0.23575329780578613,0.9718129634857178,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,encoder_level4,0.1664472222328186,0.9864353537559509,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,canvas_level4,0.1664472222328186,0.9864353537559509,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,canvas_level3,0.30037763714790344,0.953910768032074,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,canvas_level2,0.31941160559654236,0.9476252794265747,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,canvas_level1,0.25296735763549805,0.9675030708312988,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,canvas_level0,0.2113293707370758,0.9774799942970276,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,output_logits,0.0827241763472557,0.9965729713439941,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+5deg,query_mask_embedding,0.010669803246855736,0.9999464750289917,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,input,0.1291283816099167,0.9919120073318481,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,encoder_level0,0.42301464080810547,0.9071138501167297,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,encoder_level1,0.26766231656074524,0.9635350704193115,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,encoder_level2,0.3139241337776184,0.949472963809967,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,encoder_level3,0.2506468594074249,0.968082845211029,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,encoder_level4,0.24961036443710327,0.9691287875175476,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,canvas_level4,0.24961036443710327,0.9691287875175476,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,canvas_level3,0.3535363972187042,0.9354279637336731,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,canvas_level2,0.3866112530231476,0.9226057529449463,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,canvas_level1,0.29321882128715515,0.9561609029769897,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,canvas_level0,0.24747653305530548,0.9690769910812378,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,output_logits,0.10102081298828125,0.9948890805244446,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+10deg,query_mask_embedding,0.01632842607796192,0.9998772144317627,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,input,0.1304386556148529,0.9917565584182739,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,encoder_level0,0.4976634979248047,0.8674532175064087,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,encoder_level1,0.33843937516212463,0.9410035610198975,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,encoder_level2,0.38471952080726624,0.9233721494674683,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,encoder_level3,0.27265891432762146,0.9621174335479736,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,encoder_level4,0.34640756249427795,0.9385539293289185,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,canvas_level4,0.34640756249427795,0.9385539293289185,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,canvas_level3,0.44133907556533813,0.8979108333587646,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,canvas_level2,0.48885059356689453,0.8746013641357422,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,canvas_level1,0.38316643238067627,0.9241933822631836,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,canvas_level0,0.33510252833366394,0.9427293539047241,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,output_logits,0.1895245909690857,0.9820917844772339,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+20deg,query_mask_embedding,0.04435380548238754,0.9991105794906616,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,input,0.13258963823318481,0.9914920330047607,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,encoder_level0,0.5643147230148315,0.8258196115493774,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,encoder_level1,0.4034060537815094,0.9152547121047974,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,encoder_level2,0.45664095878601074,0.8910022974014282,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,encoder_level3,0.3035537004470825,0.9528257250785828,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,encoder_level4,0.4415132403373718,0.8972902894020081,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,canvas_level4,0.4415132403373718,0.8972902894020081,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,canvas_level3,0.5363807678222656,0.8470866680145264,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,canvas_level2,0.5828615427017212,0.8185203671455383,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,canvas_level1,0.46477851271629333,0.8868637084960938,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,canvas_level0,0.4046376049518585,0.9158217906951904,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,output_logits,0.2550235092639923,0.9687027931213379,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis0_+30deg,query_mask_embedding,0.10462910681962967,0.9951758980751038,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,input,0.1191193014383316,0.9931265115737915,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,encoder_level0,0.3680594265460968,0.9305398464202881,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,encoder_level1,0.2437926083803177,0.9698686003684998,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,encoder_level2,0.26976481080055237,0.9629408121109009,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,encoder_level3,0.21949833631515503,0.975612998008728,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,encoder_level4,0.188773512840271,0.9824821949005127,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,canvas_level4,0.188773512840271,0.9824821949005127,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,canvas_level3,0.27802956104278564,0.9605929851531982,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,canvas_level2,0.30355846881866455,0.9528372287750244,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,canvas_level1,0.23809193074703217,0.9713231325149536,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,canvas_level0,0.18719473481178284,0.9823834300041199,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,output_logits,0.05677235871553421,0.9983921051025391,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+5deg,query_mask_embedding,0.01701125130057335,0.9998663067817688,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,input,0.11995526403188705,0.9930408000946045,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,encoder_level0,0.4012452960014343,0.916309118270874,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,encoder_level1,0.2664417624473572,0.9638582468032837,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,encoder_level2,0.31521305441856384,0.9490336179733276,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,encoder_level3,0.23447680473327637,0.9721226096153259,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,encoder_level4,0.26230576634407043,0.9656308889389038,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,canvas_level4,0.26230576634407043,0.9656308889389038,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,canvas_level3,0.32409772276878357,0.946044385433197,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,canvas_level2,0.35930365324020386,0.9334139823913574,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,canvas_level1,0.27172908186912537,0.9624944925308228,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,canvas_level0,0.2249663919210434,0.9744748473167419,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,output_logits,0.08769870549440384,0.9961720705032349,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+10deg,query_mask_embedding,0.02108902670443058,0.9997941851615906,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,input,0.12165500968694687,0.9928499460220337,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,encoder_level0,0.48736464977264404,0.8733173608779907,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,encoder_level1,0.34613487124443054,0.9382621049880981,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,encoder_level2,0.4085474908351898,0.9132564067840576,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,encoder_level3,0.28290480375289917,0.9591488838195801,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,encoder_level4,0.36825525760650635,0.9300450682640076,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,canvas_level4,0.36825525760650635,0.9300450682640076,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,canvas_level3,0.41197773814201355,0.9116299152374268,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,canvas_level2,0.4637672007083893,0.8875576257705688,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,canvas_level1,0.36896973848342896,0.9299747347831726,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,canvas_level0,0.3242397904396057,0.9463678598403931,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,output_logits,0.18378299474716187,0.983137845993042,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+20deg,query_mask_embedding,0.02789551205933094,0.9996480345726013,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,input,0.12478719651699066,0.9924706816673279,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,encoder_level0,0.5573384165763855,0.8321009874343872,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,encoder_level1,0.41511979699134827,0.9102349281311035,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,encoder_level2,0.4858953654766083,0.8760876655578613,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,encoder_level3,0.3309614956378937,0.9436600804328918,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,encoder_level4,0.4548550546169281,0.8905689120292664,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,canvas_level4,0.4548550546169281,0.8905689120292664,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,canvas_level3,0.49146950244903564,0.8725699186325073,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,canvas_level2,0.5483747124671936,0.840740978717804,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,canvas_level1,0.442768931388855,0.8979736566543579,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,canvas_level0,0.40152502059936523,0.9169474840164185,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,output_logits,0.25505971908569336,0.9674685001373291,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis1_+30deg,query_mask_embedding,0.05434413626790047,0.9986898899078369,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,input,0.10113806277513504,0.9950162172317505,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,encoder_level0,0.33207225799560547,0.9442318677902222,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,encoder_level1,0.20319560170173645,0.9791747331619263,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,encoder_level2,0.2376265674829483,0.9713889956474304,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,encoder_level3,0.19123314321041107,0.9815458059310913,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,encoder_level4,0.11136607080698013,0.9939250946044922,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,canvas_level4,0.11136607080698013,0.9939250946044922,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,canvas_level3,0.2416754812002182,0.9703981280326843,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,canvas_level2,0.2796233594417572,0.9601097702980042,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,canvas_level1,0.20857667922973633,0.9780130386352539,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,canvas_level0,0.19069461524486542,0.9816845655441284,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,output_logits,0.08992781490087509,0.9959495067596436,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+5deg,query_mask_embedding,0.012974423356354237,0.9999198913574219,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,input,0.10069089382886887,0.9950645565986633,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,encoder_level0,0.349348783493042,0.9378877878189087,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,encoder_level1,0.219404935836792,0.9756491780281067,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,encoder_level2,0.25392797589302063,0.9672263264656067,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,encoder_level3,0.2117716372013092,0.9773196578025818,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,encoder_level4,0.1640818864107132,0.9867308139801025,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,canvas_level4,0.1640818864107132,0.9867308139801025,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,canvas_level3,0.284803569316864,0.9585862755775452,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,canvas_level2,0.31694483757019043,0.9484894275665283,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,canvas_level1,0.2359546273946762,0.971778392791748,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,canvas_level0,0.21672557294368744,0.9762729406356812,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,output_logits,0.1028306633234024,0.994712769985199,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+10deg,query_mask_embedding,0.011961673386394978,0.9999312162399292,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,input,0.09941225498914719,0.9951987862586975,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,encoder_level0,0.41150280833244324,0.9117847681045532,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,encoder_level1,0.28245776891708374,0.959281325340271,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,encoder_level2,0.3239452838897705,0.9460887312889099,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,encoder_level3,0.21787554025650024,0.9759765863418579,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,encoder_level4,0.23206202685832977,0.9728567600250244,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,canvas_level4,0.23206202685832977,0.9728567600250244,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,canvas_level3,0.32980889081954956,0.9441596269607544,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,canvas_level2,0.39423683285713196,0.9194849729537964,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,canvas_level1,0.3045954406261444,0.9526221752166748,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,canvas_level0,0.3045639395713806,0.9527369737625122,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,output_logits,0.18059848248958588,0.9836828112602234,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+20deg,query_mask_embedding,0.023930547758936882,0.9997283220291138,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,input,0.10201320797204971,0.9949387311935425,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,encoder_level0,0.47673729062080383,0.8790479898452759,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,encoder_level1,0.34276506304740906,0.9395147562026978,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,encoder_level2,0.3914159834384918,0.920432984828949,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,encoder_level3,0.2472795993089676,0.9689454436302185,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,encoder_level4,0.2881802022457123,0.9575762748718262,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,canvas_level4,0.2881802022457123,0.9575762748718262,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,canvas_level3,0.3726396858692169,0.9283682107925415,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,canvas_level2,0.464020699262619,0.8874361515045166,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,canvas_level1,0.3721134662628174,0.9287829399108887,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,canvas_level0,0.37945321202278137,0.9260797500610352,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,output_logits,0.24075303971767426,0.9708206057548523,20170628CH_Exp6_ZFPtm1a_M12
lesion,axis2_+30deg,query_mask_embedding,0.03132939711213112,0.9995377659797668,20170628CH_Exp6_ZFPtm1a_M12
lesion,resampling_floor,input,1.9325311768625397e-06,1.0,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,encoder_level0,1.885581878013909e-05,1.0,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,encoder_level1,2.082377795886714e-05,1.0,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,encoder_level2,2.2459822503151372e-05,1.0,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,encoder_level3,7.002532811384299e-07,1.0,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,encoder_level4,5.3591620599036105e-06,0.9999998807907104,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,canvas_level4,5.3591620599036105e-06,0.9999998807907104,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,canvas_level3,7.609139720443636e-05,1.0,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,canvas_level2,0.00016377877909690142,1.0,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,canvas_level1,0.00017858024511951953,1.0,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,canvas_level0,0.00022800466103944927,0.9999999403953552,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,output_logits,6.926547212060541e-05,0.9999998807907104,20170628CH_Exp6_ZFPtm1a_M14
lesion,resampling_floor,query_mask_embedding,7.609970680277911e-07,0.9999999403953552,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,input,0.12852418422698975,0.9919743537902832,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,encoder_level0,0.39139240980148315,0.9215543866157532,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,encoder_level1,0.254610151052475,0.9671021103858948,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,encoder_level2,0.27732574939727783,0.9607831239700317,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,encoder_level3,0.22301030158996582,0.9748162031173706,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,encoder_level4,0.16280755400657654,0.9868955612182617,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,canvas_level4,0.16280755400657654,0.9868955612182617,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,canvas_level3,0.2930016815662384,0.9561943411827087,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,canvas_level2,0.31604206562042236,0.9487537741661072,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,canvas_level1,0.2520780861377716,0.9677323698997498,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,canvas_level0,0.21071220934391022,0.9776089787483215,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,output_logits,0.08095049113035202,0.9967183470726013,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+5deg,query_mask_embedding,0.011979528702795506,0.9999295473098755,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,input,0.13232804834842682,0.9914960265159607,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,encoder_level0,0.4268920421600342,0.905339241027832,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,encoder_level1,0.26697108149528503,0.963725209236145,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,encoder_level2,0.31282946467399597,0.9498370289802551,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,encoder_level3,0.2457493096590042,0.9693387746810913,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,encoder_level4,0.24003833532333374,0.9713058471679688,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,canvas_level4,0.24003833532333374,0.9713058471679688,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,canvas_level3,0.3546772301197052,0.9350018501281738,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,canvas_level2,0.38349294662475586,0.9239148497581482,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,canvas_level1,0.293920636177063,0.9559651017189026,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,canvas_level0,0.246951162815094,0.969197154045105,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,output_logits,0.10172386467456818,0.9948152899742126,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+10deg,query_mask_embedding,0.020705293864011765,0.9997923970222473,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,input,0.13309496641159058,0.991411030292511,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,encoder_level0,0.49867841601371765,0.8669067025184631,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,encoder_level1,0.3365333378314972,0.9416859149932861,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,encoder_level2,0.3824194073677063,0.9243491291999817,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,encoder_level3,0.26817241311073303,0.9633824825286865,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,encoder_level4,0.342638224363327,0.9396803379058838,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,canvas_level4,0.342638224363327,0.9396803379058838,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,canvas_level3,0.4439551830291748,0.8966639041900635,20170628CH_Exp6_ZFPtm1a_M14
lesion,axis0_+20deg,canvas_level2,0.48489126563072205,0.8767224550247192,20170628CH_Exp6_ZFPtm1a_M14
