scan_id,mouse_id,timepoint,slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
POLYIC_20190510_mouse43__E9_P1,mouse-43,20190510,33,0.7452054794520548,0.5938864628820961,1,185,186,457,last 20%,True,True
POLYIC_20190510_mouse43__E9_P1,mouse-43,20190510,34,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,0,0.3520975259949803,0.21366405570060923,3613,1,3614,983,first 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,1,0.5077429983525535,0.3402517111945242,2983,5,2988,1546,first 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,2,0.6959719204412502,0.5337093053063318,1816,3,1819,2085,first 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,3,0.7492869366799771,0.5990877993158494,1756,2,1758,2629,first 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,4,0.8261682242990654,0.7038216560509554,1299,3,1302,3097,first 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,5,0.8724120082815735,0.7736974982786321,986,0,986,3371,first 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,6,0.8749526813880126,0.7777030058322117,967,24,991,3491,first 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,7,0.8756822316555488,0.778856526429342,942,83,1025,3693,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,8,0.8788345374866754,0.7838580181702937,944,79,1023,3789,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,9,0.8952161383285303,0.8103088480801336,887,22,909,3905,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,10,0.9193601044727392,0.8507552870090634,702,39,741,4263,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,11,0.9187545864346367,0.8497188287764204,742,33,775,4415,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,12,0.9434918160561184,0.8930284028033936,556,24,580,4866,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,13,0.9454172876304023,0.8964847200141318,545,41,586,5116,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,14,0.9351124108938037,0.8781325094404394,684,26,710,5142,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,15,0.9319390287132222,0.8725522734815798,716,52,768,5310,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,16,0.9438898450946643,0.89374185136897,568,84,652,5568,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,17,0.9496302740321879,0.9040914361437801,543,36,579,5494,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,18,0.9513128615932355,0.9071464946528603,529,18,547,5362,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,19,0.9496494582536648,0.904126213592233,527,26,553,5241,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,20,0.9401448722836446,0.8870503597122302,598,30,628,4962,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,21,0.9270886593721239,0.8640869233701868,695,18,713,4551,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,22,0.9340683095546909,0.8762928412086798,579,31,610,4352,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,23,0.9248210023866349,0.8601553829078802,610,20,630,3895,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,24,0.9130719811197063,0.8400482509047045,632,31,663,3513,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,25,0.9138893077967124,0.8414329352957511,527,44,571,3074,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,26,0.8793816286176523,0.7847289059993584,631,40,671,2486,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,27,0.8300612201815495,0.7094911584265609,756,49,805,2015,middle 60%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,28,0.7780320366132724,0.6367041198501873,833,40,873,1570,last 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,29,0.7515074579498572,0.6019318759532283,754,29,783,1213,last 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,30,0.7980258162490509,0.6639292482627922,520,12,532,1063,last 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,31,0.862547288776797,0.7583148558758315,305,22,327,1048,last 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,32,0.9083625438157236,0.8321100917431192,148,35,183,942,last 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,33,0.8700361010830325,0.7699680511182109,197,19,216,742,last 20%,True,True
POLYIC_20190510_mouse44__E4_P1,mouse-44,20190510,34,0.704422032583398,0.5437125748502994,380,1,381,455,last 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,0,0.41233556178563724,0.25971203477315946,2725,0,2725,956,first 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,1,0.6255889815150417,0.45516877637130804,2066,0,2066,1726,first 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,2,0.8371335504885994,0.7198879551820728,995,5,1000,2575,first 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,3,0.8483275663206459,0.7366049073610416,1015,37,1052,2979,first 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,4,0.8483720930232558,0.7366720516962844,1048,93,1141,3285,first 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,5,0.8591764107778342,0.7531194295900179,941,167,1108,3547,first 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,6,0.8368240444917762,0.7194303153611393,1115,264,1379,3800,first 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,7,0.8399291199054932,0.7240325865580448,1234,121,1355,3676,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,8,0.8487034949267193,0.7371719545632589,1275,67,1342,3831,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,9,0.8542227003765466,0.7455399061032864,1307,48,1355,4018,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,10,0.8897604409582361,0.801413022722933,975,65,1040,4262,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,11,0.907035175879397,0.8298850574712644,812,76,888,4408,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,12,0.9238767902687856,0.8585232452142206,683,93,776,4802,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,13,0.9414392541516947,0.8893577981651376,495,108,603,4955,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,14,0.9478227508152696,0.900820419325433,439,105,544,5046,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,15,0.9476150313934963,0.9004452359750668,454,105,559,5161,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,16,0.9557237464522232,0.9152020293531437,393,75,468,5126,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,17,0.9557114035930445,0.9151793928242871,394,67,461,5041,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,18,0.9371692485326663,0.881767155531414,601,52,653,4922,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,19,0.9286627964183805,0.8668258633357825,683,42,725,4761,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,20,0.8894538797925353,0.800915750915751,1040,47,1087,4420,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,21,0.831244535120956,0.7112219451371571,1695,42,1737,4320,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,22,0.7944103749874334,0.6589392928619079,2011,34,2045,3985,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,23,0.7757148954332053,0.6336064145023531,2072,30,2102,3665,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,24,0.7748078467362625,0.6323970037453184,1931,32,1963,3409,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,25,0.7850150110951573,0.6461108723678556,1611,36,1647,3043,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,26,0.7861791137279207,0.6476895583354608,1325,55,1380,2592,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,27,0.7318685592066887,0.5771235817233977,1320,59,1379,1941,middle 60%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,28,0.7021224688948524,0.5409774436090226,1157,64,1221,1503,last 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,29,0.6964401294498382,0.5342601787487586,887,51,938,1127,last 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,30,0.7191830780452224,0.5615034168564921,730,40,770,1026,last 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,31,0.7398661944116489,0.5871330418488445,566,95,661,1035,last 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,32,0.7764705882352941,0.6346153846153846,342,133,475,958,last 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,33,0.7361036157582299,0.5824081981212639,407,82,489,764,last 20%,True,True
POLYIC_20190517_mouse30__E3_P1,mouse-30,20190517,34,0.7084745762711865,0.5485564304461942,304,40,344,458,last 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,0,0.22291021671826625,0.1254355400696864,3765,0,3765,540,first 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,1,0.5309592556945781,0.36143262721118147,2924,0,2924,1655,first 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,2,0.6892748828232699,0.5258729490954985,2209,45,2254,2545,first 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,3,0.7159600997506235,0.5575839968926005,2206,72,2278,2943,first 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,4,0.746333253185862,0.5953202915228232,1997,113,2110,3217,first 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,5,0.7632152276115124,0.6170962358613017,1844,221,2065,3549,first 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,6,0.7664459161147903,0.6213314244810307,1811,305,2116,3777,first 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,7,0.7619047619047619,0.6153846153846154,1970,250,2220,3802,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,8,0.7861011752682677,0.6475837683111635,1950,143,2093,3989,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,9,0.8012136635020065,0.6683540169823645,1917,114,2031,4207,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,10,0.8183458361029342,0.6925425908068146,1771,142,1913,4451,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,11,0.83841059602649,0.7217787913340935,1509,199,1708,4630,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,12,0.8641463184689356,0.7607901726427623,1254,187,1441,4770,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,13,0.8987126088602801,0.8160563864534983,870,200,1070,4947,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,14,0.9146058732612056,0.8426486294054824,693,191,884,4925,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,15,0.9395231634037604,0.8859440687260098,431,193,624,5040,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,16,0.9528357045410252,0.9099199702214777,303,181,484,5070,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,17,0.9509501542135111,0.9064871016691958,283,210,493,4989,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,18,0.9556327949294623,0.9150352388410337,253,181,434,4855,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,19,0.9418124006359301,0.8900240384615384,361,188,549,4631,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,20,0.900709219858156,0.8193548387096774,710,214,924,4405,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,21,0.8694885361552028,0.7691107644305772,967,217,1184,4161,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,22,0.8503827418232429,0.7397094430992736,1098,192,1290,3858,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,23,0.8421572257188695,0.7273502451502878,1101,178,1279,3590,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,24,0.8434607645875252,0.7292971468336813,1014,153,1167,3297,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,25,0.833258020786263,0.7141750580945004,954,153,1107,2919,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,26,0.7941332390881781,0.6585580304806565,1005,160,1165,2407,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,27,0.7471897729777386,0.5964109781843772,1026,121,1147,1816,middle 60%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,28,0.6885521885521886,0.5250320924261874,998,112,1110,1339,last 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,29,0.6911103424420616,0.5280126849894292,872,21,893,1020,last 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,30,0.7230320699708455,0.5662100456621004,666,94,760,1086,last 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,31,0.7520067596113224,0.6025727826675694,469,118,587,1008,last 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,32,0.7342026078234705,0.5800316957210776,384,146,530,878,last 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,33,0.683404776484997,0.5190697674418605,408,109,517,667,last 20%,True,True
POLYIC_20190517_mouse31__E3_P1,mouse-31,20190517,34,0.6132339235787512,0.4422043010752688,389,26,415,355,last 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,0,0.5268682829292677,0.3576518493383101,1893,0,1893,1054,first 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,1,0.8265167668152743,0.7043277172117608,895,0,895,2132,first 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,2,0.92524777423148,0.8608940293841826,402,43,445,2797,first 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,3,0.9134844868735084,0.8407468423942889,512,68,580,3130,first 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,4,0.9127725856697819,0.839541547277937,469,147,616,3370,first 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,5,0.9026898734177216,0.8226387887527037,513,225,738,3648,first 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,6,0.8784739767559373,0.7832845235413382,679,283,962,3760,first 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,7,0.9010989010989011,0.82,694,125,819,3856,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,8,0.8951621831063877,0.8102204408817635,846,101,947,4144,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,9,0.9001879306744623,0.8184925004746535,932,24,956,4335,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,10,0.908289947937525,0.8319882611885546,868,48,916,4584,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,11,0.9120996787695902,0.83840372226199,843,60,903,4745,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,12,0.9290613548811425,0.8675206176522197,685,70,755,5014,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,13,0.9382374631268436,0.8836603577009897,565,105,670,5194,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,14,0.9468017154849895,0.8989776468549645,507,76,583,5264,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,15,0.9504751461988304,0.9056242382030297,512,30,542,5231,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,16,0.9545663994101926,0.9130818053596615,459,34,493,5213,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,17,0.9615457833618885,0.9259395050412466,374,30,404,5081,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,18,0.9648656628284618,0.9321163719338277,327,30,357,4932,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,19,0.9598051157125457,0.9227166276346604,369,27,396,4755,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,20,0.9395662244683091,0.886020651310564,552,22,574,4484,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,21,0.9299832495812396,0.8691296180338134,596,31,627,4195,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,22,0.9211851504860054,0.8538862353452019,637,36,673,3969,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,23,0.9183776932826363,0.8490742910710101,591,53,644,3676,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,24,0.9183474753095007,0.849022633744856,532,55,587,3356,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,25,0.8967348851741915,0.8128009062588502,586,75,661,2945,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,26,0.8587100435029317,0.7524030493868081,646,101,747,2371,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,27,0.8166901078293484,0.6901743264659271,693,89,782,1831,middle 60%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,28,0.7854251012145749,0.6466666666666666,617,72,689,1333,last 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,29,0.8563991323210413,0.7488619119878603,315,16,331,1003,last 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,30,0.9058927000879508,0.8279742765273312,139,75,214,1105,last 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,31,0.9125061789421651,0.8390909090909091,69,108,177,1031,last 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,32,0.8717339667458432,0.7726315789473684,58,158,216,892,last 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,33,0.8468185388845247,0.7343324250681199,88,107,195,646,last 20%,True,True
POLYIC_20190517_mouse32__E3_P1,mouse-32,20190517,34,0.7839195979899497,0.6446280991735537,138,34,172,346,last 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,0,0.2683568524276489,0.15497237569060773,3059,0,3059,561,first 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,1,0.3781912591951536,0.23319103521878334,2874,0,2874,874,first 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,2,0.7032778445169041,0.542350449973531,1729,0,1729,2049,first 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,3,0.777120315581854,0.635483870967742,1564,18,1582,2776,first 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,4,0.782608695652174,0.6428571428571429,1657,28,1685,3061,first 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,5,0.7937904901601271,0.6580867450344549,1649,38,1687,3285,first 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,6,0.8220644710811126,0.6978857933214779,1372,157,1529,3689,first 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,7,0.8239787061682675,0.7006494784491242,1362,159,1521,3719,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,8,0.8259977194982896,0.7035742035742035,1383,143,1526,3765,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,9,0.8406666666666667,0.7251293847038528,1392,42,1434,3825,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,10,0.8857081360309944,0.7948618891249759,1003,59,1062,4174,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,11,0.8976411120471778,0.8142911730989683,890,82,972,4344,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,12,0.9085655314757481,0.8324508320726173,792,94,886,4496,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,13,0.9254973609419407,0.8613262799924428,605,129,734,4688,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,14,0.9270905664120623,0.8640902366863905,575,160,735,4833,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,15,0.9273905056559992,0.8646115017126375,566,185,751,4981,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,16,0.9250851305334846,0.8606124604012672,608,184,792,5074,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,17,0.9285100696764341,0.8665597719579547,587,162,749,5026,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,18,0.9346157582823278,0.87725697610797,536,137,673,4947,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,19,0.9174546887312844,0.8474977252047315,704,134,838,4791,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,20,0.8682079797092966,0.7671091191173935,1240,111,1351,4561,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,21,0.8319235744850234,0.7122167319815982,1566,123,1689,4303,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,22,0.81241621119934,0.6840916985064258,1726,93,1819,4032,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,23,0.8055100032797639,0.6743547501372872,1706,73,1779,3757,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,24,0.8209134615384616,0.6962283384301733,1426,64,1490,3479,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,25,0.8620832756951169,0.7575978604424994,937,60,997,3176,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,26,0.8893366918555835,0.8007257332930148,570,89,659,2737,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,27,0.8664305063554907,0.7643382352941176,566,75,641,2154,middle 60%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,28,0.8395810363836824,0.7235154394299287,541,41,582,1564,last 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,29,0.806697108066971,0.6760204081632653,487,21,508,1081,last 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,30,0.8589420654911839,0.7527593818984547,293,43,336,1066,last 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,31,0.9056785370548605,0.8276165347405453,143,53,196,994,last 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,32,0.867773325701202,0.7664307381193124,108,123,231,881,last 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,33,0.8183118741058655,0.6924939467312349,191,63,254,635,last 20%,True,True
POLYIC_20190517_mouse33__E2_P1,mouse-33,20190517,34,0.7717948717948718,0.6283924843423799,169,9,178,310,last 20%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,0,0.3230586840545347,0.19264757864969953,2284,0,2284,545,first 20%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,1,0.6837678721614803,0.5194888178913738,1504,0,1504,1626,first 20%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,2,0.84998362266623,0.739105667900883,913,3,916,2598,first 20%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,3,0.8606336127290808,0.7553615960099751,962,19,981,3048,first 20%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,4,0.8665248604094655,0.7644851043865822,975,29,1004,3288,first 20%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,5,0.855144346941371,0.746945123305932,1109,30,1139,3392,first 20%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,6,0.8699137616907567,0.7697764402407566,923,148,1071,3729,first 20%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,7,0.8454758451411358,0.7323154232701972,1193,192,1385,3981,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,8,0.8474435072373216,0.7352728586917239,1396,69,1465,4138,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,9,0.8520675022204678,0.7422627235213205,1465,34,1499,4351,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,10,0.858083325496097,0.7514412782078735,1454,55,1509,4617,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,11,0.8696380385223783,0.7693447481066842,1315,86,1401,4759,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,12,0.9008519801516712,0.8195911413969336,1014,45,1059,4856,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,13,0.9171157777364802,0.8469195126136949,830,62,892,4997,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,14,0.933945796968305,0.8760772147535333,641,78,719,5161,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,15,0.944917972688113,0.895587213342599,552,49,601,5204,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,16,0.9444646758922068,0.8947731585302743,568,42,610,5229,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,17,0.9459358687546607,0.8974177573399363,525,55,580,5129,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,18,0.9514469762522835,0.9073904272877316,462,43,505,4991,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,19,0.9506148353827846,0.9058779058779058,450,48,498,4841,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,20,0.9474675596483885,0.9001789620202824,435,67,502,4594,middle 60%,True,True
POLYIC_20190517_mouse35__E2_P1,mouse-35,20190517,21,0.9383412939643943,0.8838445807770962,501,67,568,4389,middle 60%,True,True
