slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.41233556178563724,0.25971203477315946,2725,0,2725,956,first 20%,True,True
1,0.6255889815150417,0.45516877637130804,2066,0,2066,1726,first 20%,True,True
2,0.8371335504885994,0.7198879551820728,995,5,1000,2575,first 20%,True,True
3,0.8483275663206459,0.7366049073610416,1015,37,1052,2979,first 20%,True,True
4,0.8483720930232558,0.7366720516962844,1048,93,1141,3285,first 20%,True,True
5,0.8591764107778342,0.7531194295900179,941,167,1108,3547,first 20%,True,True
6,0.8368240444917762,0.7194303153611393,1115,264,1379,3800,first 20%,True,True
7,0.8399291199054932,0.7240325865580448,1234,121,1355,3676,middle 60%,True,True
8,0.8487034949267193,0.7371719545632589,1275,67,1342,3831,middle 60%,True,True
9,0.8542227003765466,0.7455399061032864,1307,48,1355,4018,middle 60%,True,True
10,0.8897604409582361,0.801413022722933,975,65,1040,4262,middle 60%,True,True
11,0.907035175879397,0.8298850574712644,812,76,888,4408,middle 60%,True,True
12,0.9238767902687856,0.8585232452142206,683,93,776,4802,middle 60%,True,True
13,0.9414392541516947,0.8893577981651376,495,108,603,4955,middle 60%,True,True
14,0.9478227508152696,0.900820419325433,439,105,544,5046,middle 60%,True,True
15,0.9476150313934963,0.9004452359750668,454,105,559,5161,middle 60%,True,True
16,0.9557237464522232,0.9152020293531437,393,75,468,5126,middle 60%,True,True
17,0.9557114035930445,0.9151793928242871,394,67,461,5041,middle 60%,True,True
18,0.9371692485326663,0.881767155531414,601,52,653,4922,middle 60%,True,True
19,0.9286627964183805,0.8668258633357825,683,42,725,4761,middle 60%,True,True
20,0.8894538797925353,0.800915750915751,1040,47,1087,4420,middle 60%,True,True
21,0.831244535120956,0.7112219451371571,1695,42,1737,4320,middle 60%,True,True
22,0.7944103749874334,0.6589392928619079,2011,34,2045,3985,middle 60%,True,True
23,0.7757148954332053,0.6336064145023531,2072,30,2102,3665,middle 60%,True,True
24,0.7748078467362625,0.6323970037453184,1931,32,1963,3409,middle 60%,True,True
25,0.7850150110951573,0.6461108723678556,1611,36,1647,3043,middle 60%,True,True
26,0.7861791137279207,0.6476895583354608,1325,55,1380,2592,middle 60%,True,True
27,0.7318685592066887,0.5771235817233977,1320,59,1379,1941,middle 60%,True,True
28,0.7021224688948524,0.5409774436090226,1157,64,1221,1503,last 20%,True,True
29,0.6964401294498382,0.5342601787487586,887,51,938,1127,last 20%,True,True
30,0.7191830780452224,0.5615034168564921,730,40,770,1026,last 20%,True,True
31,0.7398661944116489,0.5871330418488445,566,95,661,1035,last 20%,True,True
32,0.7764705882352941,0.6346153846153846,342,133,475,958,last 20%,True,True
33,0.7361036157582299,0.5824081981212639,407,82,489,764,last 20%,True,True
34,0.7084745762711865,0.5485564304461942,304,40,344,458,last 20%,True,True
