task,transform,stage,relative_l2,cosine,subject
brain,resampling_floor,output_logits,7.857502350816503e-05,1.0,POLYIC_20190510_mouse35__E3_P1
brain,resampling_floor,query_mask_embedding,5.530210387405532e-07,0.9999998807907104,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,input,0.15291713178157806,0.988654375076294,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,encoder_level0,0.3808550536632538,0.925743579864502,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,encoder_level1,0.2380581498146057,0.9712961316108704,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,encoder_level2,0.25755587220191956,0.966288685798645,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,encoder_level3,0.20041294395923615,0.9797135591506958,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,encoder_level4,0.18411269783973694,0.9830513000488281,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,canvas_level4,0.18411269783973694,0.9830513000488281,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,canvas_level3,0.29044950008392334,0.9569529294967651,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,canvas_level2,0.2910531759262085,0.9567416906356812,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,canvas_level1,0.24014848470687866,0.9707402586936951,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,canvas_level0,0.2005820870399475,0.9797073602676392,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,output_logits,0.08506027609109879,0.9963772296905518,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+5deg,query_mask_embedding,0.007797149010002613,0.9999792575836182,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,input,0.1531263142824173,0.988635778427124,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,encoder_level0,0.4009438455104828,0.916959285736084,POLYIC_20190510_mouse35__E3_P1
