condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
paper_width,Mouse,POLYIC_20190614_polyic___E3_P1_1,0.46194565296173096,11.487548883901574,0.21217511594295502,9526,49.93701448666807,0.1662600522998903
current_best,Mouse,POLYIC_20190614_polyic___E3_P1_3,0.45288512110710144,14.605445888304732,0.20800170302391052,9564,49.9581764951903,0.15575737415852456
paper_width,Mouse,POLYIC_20190614_polyic___E3_P1_3,0.46560555696487427,10.625545171339564,0.21197369694709778,9563,49.95817212171912,0.16365463270761532
current_best,Mouse,POLYIC_20190614_polyic___E3_P1_4,0.45039746165275574,14.649616237202567,0.21077574789524078,9691,49.92260860592302,0.15514368486842392
paper_width,Mouse,POLYIC_20190614_polyic___E3_P1_4,0.46415430307388306,11.005912586466748,0.21450915932655334,9606,49.94274411825942,0.16570513427967487
current_best,Mouse,POLYIC_20190614_polyic___E3_P1_5,0.45183053612709045,14.568573044907197,0.20785553753376007,9458,49.89426940156481,0.15842498198850344
paper_width,Mouse,POLYIC_20190614_polyic___E3_P1_5,0.4660484492778778,11.01328790459966,0.21106959879398346,9235,49.94044396318354,0.1695896029287143
current_best,Mouse,POLYIC_20190614_polyic___E3_P1_6,0.4505199193954468,14.374742548865887,0.21486882865428925,9622,49.95323217626273,0.15877375532697766
paper_width,Mouse,POLYIC_20190614_polyic___E3_P1_6,0.4643937349319458,10.921932986605302,0.2174077332019806,9581,49.989562676129836,0.16507037797475005
current_best,Mouse,POLYIC_20190614_polyic___E4_P1_5,0.4491918087005615,14.805201827669181,0.20836709439754486,9455,49.95769434161819,0.15563256894968674
paper_width,Mouse,POLYIC_20190614_polyic___E4_P1_5,0.46328216791152954,10.976652060072444,0.21193721890449524,9453,49.962974717021055,0.16683298721053988
current_best,Mouse,POLYIC_20190618_mouse33__E3_P1,0.44855746626853943,14.557314897413024,0.21386955678462982,9453,49.9788426954406,0.1559696605642367
paper_width,Mouse,POLYIC_20190618_mouse33__E3_P1,0.4619982838630676,11.075545072933778,0.21993635594844818,9354,49.957237545435106,0.16751285384171696
current_best,Mouse,POLYIC_20190618_mouse34__E3_P1,0.4451940655708313,15.749652294853963,0.21291732788085938,9358,49.93588373584099,0.154726196753528
paper_width,Mouse,POLYIC_20190618_mouse34__E3_P1,0.4585525691509247,12.377102290334395,0.2190866768360138,9379,49.99466894125174,0.16493654516964829
current_best,Mouse,POLYIC_20190618_mouse35__E3_P1,0.4494299590587616,14.517889965311848,0.2138770967721939,9177,49.95096436744034,0.15715195872976367
paper_width,Mouse,POLYIC_20190618_mouse35__E3_P1,0.45989376306533813,11.193905586545666,0.21726173162460327,9206,49.96198131653269,0.1679983469173239
current_best,Mouse,POLYIC_20190618_mouse36__E3_P1,0.4482543468475342,15.161731454026024,0.21097050607204437,9530,49.95802728226653,0.15647468149115148
paper_width,Mouse,POLYIC_20190618_mouse36__E3_P1,0.45996755361557007,11.611988328015489,0.21481935679912567,9574,49.95299770210988,0.1673552807141918
current_best,Mouse,POLYIC_20190619_mouse38__E3_P1,0.44725486636161804,15.097391564381738,0.2135755717754364,9442,49.95763609404787,0.1555274144991174
paper_width,Mouse,POLYIC_20190619_mouse38__E3_P1,0.45929768681526184,11.759344923293611,0.21849361062049866,9414,49.95219885277247,0.16491214248819774
current_best,Mouse,POLYIC_20190619_mouse39__E3_P1,0.45036864280700684,14.964641983275524,0.21362291276454926,9611,49.94797627718239,0.1563308134036113
paper_width,Mouse,POLYIC_20190619_mouse39__E3_P1,0.46404412388801575,11.479396471805345,0.21567237377166748,9535,49.98951232302045,0.1664143787950075
current_best,Mouse,POLYIC_20190619_mouse42__E3_P1,0.4487136900424957,14.805240268745539,0.2094031125307083,9518,49.93696154654339,0.1576214435286504
paper_width,Mouse,POLYIC_20190619_mouse42__E3_P1,0.46313342452049255,11.173761226070297,0.21337126195430756,9453,49.9788426954406,0.16565577494709832
