slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.3711722858026601,0.2278769464489176,2033,0,2033,600,first 20%,True,True
1,0.7369182541596335,0.5834287896143566,1091,0,1091,1528,first 20%,True,True
2,0.9137036325197002,0.8411181882519462,443,6,449,2383,first 20%,True,True
3,0.9361219195849546,0.879914660164584,371,23,394,2910,first 20%,True,True
4,0.940252038547072,0.887241186345831,333,70,403,3241,first 20%,True,True
5,0.9351187189398122,0.8781436349494426,372,98,470,3485,first 20%,True,True
6,0.9111785667150587,0.8368484848484848,528,145,673,3597,first 20%,True,True
7,0.9009888902453913,0.8198178182626084,648,163,811,3853,middle 60%,True,True
8,0.887911069939787,0.7984173261141191,902,66,968,3900,middle 60%,True,True
9,0.9016555202280452,0.8209223397883809,834,63,897,4175,middle 60%,True,True
10,0.8948593188068542,0.8097243491577335,943,51,994,4281,middle 60%,True,True
11,0.9053640628186824,0.8270914850009317,876,52,928,4491,middle 60%,True,True
12,0.9238220159418827,0.8584286517907369,711,44,755,4622,middle 60%,True,True
13,0.9414793543915239,0.8894293732460243,547,44,591,4798,middle 60%,True,True
14,0.9393523061825318,0.8856402664692821,567,51,618,4837,middle 60%,True,True
15,0.9384068415489575,0.8839608979000724,575,66,641,4949,middle 60%,True,True
16,0.9377149407718762,0.8827338129496403,610,42,652,4950,middle 60%,True,True
17,0.9383977634242746,0.8839447875045405,602,37,639,4904,middle 60%,True,True
18,0.9423775400019633,0.8910339706701318,541,46,587,4846,middle 60%,True,True
19,0.9433309594058399,0.8927402272289621,516,41,557,4677,middle 60%,True,True
20,0.9379105742742107,0.8830806065442937,534,52,586,4478,middle 60%,True,True
21,0.937921876729003,0.8831006459679099,525,36,561,4274,middle 60%,True,True
22,0.9342259807376087,0.8765704209830284,527,33,560,4010,middle 60%,True,True
23,0.9326411749810078,0.8737841043890866,490,42,532,3725,middle 60%,True,True
24,0.9277292273546955,0.8652005174644243,472,49,521,3393,middle 60%,True,True
25,0.931390977443609,0.8715919085312225,387,51,438,3024,middle 60%,True,True
26,0.8970149253731343,0.8132611637347767,486,66,552,2470,middle 60%,True,True
27,0.8401148875059837,0.7243087082129591,622,46,668,1801,middle 60%,True,True
28,0.7913669064748201,0.6547619047619048,652,44,696,1364,last 20%,True,True
29,0.770879526977088,0.6271797955502104,609,11,620,1054,last 20%,True,True
30,0.8435595286468915,0.7294448348559381,342,43,385,1081,last 20%,True,True
31,0.8925459825750242,0.8059440559440559,150,72,222,994,last 20%,True,True
32,0.8822815533980582,0.7893593919652552,98,96,194,823,last 20%,True,True
33,0.8259109311740891,0.7034482758620689,153,62,215,572,last 20%,True,True
34,0.8064918851435705,0.6757322175732218,129,26,155,349,last 20%,True,True
