condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
current_best,CAMRI,064,0.4460284411907196,16.705769652294627,0.20706593990325928,21188,49.929205210496505,0.1519586253750785
unetr_style,CAMRI,064,0.4258795380592346,23.486033878176578,0.20250053703784943,21772,49.94029028109498,0.14251503111894465
current_best,CAMRI,007,0.3866519629955292,7.153972700191187,0.12423483282327652,6503,49.96924496386283,0.1534250676982862
unetr_style,CAMRI,007,0.3796067237854004,9.786453090060315,0.12370959669351578,6726,49.94796312815939,0.1414415177498753
current_best,CAMRI,043,0.3820428252220154,8.041186565334641,0.12636122107505798,6323,49.95255416732564,0.15346401807721402
unetr_style,CAMRI,043,0.3755503296852112,10.192157627779945,0.1252417266368866,6410,49.898595943837755,0.145686797571581
current_best,CAMRI,078,0.44327569007873535,16.514329845286895,0.20677705109119415,20007,49.94002099265257,0.15378518978271655
unetr_style,CAMRI,078,0.42762836813926697,22.53471286060933,0.20442506670951843,21265,49.908300023512815,0.14637913442508943
current_best,CAMRI,009,0.3806621730327606,7.846423699083998,0.1258024275302887,6329,49.936798862379526,0.15161203191024994
unetr_style,CAMRI,009,0.3750608563423157,10.448701179160732,0.1258128583431244,6522,49.992333639987734,0.14335973445472383
current_best,CAMRI,099,0.38158491253852844,7.476146148475681,0.1248994991183281,6742,49.97033521210324,0.15353555840779237
unetr_style,CAMRI,099,0.3754773437976837,9.571001219980948,0.12261563539505005,7012,49.90017113519681,0.14566595091251655
current_best,Mouse,POLYIC_20190510_mouse34__E2_P1,0.44428229331970215,16.843670646333422,0.20510002970695496,8960,49.955357142857146,0.15047879431650685
unetr_style,Mouse,POLYIC_20190510_mouse34__E2_P1,0.432100772857666,21.833962689511356,0.203082874417305,9210,49.92942453854506,0.14411595331585714
current_best,Mouse,POLYIC_20190510_mouse35__E3_P1,0.4432373642921448,17.611225475780365,0.2066928744316101,9061,49.91722767906412,0.15230244680622468
unetr_style,Mouse,POLYIC_20190510_mouse35__E3_P1,0.4300900399684906,22.57570434904799,0.20470105111598969,9275,49.908355795148246,0.14623769922153357
current_best,Mouse,POLYIC_20190510_mouse37__E2_P1,0.4433239698410034,16.05521784537932,0.20818446576595306,9529,49.91079861475496,0.15340815591899157
