domain,subject,baseline_dice,unetr_style_dice,dice_change,baseline_hd95_mm,unetr_style_hd95_mm,hd95_change_mm,baseline_assd_mm,unetr_style_assd_mm
Mouse,POLYIC_20190517_mouse39__E12_P1,0.9763518471575521,0.975138864449041,-0.0012129827085111122,0.15722352966795397,0.15722352966795397,0.0,0.03535949383157628,0.035506179449065894
Mouse,POLYIC_20190517_mouse42__E4_P1,0.9818470499333486,0.9828681768303575,0.0010211268970089504,0.10000000149011612,0.10000000149011612,0.0,0.021296577181448263,0.019623209397502353
Mouse,POLYIC_20190517_mouse43__E3_P1,0.9819619947911643,0.9826112510495382,0.0006492562583738648,0.10000000149011612,0.10000000149011612,0.0,0.021463668631316487,0.020193722459119844
Mouse,POLYIC_20190524_polyic___E3_P1,0.9793026124004933,0.981355924557581,0.0020533121570877055,0.10000000149011612,0.10000000149011612,0.0,0.026302667017409374,0.021889968244615345
Mouse,POLYIC_20190524_polyic___E3_P1_1,0.9812994598000111,0.9823352591297674,0.0010357993297562818,0.10000000149011612,0.10000000149011612,0.0,0.02262324116743698,0.021352517486429207
Mouse,POLYIC_20190524_polyic___E3_P1_10,0.9794620484732909,0.9808911569134248,0.001429108440133886,0.10000000149011612,0.10000000149011612,0.0,0.02491561696344552,0.02232589055203302
Mouse,POLYIC_20190524_polyic___E3_P1_12,0.9787804201913627,0.9811387645025554,0.0023583443111927505,0.10000000149011612,0.10000000149011612,0.0,0.026689191923131118,0.027329753033700353
Mouse,POLYIC_20190524_polyic___E3_P1_13,0.980219820296224,0.9808985938035898,0.0006787735073657819,0.10000000149011612,0.10000000149011612,0.0,0.023642062176327017,0.022086176455296057
Mouse,POLYIC_20190524_polyic___E3_P1_3,0.9764336529400994,0.9796343428630424,0.0032006899229429786,0.14142135834465194,0.10000000149011612,-0.041421356854535823,0.028711301388196785,0.023433056881924524
Mouse,POLYIC_20190524_polyic___E3_P1_4,0.9807887554225287,0.9817784675518768,0.0009897121293480637,0.10000000149011612,0.10000000149011612,0.0,0.023057890543396943,0.021176593283268555
Mouse,POLYIC_20190524_polyic___E3_P1_5,0.9788653358153455,0.9808145557852642,0.001949219969918703,0.10000000149011612,0.10000000149011612,0.0,0.02836738455578804,0.02411193074022457
Mouse,POLYIC_20190524_polyic___E3_P1_6,0.976444071616801,0.9779404524925619,0.001496380875760872,0.14142135834465194,0.14142135834465194,0.0,0.03079691263220829,0.02817770944217334
Mouse,POLYIC_20190524_polyic___E3_P1_7,0.9784941715140048,0.9799155075860714,0.0014213360720666257,0.10000000149011612,0.10000000149011612,0.0,0.02490220538732102,0.023068924209505008
Mouse,POLYIC_20190524_polyic___E3_P1_9,0.9815923768233753,0.9824028358020003,0.0008104589786249727,0.10000000149011612,0.10000000149011612,0.0,0.020744587988785052,0.019917972128903037
Mouse,POLYIC_20190524_polyic___E4_P1_1,0.9784569896782352,0.9799017218791778,0.0014447322009425445,0.10000000149011612,0.10000000149011612,0.0,0.027792490143404066,0.025098367677395324
Mouse,POLYIC_20190524_polyic___E4_P1_7,0.9789330210944218,0.9800149121964384,0.0010818911020166189,0.10000000149011612,0.10000000149011612,0.0,0.025593005832881585,0.024028294646600987
Mouse,POLYIC_20190524_polyic___E4_P1_9,0.975835941070989,0.980838993347844,0.005003052276854936,0.14142135834465194,0.10000000149011612,-0.041421356854535823,0.029718683697193,0.02576243634011063
Mouse,POLYIC_20190524_polyic___E8_P1_1,0.9762383323099486,0.9792588766486476,0.003020544338699027,0.14142135834465194,0.10000000149011612,-0.041421356854535823,0.03096047760845959,0.02575028051271527
Mouse,POLYIC_20190524_polyic___E9_P1_1,0.9730556274894258,0.9714048971153806,-0.0016507303740451729,0.20000000298023224,0.20000000298023224,0.0,0.046534533176108735,0.04479154769704661
Mouse,POLYIC_20190531_polyic_m__E3_P1,0.9798429838244038,0.9802532788237031,0.0004102949992992322,0.10000000149011612,0.10000000149011612,0.0,0.023989534995794457,0.023946340932071097
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,0.9790750692069695,0.9821609311740891,0.003085861967119574,0.10000000149011612,0.10000000149011612,0.0,0.026007890295038947,0.022196419849858942
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,0.9800799604139024,0.9806519730764155,0.000572012662513055,0.10000000149011612,0.10000000149011612,0.0,0.02342708637906802,0.02307614130866174
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,0.9794262837219285,0.9797375106586848,0.0003112269367562259,0.10000000149011612,0.10000000149011612,0.0,0.026312746754098084,0.02574704473591641
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,0.9795723118898712,0.9818569903948773,0.0022846785050061325,0.10000000149011612,0.10000000149011612,0.0,0.02536898507443814,0.021685528331891066
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,0.9821516336280757,0.9836928397988474,0.0015412061707716918,0.10000000149011612,0.10000000149011612,0.0,0.02127230388840247,0.01912926069228926
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,0.9820229914044932,0.983976130891842,0.001953139487348765,0.10000000149011612,0.10000000149011612,0.0,0.021605006549793748,0.017967380109611027
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,0.9782849378491268,0.9814891646445978,0.0032042267954709436,0.10000000149011612,0.10000000149011612,0.0,0.027111078051307243,0.024500201558686832
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,0.9759028102262867,0.9762085150831827,0.00030570485689607185,0.20000000298023224,0.20000000298023224,0.0,0.034735625097164324,0.03220129835062778
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,0.9797440578666863,0.9819307984328443,0.002186740566157974,0.10000000149011612,0.10000000149011612,0.0,0.025754049174193955,0.02230365109450557
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,0.9789694735134614,0.9807596398666562,0.0017901663531947332,0.10000000149011612,0.10000000149011612,0.0,0.026347873037069168,0.02353495730738992
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,0.9807858855683069,0.9831827331108458,0.0023968475425388824,0.10000000149011612,0.10000000149011612,0.0,0.023358279767458613,0.019750167465174162
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,0.9793268087359602,0.9814594272722351,0.0021326185362748884,0.10000000149011612,0.10000000149011612,0.0,0.026475062103464772,0.02130427065044993
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,0.9805135722590103,0.9835619803556982,0.003048408096687938,0.10000000149011612,0.10000000149011612,0.0,0.024615693742786365,0.01892790788254123
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,0.9790453004086601,0.981011708195737,0.001966407787076907,0.10000000149011612,0.10000000149011612,0.0,0.026185093275350804,0.022404937066110953
Mouse,POLYIC_20190612_polyic___E10_P1_1,0.9823748246630482,0.9829008247837457,0.0005260001206975895,0.10000000149011612,0.10000000149011612,0.0,0.01976970970185417,0.019870331082678893
Mouse,POLYIC_20190612_polyic___E12_P1,0.9822278530014693,0.983030852595113,0.0008029995936437162,0.10000000149011612,0.10000000149011612,0.0,0.021329042576857592,0.01973825867904718
Mouse,POLYIC_20190612_polyic___E3_P1,0.9815566960027279,0.9817157099002636,0.00015901389753569806,0.10000000149011612,0.10000000149011612,0.0,0.02246175998375366,0.022113647102809053
Mouse,POLYIC_20190612_polyic___E3_P1_1,0.9816537988139197,0.9817355682367042,8.17694227844834e-05,0.10000000149011612,0.10000000149011612,0.0,0.021656145522797463,0.02173463951791266
Mouse,POLYIC_20190612_polyic___E3_P1_2,0.9820203370746983,0.982903797490676,0.0008834604159777548,0.10000000149011612,0.10000000149011612,0.0,0.020703129682060433,0.02030594732728814
Mouse,POLYIC_20190612_polyic___E3_P1_3,0.9810555477594847,0.9828200709213459,0.0017645231618612645,0.10000000149011612,0.10000000149011612,0.0,0.022351527953660077,0.01970035158454847
Mouse,POLYIC_20190612_polyic___E3_P1_4,0.9816059569329845,0.9827364150799456,0.0011304581469611108,0.10000000149011612,0.10000000149011612,0.0,0.0214875274861034,0.020320961130069905
Mouse,POLYIC_20190614_polyic___E3_P1,0.9822385724994692,0.983715074372442,0.0014765018729727686,0.10000000149011612,0.10000000149011612,0.0,0.02087656607086709,0.018767275890993647
Mouse,POLYIC_20190614_polyic___E3_P1_1,0.9810156980712353,0.9803615642912865,-0.0006541337799488289,0.10000000149011612,0.10000000149011612,0.0,0.0235942032164561,0.02656348180187053
Mouse,POLYIC_20190614_polyic___E3_P1_3,0.9798361636369679,0.9815201564255107,0.0016839927885428096,0.10000000149011612,0.10000000149011612,0.0,0.026913371258009303,0.02461801715188612
Mouse,POLYIC_20190614_polyic___E3_P1_4,0.9817475534749371,0.9827191286815905,0.0009715752066533634,0.10000000149011612,0.10000000149011612,0.0,0.022446061391205963,0.021000759539661334
Mouse,POLYIC_20190614_polyic___E3_P1_5,0.9789771285657327,0.9819970397358534,0.0030199111701206816,0.10000000149011612,0.10000000149011612,0.0,0.02748811164192572,0.021346834528067876
Mouse,POLYIC_20190614_polyic___E3_P1_6,0.9821217888545372,0.9834860637961709,0.001364274941633714,0.10000000149011612,0.10000000149011612,0.0,0.022539770877514704,0.019854972941979146
Mouse,POLYIC_20190614_polyic___E4_P1_5,0.9817799368095277,0.9828615910221203,0.0010816542125926532,0.10000000149011612,0.10000000149011612,0.0,0.02219739145926697,0.020239133392680672
Mouse,POLYIC_20190618_mouse33__E3_P1,0.9806378487886942,0.9823205306515459,0.0016826818628516982,0.10000000149011612,0.10000000149011612,0.0,0.023970804621528136,0.021172959375002475
Mouse,POLYIC_20190618_mouse34__E3_P1,0.9807221321808032,0.982790381350016,0.002068249169212777,0.10000000149011612,0.10000000149011612,0.0,0.024129337130656296,0.020810105098438936
Mouse,POLYIC_20190618_mouse35__E3_P1,0.9811905903653875,0.9818095680778032,0.0006189777124157025,0.10000000149011612,0.10000000149011612,0.0,0.02278769567022354,0.02155921916267839
Mouse,POLYIC_20190618_mouse36__E3_P1,0.9813942635913478,0.9827199407491614,0.0013256771578135096,0.10000000149011612,0.10000000149011612,0.0,0.022459627007651896,0.01988869228480535
Mouse,POLYIC_20190619_mouse38__E3_P1,0.9795827903224377,0.9800924531977825,0.0005096628753448185,0.10000000149011612,0.10000000149011612,0.0,0.025345486174946457,0.02446208493536341
Mouse,POLYIC_20190619_mouse39__E3_P1,0.9816612079242863,0.9827545925740047,0.0010933846497183097,0.10000000149011612,0.10000000149011612,0.0,0.022433551598412992,0.020743781626665507
Mouse,POLYIC_20190619_mouse42__E3_P1,0.9819466857670501,0.9830796649592419,0.0011329791921917964,0.10000000149011612,0.10000000149011612,0.0,0.021270493845654537,0.019567035296580142
Mouse,POLYIC_20190619_mouse43__E3_P1,0.9823107945408468,0.9831538179194775,0.0008430233786307362,0.10000000149011612,0.10000000149011612,0.0,0.02099578060472869,0.020104716250332375
Mouse,POLYIC_20190628_mouse33__E3_P1,0.9822463879597192,0.9835575222019773,0.0013111342422581496,0.10000000149011612,0.10000000149011612,0.0,0.021207623090680215,0.019294241353903976
Mouse,POLYIC_20190628_mouse34__E6_P1,0.9815154306359157,0.9824038629825923,0.0008884323466765709,0.10000000149011612,0.10000000149011612,0.0,0.022105979448186836,0.020775278207848136
Mouse,POLYIC_20190628_mouse35__E3_P1,0.9818923121822878,0.9833841270671742,0.0014918148848863666,0.10000000149011612,0.10000000149011612,0.0,0.022456243835319703,0.019796235065520036
Mouse,POLYIC_20190628_mouse36__E3_P1,0.9818653068461,0.9839466639558131,0.0020813571097131334,0.10000000149011612,0.10000000149011612,0.0,0.021095016996685707,0.018521037615415018
Mouse,POLYIC_20190629_polyic_mo__E3_P1,0.9825648806265436,0.983638892836686,0.001074012210142472,0.10000000149011612,0.10000000149011612,0.0,0.0208123997290862,0.019018671835043435
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,0.9778829788991887,0.9799539055893618,0.0020709266901730583,0.20000000298023224,0.10000000149011612,-0.10000000149011612,0.03220919818100256,0.02831638011376192
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,0.9798559059188421,0.9793037376098785,-0.000552168308963541,0.10000000149011612,0.10000000149011612,0.0,0.025250253400660404,0.02646295601255198
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,0.9802870714134442,0.9819063089043892,0.001619237490945058,0.10000000149011612,0.10000000149011612,0.0,0.02920081505268195,0.02452842050787935
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,0.9813578375432201,0.9823292280887552,0.000971390545535078,0.10000000149011612,0.10000000149011612,0.0,0.022598591648016985,0.021847871567501773
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,0.9819406509908615,0.9831247270539959,0.0011840760631344205,0.10000000149011612,0.10000000149011612,0.0,0.022563394823380337,0.02042204897817748
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,0.9810138170360435,0.9811898550104786,0.00017603797443510594,0.10000000149011612,0.10000000149011612,0.0,0.022905076480833418,0.02290159526955152
