slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.6511945392491467,0.48279352226720645,1533,0,1533,1431,first 20%,True,True
1,0.8146646392971786,0.6872862029646523,1094,3,1097,2414,first 20%,True,True
2,0.8625817965496728,0.7583682008368201,836,88,924,2988,first 20%,True,True
3,0.8547470922369489,0.7463391591875296,933,141,1074,3301,first 20%,True,True
4,0.8576581218601056,0.750789354984213,933,172,1105,3501,first 20%,True,True
5,0.8460979156568105,0.7332493173703003,913,357,1270,3848,first 20%,True,True
6,0.8548252415603006,0.7464583333333333,978,239,1217,3822,first 20%,True,True
7,0.8703434388634076,0.7704495939790057,1075,84,1159,3974,middle 60%,True,True
8,0.8713511259382819,0.7720302974321079,1130,104,1234,4283,middle 60%,True,True
9,0.8651760867479129,0.7623879587349907,1281,124,1405,4632,middle 60%,True,True
10,0.8686998986455358,0.7678775044795569,1296,129,1425,4843,middle 60%,True,True
11,0.8897172470224566,0.8013429413691451,1130,83,1213,4976,middle 60%,True,True
12,0.914602978760906,0.8426437154920429,903,66,969,5255,middle 60%,True,True
13,0.927148800566522,0.8641914191419142,767,56,823,5293,middle 60%,True,True
14,0.9382564462375022,0.883694036015199,652,52,704,5401,middle 60%,True,True
15,0.947754674121964,0.9006974427100631,553,45,598,5469,middle 60%,True,True
16,0.9580057183702645,0.9193963299605556,406,64,470,5425,middle 60%,True,True
17,0.9643924979614026,0.9312335958005249,335,58,393,5380,middle 60%,True,True
18,0.9590807174887892,0.9213785675821217,397,41,438,5174,middle 60%,True,True
19,0.9340691257624165,0.8762942779291553,621,60,681,4884,middle 60%,True,True
20,0.9053277876807289,0.8270309390265967,901,55,956,4626,middle 60%,True,True
21,0.8829369183040331,0.7904091834845399,1081,51,1132,4320,middle 60%,True,True
22,0.8699007717750827,0.7697560975609756,1138,42,1180,3987,middle 60%,True,True
23,0.8584615384615385,0.7520215633423181,1143,53,1196,3680,middle 60%,True,True
24,0.8546033430618201,0.7461199907343062,1034,62,1096,3283,middle 60%,True,True
25,0.837550765385817,0.7205052405267401,956,84,1040,2765,middle 60%,True,True
26,0.7757153905645785,0.6336070751737208,1064,96,1160,2102,middle 60%,True,True
27,0.7428288822947576,0.5908733280881195,966,74,1040,1576,last 20%,True,True
28,0.7380378657487091,0.5848336061102019,716,45,761,1117,last 20%,True,True
29,0.7885544407283538,0.650920245398773,511,58,569,1119,last 20%,True,True
30,0.807990216061965,0.6778385772913816,363,108,471,1099,last 20%,True,True
31,0.7759295499021527,0.6338928856914469,292,166,458,959,last 20%,True,True
32,0.709353421217828,0.5496108949416343,270,193,463,758,last 20%,True,True
33,0.5593056894889104,0.38821954484605087,314,143,457,433,last 20%,True,True
34,0.0,0.0,121,0,121,0,empty expert,False,True
