epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
19,0.12019323956753526,55.59753084182739,0.9741918338151614,False,0.9707335328311061,0.9825012312605562,0.9602572361337168,5358.166666666667,14393.166666666666,0.9772927678227644,0.9776501347992166,0.9768926503852112,0.9784991590612252,2012.7,1864.7,1.0018067021525214
20,0.11646883216287408,55.574095487594604,0.9754145322750546,False,0.9725078777447685,0.9831588208587245,0.9629555036483648,5196.666666666667,13377.333333333334,0.9794072189920703,0.9783211868053406,0.9787165803444339,0.9779932423471991,1847.7,1907.5,0.999379236402706
21,0.11305142593170915,55.497783184051514,0.9744980146868831,False,0.9710414601124517,0.9819022108286181,0.9614700105721251,5462.166666666667,14105.333333333334,0.9791321859621958,0.9779545692613146,0.9748657756627557,0.9811332456228617,2194.8,1636.2,1.0065613630017267
22,0.11154238813157592,55.60964226722717,0.9753814151073812,False,0.9721005094291059,0.9849425700727648,0.9605924818060476,4578.166666666667,14285.0,0.97522031050193,0.9786623207856564,0.9772384734704289,0.9801391947771618,1981.2,1721.9,1.0030653240712124
23,0.1102311849328024,55.574312925338745,0.9762722730033206,True,0.9735183577954287,0.9843189809081939,0.9638295940088658,4849.166666666667,13114.5,0.9791289104838398,0.9790261882112125,0.9789377960812544,0.9791609621645831,1828.5,1806.3,1.0003195485479102
24,0.10886037070304155,55.63480353355408,0.9733551686451993,False,0.9688770935303851,0.984749009184116,0.9546770689124912,4742.833333333333,16374.833333333334,0.9693077466078504,0.9778332437600135,0.9737946453008522,0.981978998267722,2292.1,1560.8,1.0085502564391053
25,0.10766435760472502,55.70103859901428,0.9749862411843504,False,0.9705363831698174,0.9869587380394723,0.9557927864438528,4058.6666666666665,15892.666666666666,0.9683037583717412,0.9794360991988835,0.980036336391529,0.9788833471689802,1731.0,1830.0,0.9989103885000972
26,0.1046594072665487,55.64122033119202,0.9770348773362402,True,0.9751481838172111,0.9823164474009937,0.9688169861958237,5473.166666666667,11380.166666666666,0.9862509781402643,0.9789215708552692,0.9750339704570342,0.9829212337028759,2188.6,1480.6,1.008248135179811
27,0.10490347764321736,55.621644258499146,0.9758052592513516,False,0.9722404791524197,0.9852611829149501,0.9606283005034624,4426.666666666667,14381.833333333334,0.9749475223733639,0.9793700393502835,0.9805355357668558,0.9782878790613398,1690.2,1882.0,0.9978555543616784
28,0.10300845599600247,55.74993014335632,0.9762810797993926,True,0.9730578406471894,0.9864136014180677,0.9610658503368933,4162.666666666667,14119.833333333334,0.9742392699467914,0.979504318951596,0.9828056528644137,0.9762872022118734,1484.8,2054.1,0.9934792010953082
29,0.10301807815475124,55.44933557510376,0.9777977557792019,True,0.9753002354390294,0.9832314600354435,0.9682344684371763,5280.833333333333,11539.333333333334,0.9847227753890949,0.9802952761193744,0.9796653793174789,0.9810030840014123,1771.3,1647.4,1.001500420787308
30,0.10124225927782911,55.86384987831116,0.9759379763052085,False,0.9726314449608013,0.9832584702625877,0.9632488210466814,5090.166666666667,13520.5,0.9795712744536167,0.9792445076496158,0.975192767108344,0.9834044541610016,2173.9,1438.7,1.008569407862628
31,0.10071472730487585,55.540318727493286,0.9773383858656564,True,0.9743480810289266,0.9890190679596014,0.960819180333921,3560.3333333333335,13706.333333333334,0.9714132196569993,0.9803286907023863,0.9850907834697274,0.9756516387842946,1281.1,2111.6,0.9904796444357503
32,0.09975972013281924,55.624905586242676,0.9780634392085086,True,0.976563919579279,0.9856694842327615,0.9682873183541694,4450.333333333333,11468.666666666666,0.9823269907637804,0.979562958837738,0.973122386838957,0.9861595013776652,2363.7,1201.6,1.0135308610723621
33,0.09966803089316402,55.56808042526245,0.9777761531803251,True,0.9752414988502176,0.9864952096259728,0.9650231428541995,4174.0,12651.0,0.9781683971581465,0.9803108075104326,0.979627612184349,0.9810422019554513,1770.1,1644.2,1.0015376982504207
34,0.09649989594306264,55.668814182281494,0.9769115722082817,True,0.9734274939008093,0.9880937458194022,0.9602247961135476,3580.8333333333335,14459.5,0.9717328769855502,0.9803956505157542,0.9843901016689326,0.9764729844312207,1343.0,2039.2,0.9920248781879598
35,0.09693195724061557,56.073227405548096,0.9783256133345875,True,0.9761869031031859,0.9861635740011323,0.9671500764889261,4215.166666666667,11971.333333333334,0.9806752210052364,0.980464323565989,0.9777378186126274,0.9832771735592566,1945.1,1450.5,1.0058013274502071
