relative_path,extension,size_bytes,detected_format,annotation_candidate,name_keyword_matches,hidden_file
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/bbafff5f-cce8-47eb-8680-43ca706ebc52.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/bbe3c9d2-11fd-47d6-87bc-af1b05d26aea.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/bd2512a5-4c78-4302-a1e9-5ebaaca5fffd.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/bddce631-1dee-426a-82a6-200939353fc2.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/be31d91f-ea9a-47da-97e8-4a41df62c75f.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/be5c185a-0392-4db2-a9f0-8d69fcb7fb2c.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/bf65616d-4396-4b36-8597-d32dc72b6c9b.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c0c8541c-0729-41b3-9646-1ffa91b5e73d.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c0d1cf8a-0cb4-44aa-82e1-ab8d872ad5a9.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c10f4f61-587f-4e8d-b6e8-85d7f611e0db.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c1c56b89-1bae-44bc-81a1-1e2eafbb67c4.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c2949da7-9d8f-455f-b68a-c3e6211854d9.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c3470a7d-8528-4e96-bdd6-20ca30db9aad.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c36db555-a7f6-4d72-9f00-b7897f2b84b8.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c38548e0-79ea-4e22-96d3-7c483577de0e.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c3b3ba3c-029c-48c9-9d15-d6681da04197.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c4610d3a-f022-4eac-b97d-022180218dcc.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c49690ed-dfda-4b7c-a7fa-8ecb0277f416.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c4f8ee24-ef7c-4121-a1b5-426cf9d0c2b1.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c5c738ae-7eef-45a1-85be-e6a213826a94.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c625bd0b-8056-43ed-9a3a-9b550afebf16.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c66356f1-1d99-415c-9a83-abd1665355b0.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c686d411-e011-4aa1-b81b-e14ee46c208e.dcm,.dcm,37946,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c6992695-9c7b-4bfe-8c23-4dd5e03967e3.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c6f0d07d-1126-4f39-93a6-9695a2e10029.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c7ea719e-f232-46f9-bf2f-102f44a442ef.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c7eefea0-03f3-410d-917a-a9b86bb01204.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c8b6098d-048a-4e7d-8434-90aa915decbf.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c9479b9a-699f-4995-80fd-faec0060d82f.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/c9f104f0-47f0-4eb3-a48b-c9e7fd33b073.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ca17400d-4c48-4dfe-82d8-db009314f9fd.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ca73e562-bf3e-4f21-887d-afc172c8cdc0.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/caeb1d2b-8c7c-4a57-b2d1-53afdd7f5f44.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/caf5cf31-b37f-43a3-bf47-2390d0128295.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/cb0cef77-0f9b-4db4-b62c-3adfd4f36f1d.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/cc753dea-13cc-45bb-8ac8-7448ec3ea140.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/cd143749-4f51-4faf-9d29-08bc8df82777.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/cd282023-492c-4b23-9fc3-6788e4270485.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/cef125a8-2d45-4599-8c35-a58ae0f58597.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/cf0fb012-4bb4-49a9-b0d6-f71c01842b3e.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/cf763599-2952-4af4-a994-38252b5e8a03.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d0122a61-74f5-462e-9bbd-b6922240d861.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d07e21e2-d8a4-47dd-b99a-4b760f184b24.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d0acd4dd-68f0-40c3-80e0-7cd0c0556a40.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d17b1ec7-8b12-4374-bf25-54ad52f48f1a.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d1c6c1bb-9396-4cc2-85bd-9c7b3f66e7fa.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d1e10952-c44c-4667-ba6b-98ade49415ae.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d1f1840f-da02-4ee7-8a03-c5ce597d370f.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d26e49e7-3a4b-4039-b23c-1c72b8373ca6.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d2d6ff27-25dc-43bb-b60a-212955ce0ee7.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d316e942-5f01-4d07-a667-ceb7c572a74d.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d35e2740-7a57-4f22-841f-304a7317f5ac.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d3adc465-8d0f-4a0d-ad78-05b8e4382d96.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d3b19306-a2bb-47ac-b8f0-28ad2ce52b81.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d3bb12a2-ba21-402c-ad5f-53b6ef26c0f2.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d4a2592f-3137-4d18-8738-d8b9826de96a.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d4c8ec9c-079e-4b07-a022-0e2ea883eba2.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d5160978-2238-451b-85c7-35161926a6c7.dcm,.dcm,37942,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d5691d9a-6cde-4f8c-8e3b-8cbc16fa56ba.dcm,.dcm,37928,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d571d4ba-9443-4303-8fbf-4dcf16f6f2c2.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d63ae89e-9bdc-4089-9b68-8157f93d13c5.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d6f78357-7f40-47cd-9ef3-29b1706b71a9.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d7b02f81-b668-4514-a05f-1d48368b8000.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d8363713-dfc1-4250-ad6c-c401a56b5716.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d8419489-1978-4dc2-96f8-9b21c0df54b4.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d8d906cc-d194-4a7a-94f4-a327f90019b7.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d8f7a510-b632-442c-ae49-d262b56658ac.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d970b027-624d-44e6-989a-0fb3546ba475.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/d9b93832-29c5-4b43-ac3b-66b657e5eec9.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/da24c1bc-6264-491f-af08-597d5c786127.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/da439be9-8475-4267-b266-7956f63e1f92.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/da5455d1-755f-4b65-a58b-e27afea691f9.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/dc363518-a32d-4c0f-844a-7a17d6a4fc26.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/dcbcdcc3-6a1c-4346-a86d-df209b60b9ef.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/dd046873-cf61-4e6c-adab-3757eb95883c.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/dd453247-bd32-4044-8e46-64cd882c3382.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/dd86301a-9e20-4199-a0d0-09387d336719.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/dea9aa66-3691-49c0-bc86-958f34fd4cb0.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/deb6059d-edfe-4da6-b7f3-927585c3e9f2.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/dec548ae-3cdb-43ca-b83f-175516f0e7ec.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/df1b0f85-541a-4e52-827f-cb2feef56182.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/df2ea0e7-bae2-4c1e-9339-3eae1a6fad35.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e040525c-5683-49c0-9bf3-a9df499ef409.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e08a8179-ccce-4784-bd78-941e022c2608.dcm,.dcm,37940,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e16a146c-048f-4c93-a919-98c891012530.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e19891aa-5256-45c0-8d81-3961d8b081ea.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e1afed67-98eb-41b3-8d71-fa78a26bc8df.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e2776319-1b31-4847-a5fb-26b38284963c.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e28798fb-9df1-4de5-9682-ef503d0d83f1.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e300388d-77cd-409a-ae5e-9049d9e1c532.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e36a1d58-9ede-4cea-b41a-c96900f333ea.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e36b17e5-517c-4990-ad6f-1b0d68f5da24.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e395f215-6357-4452-867f-f819d64f726e.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e43350a0-c0e5-4730-a2e4-dc29ddc057c4.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e4e83d75-378d-4cbd-908e-622b2dcdd2c8.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e50ef669-26f3-4d95-a6bb-4ce6a86a46b9.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e641296a-d796-43e1-8b37-bb385a8c8d4c.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e6f2afe7-ae84-4c47-aa00-2d472be02bea.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e84e084b-3146-4ef9-bf2e-bec7baf3f361.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e87ef3c5-6c29-4e37-b652-cb5cf88dfb9c.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e898ce07-591a-4618-adc4-fa4c6d9b1e80.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e91ba44f-f2a2-42c6-9d70-0064d0be070a.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e9a6abb7-35cc-4895-ac96-21c0c01659d8.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/e9a7d634-d1df-463b-aee4-0b00ecbfa8d3.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ea3f7a90-01d4-4396-b39f-8a565bbb507e.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/eabd9ce2-8f1f-4af7-9769-2f3badb7549b.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ebf8645f-4165-4201-b55b-8250e4f5489a.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ec1fa07f-0a11-4931-a06e-7ee5f4417722.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ec2a4fee-13c4-4a5b-b335-8dfa1c6a3cdc.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ec792efd-45b9-48aa-bf04-c7f1ee2703d9.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ecd0cb94-c2ec-4470-9152-5f8f443f91c3.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ef11df91-0848-4370-afcb-4de38b5028eb.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ef3adc15-17fe-4814-b93b-365b6d80954d.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ef73b7d0-9252-4d5e-9f17-c1d0d78f5409.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f015855f-ed36-480e-ba50-8dccccf0a8ab.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f01923e2-568a-495e-89f7-bc751d3821f7.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f0a37eca-075c-46f8-9b07-65411ea722be.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f0b71460-6cff-48ff-bc7b-75400786824d.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f0b7ac43-7e70-41ac-8a4e-777f6e596d0b.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f0b7fbf7-2b4e-47fc-8163-4ce453b169db.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f0c761f7-0689-449d-8af4-471a4a56cccb.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f0c8d2dc-7c90-4739-941d-8f765a463172.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f1a4a312-83e0-4243-9b86-60d30e94ed45.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f1f04060-ccd8-4aa4-94e7-2c129591a2ab.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f3856519-1fab-416c-bed2-67282b24417d.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f3beaa5b-6b84-44cc-b5b4-79734cded67d.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f48ee6e8-5e8a-46fb-8058-915f2155a8c8.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f4d5832b-5790-450b-b74a-0cd931147c57.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f50a474a-6613-4402-aeca-0fac125135a2.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f575955a-478e-4c0f-aaba-8617a63421e4.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f5be6b4f-8b6c-460f-bf9e-b9c515c68aef.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f5dfb41b-db44-4f96-9a16-00b16971834a.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f64fb58f-665d-48b8-947b-f13f568eff3a.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f7c3e003-ed37-458d-aca3-d5d2d68498df.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f8e44ccc-8f9e-4708-be64-7343e6aed3b5.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f9297e2e-b3c1-4c84-9d48-d89fe22aa926.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/f9ed6e35-701e-469a-bebc-be150ea69d93.dcm,.dcm,37928,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fa35b2e7-5ef0-431e-9dc3-f86cbb38e3a3.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fad4639d-ed48-4130-9dfe-0e1d08465236.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fb2b05d2-ebed-470b-b385-437252f58434.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fb320a2f-28df-42bd-85f7-6cf367ef0e4a.dcm,.dcm,37946,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fb9712e3-3304-445e-b33e-28941fd0cf01.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fba099c2-b1f6-4bc3-b6e4-387b7e154d9f.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fc381c12-29b7-4655-be7a-3a229a1b1f1a.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fc3c1f3b-2f8d-4481-8f74-28867c0f7aa9.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fcbfcc5d-e895-423e-99a9-97f8e74d3008.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fd14cccd-a6ab-4916-a94f-d0333efb4d07.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fd66aa29-7bb5-4941-a1f3-4f0af187db56.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fda52f39-4496-4c84-9861-60f8f1e48a1d.dcm,.dcm,37962,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fdfd7790-39f5-4755-a6ef-051a549d425c.dcm,.dcm,37958,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fe02b056-88c5-468a-85b7-db93e4167476.dcm,.dcm,37960,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fe2ad0f1-4d56-4e03-8dc5-062d57d9f6f7.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/fe883f0d-446f-4d90-86a2-1b40990fa57f.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/feff0d1d-40e5-48e6-9146-19904b49e1cb.dcm,.dcm,37956,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ff189ef5-07c4-41e4-8ade-4467e349dcf2.dcm,.dcm,37944,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ff4c9955-d2f6-484f-8433-cddde25d0d83.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/627.2/ffabfd34-57a8-4b2f-bb93-7b3012126649.dcm,.dcm,37948,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/836.2/02783427-3ce8-4db7-acd5-bb7d58a1497b.dcm,.dcm,134126,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311008_020111/136.2/836.2/11d66a33-ce29-4632-983f-e803b509065a.dcm,.dcm,134126,DICOM,0,,0
