slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.39957642075538297,0.24966916629907365,1701,0,1701,566,first 20%,True,True
1,0.6510402949697129,0.4826239750097618,1325,0,1325,1236,first 20%,True,True
2,0.9088330632090762,0.8329001113999257,439,11,450,2254,first 20%,True,True
3,0.9045027214250371,0.8256549232158988,551,28,579,2770,first 20%,True,True
4,0.9002497429117086,0.8185947101255677,603,76,679,3140,first 20%,True,True
5,0.9084148188954689,0.8321978299268231,564,101,665,3399,first 20%,True,True
6,0.8738995660260385,0.7760405197093151,756,261,1017,3785,first 20%,True,True
7,0.8599301457304589,0.7542784703148109,969,194,1163,3764,middle 60%,True,True
8,0.874259681093394,0.7766086604613517,1087,17,1104,3855,middle 60%,True,True
9,0.8874571339499117,0.7976835419390995,1045,38,1083,4308,middle 60%,True,True
10,0.9074916590840157,0.8306496390893948,841,74,915,4562,middle 60%,True,True
11,0.9194200611500148,0.8508579773640015,730,87,817,4748,middle 60%,True,True
12,0.9501261401125558,0.9049907578558225,436,78,514,4974,middle 60%,True,True
13,0.9675028506271379,0.9370513528437328,264,78,342,5169,middle 60%,True,True
14,0.9577910003718855,0.9190008920606602,376,78,454,5229,middle 60%,True,True
15,0.9584987369180801,0.9203049203049203,388,72,460,5384,middle 60%,True,True
16,0.9565295652956529,0.9166810419182335,443,40,483,5354,middle 60%,True,True
17,0.9639787895410495,0.9304624073420402,336,58,394,5330,middle 60%,True,True
18,0.9691260143643317,0.9401013391241404,251,80,331,5275,middle 60%,True,True
19,0.9678983609737174,0.937793647810562,256,75,331,5065,middle 60%,True,True
20,0.9607219772331043,0.9244128675745017,309,74,383,4758,middle 60%,True,True
21,0.9525040387722132,0.9093152375077113,350,91,441,4513,middle 60%,True,True
22,0.9483589625889374,0.9017896115233522,366,84,450,4216,middle 60%,True,True
23,0.9204599904168663,0.8526409232134932,589,75,664,3917,middle 60%,True,True
24,0.9083183105845996,0.8320358575135646,645,67,712,3594,middle 60%,True,True
25,0.8899317406143344,0.8016910069177555,712,62,774,3191,middle 60%,True,True
26,0.8361344537815126,0.7184115523465704,938,76,1014,2663,middle 60%,True,True
27,0.7623228896427858,0.6159303450499839,1085,106,1191,2016,middle 60%,True,True
28,0.7219413549039434,0.564873417721519,1030,70,1100,1498,last 20%,True,True
29,0.7452093683463449,0.5938914027149321,687,31,718,1081,last 20%,True,True
30,0.7961859356376639,0.6613861386138614,442,71,513,1073,last 20%,True,True
31,0.8005029337803856,0.6673654786862334,358,118,476,1073,last 20%,True,True
32,0.7940298507462686,0.6584158415841584,276,138,414,936,last 20%,True,True
33,0.741011578305911,0.5885769603097774,312,113,425,721,last 20%,True,True
34,0.6855059252506837,0.521497919556172,302,43,345,419,last 20%,True,True
