epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
11,0.12048686947673559,60.80701994895935,0.9750346572467441,False,0.97221021473959,0.9790982489557938,0.9661748269188138,6478.166666666667,12341.333333333334,0.9866711054744363,0.9778590997538981,0.9765124748508283,0.9792340192611066,2035.4,1799.1,1.0028088058818656
12,0.11351490473108632,60.752073526382446,0.9765042289108368,True,0.9752164422852987,0.9825380488108806,0.968606498640385,5386.333333333333,11324.0,0.985767621524175,0.9777920155363748,0.9719038280136445,0.9837800916023361,2458.2,1405.7,1.0122626746771135
13,0.110555481963924,60.87911248207092,0.977273324335965,True,0.9755827259154736,0.9860246571710358,0.9660391932387554,4230.833333333333,12196.0,0.9796904560538194,0.9789639227564564,0.981405955742049,0.9765568712995677,1599.8,2031.7,0.995078072733435
14,0.10864225043249982,60.9621262550354,0.9772737231875347,True,0.9759871868237268,0.9838882274807342,0.9687985471729293,5007.666666666667,11229.5,0.9846019324011613,0.9785602595513426,0.977350729157874,0.979798656445191,1962.3,1751.3,1.00254386558505
15,0.10723215487918683,61.118852376937866,0.9782668865953528,True,0.9765080775815022,0.9872218217429142,0.9667362026693832,3821.3333333333335,12009.5,0.9792227703954145,0.9800256956092035,0.9829194190949841,0.9771742089796547,1468.6,1978.4,0.994174168598993
16,0.10415089170315436,60.70817708969116,0.9794260665301023,True,0.9786004355188842,0.98356323726943,0.9741301921550826,5145.0,9272.166666666666,0.9904097691182757,0.9802516975413205,0.9787432219502928,0.9817893555904,1843.0,1579.0,1.0031377482825583
17,0.10271136635648352,61.29544997215271,0.9793619766197601,True,0.9781496515799444,0.985193591723213,0.9717198131764082,4531.666666666667,10202.833333333334,0.9862890201644738,0.9805743016595759,0.9782724688398018,0.9829107673825048,1887.2,1481.6,1.0047742660415104
18,0.10022347220884902,60.57053518295288,0.9794902840117874,True,0.9778786582556025,0.9854460442934476,0.9709543759169955,4489.0,10427.5,0.9852589767526544,0.9811019097679722,0.982790872703648,0.9794418190486827,1483.3,1781.7,0.996611208279892
19,0.09821964387914964,61.07190680503845,0.9787325496639167,True,0.9768722784121819,0.9861045849895249,0.9685295087608795,4149.833333333333,11498.666666666666,0.9821378333779117,0.9805928209156514,0.9857058762670249,0.975550142692426,1222.6,2119.5,0.9897114943639218
20,0.09739725783999477,61.898109436035156,0.9797882519863603,True,0.9783928820313484,0.9816172780024747,0.9756523138853924,5742.0,8875.0,0.9938843707671058,0.9811836219413722,0.979081370973773,0.9833136995668363,1815.9,1446.8,1.0043499891755723
21,0.09659816111837115,61.78933644294739,0.9798730789061575,True,0.9783935091409228,0.9895246330602715,0.9680641124572458,3195.3333333333335,11369.0,0.978274047080166,0.9813526486713922,0.9857492568628089,0.9770126337993237,1220.5,1993.3,0.991151844696723
22,0.09738065994211606,61.62102723121643,0.9806937830417803,True,0.97979256643593,0.9850076055698206,0.9751116679719313,4568.0,9052.166666666666,0.9899477866409562,0.9815949996476305,0.9833586311380401,0.9798590950996102,1432.3,1747.5,0.9964682076594016
23,0.09405611335699048,61.642059087753296,0.9800716804573597,True,0.9783422946948882,0.985854755050212,0.971508782404103,4338.333333333333,10364.333333333334,0.9853950575349281,0.9818010662198311,0.9822280445995595,0.9813946996672266,1534.2,1614.7,0.9991762633301846
24,0.09533100841300828,61.505932092666626,0.9797601056753551,True,0.9777208878212331,0.9869256754230427,0.9691969855733418,4227.5,10906.166666666666,0.9819614806964205,0.9817993235294772,0.9861002874041034,0.9775606044141026,1192.8,1944.5,0.9913587930567566
