epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
17,0.11563650531960386,54.64970660209656,0.9775511318167847,True,0.9793475298403699,0.9840713748116974,0.9748755105809265,4910.5,8804.333333333334,0.9906369364615842,0.9757547337931994,0.9701628290625637,0.9815765539191498,2635.0,1598.4,1.0120882024809517
18,0.11456713333193745,54.57340669631958,0.9773003675168335,True,0.9779085835777807,0.9821075135189993,0.9740147316969413,5494.5,9178.666666666666,0.9917456220423636,0.9766921514558862,0.9747277062808382,0.9787631548045652,2210.2,1841.9,1.0043321106873557
19,0.11245136082704578,54.51059699058533,0.9762688477642432,True,0.9774441704161303,0.9854331819695935,0.9700058987016399,4374.333333333333,10713.5,0.9843346819751448,0.9750935251123561,0.9809434331841018,0.9694188670632293,1646.8,2651.1,0.9884689227637292
20,0.1109171842357942,54.64825415611267,0.9779198337128011,True,0.9791263152668281,0.9806323129393464,0.9778312054528545,6068.666666666667,7874.333333333333,0.9971206453695154,0.9767133521587741,0.9722257062702614,0.9813908490023502,2448.7,1614.1,1.009722881183291
21,0.10909112463040012,54.660969257354736,0.9787865129590781,True,0.9798705332387948,0.9837366152222476,0.9762344792518247,5076.5,8401.0,0.9923407623234457,0.9777024926793615,0.9751395867647608,0.9803740101110963,2174.1,1702.2,1.0055502037702104
22,0.10815592762082815,54.35243844985962,0.978998395981058,True,0.9804780635195848,0.987611578212153,0.9736449518159898,3856.0,9154.833333333334,0.9858339546161181,0.9775187284425311,0.9786171808650304,0.9765269546173334,1861.5,2036.4,0.9980728510658559
23,0.10591058512883526,54.35387825965881,0.9789223361685759,True,0.9798713968424289,0.9854626976468245,0.9745884348327077,4472.333333333333,8952.333333333334,0.9889497537325939,0.9779732754947229,0.9793638889473122,0.9766742186866921,1794.7,2022.5,0.9974265980207369
24,0.10542088241449424,54.43855834007263,0.9794713793420571,True,0.9808820256862384,0.9832594711427637,0.9786302238194463,5415.833333333333,7370.833333333333,0.9952707102138291,0.9780607329978759,0.9755795822486814,0.9806595615224476,2140.6,1676.7,1.005417520773603
25,0.10338781108813626,54.672903537750244,0.9794956758599027,True,0.9803840205294693,0.9889901973688667,0.9720922910141612,3514.3333333333335,9534.0,0.9828741482207487,0.978607331190336,0.9789575971713813,0.9783580033998558,1834.8,1876.8,0.9995777005509897
26,0.10148868417101246,54.50792193412781,0.9792935350172057,True,0.9809014381261162,0.9816043517308007,0.9803423915368525,5774.166666666667,6970.166666666667,0.9986997908830478,0.9776856319082953,0.9711258193216091,0.9844485010365401,2549.9,1349.3,1.0139538345431718
27,0.10291035779352699,55.316681146621704,0.979891176870068,True,0.9810599925975279,0.9866981247061163,0.9756969730906982,4086.5,8529.5,0.9888389434413122,0.978722361142608,0.980945880412518,0.9766263974572494,1659.5,2026.9,0.9958223217349887
28,0.09927429697875466,54.779998779296875,0.9794191171726074,True,0.980402630951483,0.9852450176494792,0.9758924999907213,4406.833333333333,8651.833333333334,0.9905158451507087,0.9784356033937318,0.9726139826597681,0.9844631991536777,2419.1,1348.2,1.0124565042061384
29,0.10698179182197366,54.37103247642517,0.979691019215051,True,0.9813876242736203,0.9854921941333624,0.9774627626617453,4563.333333333333,7819.166666666667,0.9918352445060048,0.9779944141564817,0.9755683107495164,0.9805761351798947,2144.5,1683.0,1.0053997745742778
30,0.1003417122576918,53.9542338848114,0.9797431240504191,True,0.9811512495247459,0.987498301520391,0.9750786972732053,3921.0,8662.833333333334,0.987397722625425,0.9783349985760923,0.9760977538595682,0.9807516285082734,2104.4,1668.2,1.0051086793728663
31,0.0976975355297327,54.22356820106506,0.9802604922646123,True,0.9812879415653795,0.986104338227754,0.9766680119640667,4463.666666666667,8054.166666666667,0.9904090468491926,0.9792330429638453,0.976034410028068,0.9825959899400052,2109.3,1509.7,1.0070117479452942
32,0.09926109880741153,54.51617431640625,0.9804414481761055,True,0.9827226821100267,0.9850933007795922,0.9804952345709658,4603.333333333333,6795.5,0.9953465349313975,0.9781602142421841,0.9716527309320073,0.9849120164354785,2510.7,1308.8,1.0139685748837097
33,0.09730041865259409,54.57840871810913,0.9808774714074056,True,0.9819495677463302,0.9872473971800081,0.9768920539503946,3973.6666666666665,8076.166666666667,0.9894978752327677,0.9798053750684808,0.9802623676605311,0.9794504732789722,1720.9,1781.9,0.9993658338086071
34,0.09444050823471375,54.68315935134888,0.9803779847622469,True,0.9812279881152545,0.9877354938214857,0.9750205138202804,3737.1666666666665,8738.166666666666,0.9871220439601571,0.9795279814092392,0.982890255011772,0.976283210221635,1484.3,2056.9,0.9934593845285213
35,0.0950617693098528,55.70033073425293,0.9816865852082426,True,0.983953420547925,0.985767565610184,0.9822287788457286,4442.833333333333,6138.5,0.9964122825280782,0.9794197498685602,0.9765495568056135,0.9824598363394875,2065.0,1521.5,1.0063595788719706
