transform,stage,relative_l2,cosine,subject
axis2_+4mm,input,2.3760105705150636e-06,1.000000238418579,POLYIC_20190510_mouse37__E2_P1
axis2_+4mm,encoder_level0,0.10681464523077011,0.9942789077758789,POLYIC_20190510_mouse37__E2_P1
axis2_+4mm,encoder_level1,0.24634797871112823,0.9691840410232544,POLYIC_20190510_mouse37__E2_P1
axis2_+4mm,encoder_level2,0.3261920213699341,0.9456019401550293,POLYIC_20190510_mouse37__E2_P1
axis2_+4mm,encoder_level3,0.3450510501861572,0.9387495517730713,POLYIC_20190510_mouse37__E2_P1
axis2_+4mm,encoder_level4,0.3387964069843292,0.9413695931434631,POLYIC_20190510_mouse37__E2_P1
axis2_+4mm,output_logits,0.3210226893424988,0.9476611018180847,POLYIC_20190510_mouse37__E2_P1
axis2_+6mm,input,0.11116968095302582,0.9938015937805176,POLYIC_20190510_mouse37__E2_P1
axis2_+6mm,encoder_level0,0.22929947078227997,0.9734127521514893,POLYIC_20190510_mouse37__E2_P1
axis2_+6mm,encoder_level1,0.37454622983932495,0.9273521900177002,POLYIC_20190510_mouse37__E2_P1
axis2_+6mm,encoder_level2,0.45344337821006775,0.8912866115570068,POLYIC_20190510_mouse37__E2_P1
axis2_+6mm,encoder_level3,0.4440123438835144,0.8961215615272522,POLYIC_20190510_mouse37__E2_P1
axis2_+6mm,encoder_level4,0.2672556936740875,0.9637669324874878,POLYIC_20190510_mouse37__E2_P1
axis2_+6mm,output_logits,0.3541613519191742,0.935488760471344,POLYIC_20190510_mouse37__E2_P1
resampling_floor,input,2.3271682039194275e-06,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
resampling_floor,encoder_level0,1.7874455807032064e-05,1.0,POLYIC_20190510_mouse38__E2_P1
resampling_floor,encoder_level1,1.8806878870236687e-05,0.9999998807907104,POLYIC_20190510_mouse38__E2_P1
resampling_floor,encoder_level2,2.1717414711019956e-05,1.0,POLYIC_20190510_mouse38__E2_P1
resampling_floor,encoder_level3,7.160022050811676e-07,1.0,POLYIC_20190510_mouse38__E2_P1
resampling_floor,encoder_level4,3.256958052588743e-06,0.9999998807907104,POLYIC_20190510_mouse38__E2_P1
resampling_floor,output_logits,0.0001251226494787261,1.0,POLYIC_20190510_mouse38__E2_P1
axis0_+1mm,input,2.1182872842473444e-06,1.0000001192092896,POLYIC_20190510_mouse38__E2_P1
axis0_+1mm,encoder_level0,1.901503674162086e-05,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
axis0_+1mm,encoder_level1,0.2073901742696762,0.9782723188400269,POLYIC_20190510_mouse38__E2_P1
axis0_+1mm,encoder_level2,0.23127451539039612,0.9729094505310059,POLYIC_20190510_mouse38__E2_P1
axis0_+1mm,encoder_level3,0.23086750507354736,0.972990870475769,POLYIC_20190510_mouse38__E2_P1
axis0_+1mm,encoder_level4,0.19519047439098358,0.9811686277389526,POLYIC_20190510_mouse38__E2_P1
axis0_+1mm,output_logits,0.09921223670244217,0.995070219039917,POLYIC_20190510_mouse38__E2_P1
axis0_+2mm,input,2.1431812911032466e-06,1.0,POLYIC_20190510_mouse38__E2_P1
axis0_+2mm,encoder_level0,1.8743201508186758e-05,1.0,POLYIC_20190510_mouse38__E2_P1
axis0_+2mm,encoder_level1,0.07323221862316132,0.9973311424255371,POLYIC_20190510_mouse38__E2_P1
axis0_+2mm,encoder_level2,0.24350769817829132,0.9699124693870544,POLYIC_20190510_mouse38__E2_P1
axis0_+2mm,encoder_level3,0.21747034788131714,0.9760717153549194,POLYIC_20190510_mouse38__E2_P1
axis0_+2mm,encoder_level4,0.22330181300640106,0.9753292798995972,POLYIC_20190510_mouse38__E2_P1
axis0_+2mm,output_logits,0.10844040662050247,0.994107723236084,POLYIC_20190510_mouse38__E2_P1
axis0_+4mm,input,2.234328576378175e-06,1.0000001192092896,POLYIC_20190510_mouse38__E2_P1
axis0_+4mm,encoder_level0,0.08792267739772797,0.9961273074150085,POLYIC_20190510_mouse38__E2_P1
axis0_+4mm,encoder_level1,0.20972557365894318,0.9777753353118896,POLYIC_20190510_mouse38__E2_P1
axis0_+4mm,encoder_level2,0.2823013961315155,0.9595968127250671,POLYIC_20190510_mouse38__E2_P1
axis0_+4mm,encoder_level3,0.268292099237442,0.9634095430374146,POLYIC_20190510_mouse38__E2_P1
axis0_+4mm,encoder_level4,0.2076084464788437,0.9785255789756775,POLYIC_20190510_mouse38__E2_P1
axis0_+4mm,output_logits,0.19952981173992157,0.9799282550811768,POLYIC_20190510_mouse38__E2_P1
axis0_+6mm,input,0.15343162417411804,0.9881592988967896,POLYIC_20190510_mouse38__E2_P1
axis0_+6mm,encoder_level0,0.22854913771152496,0.9736582040786743,POLYIC_20190510_mouse38__E2_P1
axis0_+6mm,encoder_level1,0.3366943895816803,0.9418860673904419,POLYIC_20190510_mouse38__E2_P1
axis0_+6mm,encoder_level2,0.3903733193874359,0.920656681060791,POLYIC_20190510_mouse38__E2_P1
axis0_+6mm,encoder_level3,0.363311231136322,0.9317764043807983,POLYIC_20190510_mouse38__E2_P1
axis0_+6mm,encoder_level4,0.20140469074249268,0.9795238375663757,POLYIC_20190510_mouse38__E2_P1
axis0_+6mm,output_logits,0.2741541862487793,0.9616882801055908,POLYIC_20190510_mouse38__E2_P1
axis1_+1mm,input,2.3271682039194275e-06,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
axis1_+1mm,encoder_level0,1.7875307094072923e-05,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
axis1_+1mm,encoder_level1,0.21621695160865784,0.9763455390930176,POLYIC_20190510_mouse38__E2_P1
axis1_+1mm,encoder_level2,0.21327564120292664,0.9769924283027649,POLYIC_20190510_mouse38__E2_P1
axis1_+1mm,encoder_level3,0.2710653245449066,0.9626200795173645,POLYIC_20190510_mouse38__E2_P1
axis1_+1mm,encoder_level4,0.250186562538147,0.9688045978546143,POLYIC_20190510_mouse38__E2_P1
axis1_+1mm,output_logits,0.14633721113204956,0.9892639517784119,POLYIC_20190510_mouse38__E2_P1
axis1_+2mm,input,2.3271682039194275e-06,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
axis1_+2mm,encoder_level0,0.04396134242415428,0.9990332722663879,POLYIC_20190510_mouse38__E2_P1
axis1_+2mm,encoder_level1,0.12416297942399979,0.9922774434089661,POLYIC_20190510_mouse38__E2_P1
axis1_+2mm,encoder_level2,0.2302400767803192,0.973149299621582,POLYIC_20190510_mouse38__E2_P1
axis1_+2mm,encoder_level3,0.2219727337360382,0.9750595092773438,POLYIC_20190510_mouse38__E2_P1
axis1_+2mm,encoder_level4,0.2289191484451294,0.974392294883728,POLYIC_20190510_mouse38__E2_P1
axis1_+2mm,output_logits,0.1361181139945984,0.9907131195068359,POLYIC_20190510_mouse38__E2_P1
axis1_+4mm,input,2.3271682039194275e-06,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
axis1_+4mm,encoder_level0,0.10768284648656845,0.9941853284835815,POLYIC_20190510_mouse38__E2_P1
axis1_+4mm,encoder_level1,0.2528836131095886,0.9675136208534241,POLYIC_20190510_mouse38__E2_P1
axis1_+4mm,encoder_level2,0.2962785065174103,0.9552585482597351,POLYIC_20190510_mouse38__E2_P1
axis1_+4mm,encoder_level3,0.2901933491230011,0.9572481513023376,POLYIC_20190510_mouse38__E2_P1
axis1_+4mm,encoder_level4,0.19882884621620178,0.9802142381668091,POLYIC_20190510_mouse38__E2_P1
axis1_+4mm,output_logits,0.22513365745544434,0.9743852615356445,POLYIC_20190510_mouse38__E2_P1
axis1_+6mm,input,0.11332568526268005,0.9935579895973206,POLYIC_20190510_mouse38__E2_P1
axis1_+6mm,encoder_level0,0.24986685812473297,0.9684501886367798,POLYIC_20190510_mouse38__E2_P1
axis1_+6mm,encoder_level1,0.36892059445381165,0.9296377897262573,POLYIC_20190510_mouse38__E2_P1
axis1_+6mm,encoder_level2,0.4218990206718445,0.9066433906555176,POLYIC_20190510_mouse38__E2_P1
axis1_+6mm,encoder_level3,0.41045063734054565,0.9119881391525269,POLYIC_20190510_mouse38__E2_P1
axis1_+6mm,encoder_level4,0.22157277166843414,0.9751561284065247,POLYIC_20190510_mouse38__E2_P1
axis1_+6mm,output_logits,0.32397782802581787,0.9462283849716187,POLYIC_20190510_mouse38__E2_P1
axis2_+1mm,input,2.3271682039194275e-06,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
axis2_+1mm,encoder_level0,1.7645548723521642e-05,0.9999998807907104,POLYIC_20190510_mouse38__E2_P1
axis2_+1mm,encoder_level1,0.2927238643169403,0.9562024474143982,POLYIC_20190510_mouse38__E2_P1
axis2_+1mm,encoder_level2,0.2724767029285431,0.9621708393096924,POLYIC_20190510_mouse38__E2_P1
axis2_+1mm,encoder_level3,0.2938888370990753,0.9558396935462952,POLYIC_20190510_mouse38__E2_P1
axis2_+1mm,encoder_level4,0.3160785138607025,0.949430525302887,POLYIC_20190510_mouse38__E2_P1
axis2_+1mm,output_logits,0.1391625702381134,0.9902783632278442,POLYIC_20190510_mouse38__E2_P1
axis2_+2mm,input,2.3271682039194275e-06,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
axis2_+2mm,encoder_level0,0.04396134242415428,0.9990332126617432,POLYIC_20190510_mouse38__E2_P1
axis2_+2mm,encoder_level1,0.11130018532276154,0.9937892556190491,POLYIC_20190510_mouse38__E2_P1
axis2_+2mm,encoder_level2,0.3105522692203522,0.9505585432052612,POLYIC_20190510_mouse38__E2_P1
axis2_+2mm,encoder_level3,0.2896236777305603,0.9571938514709473,POLYIC_20190510_mouse38__E2_P1
axis2_+2mm,encoder_level4,0.31726735830307007,0.9488741755485535,POLYIC_20190510_mouse38__E2_P1
axis2_+2mm,output_logits,0.17637257277965546,0.9843646287918091,POLYIC_20190510_mouse38__E2_P1
axis2_+4mm,input,2.3271682039194275e-06,0.9999999403953552,POLYIC_20190510_mouse38__E2_P1
axis2_+4mm,encoder_level0,0.10768284648656845,0.9941853284835815,POLYIC_20190510_mouse38__E2_P1
axis2_+4mm,encoder_level1,0.24682261049747467,0.9690631628036499,POLYIC_20190510_mouse38__E2_P1
axis2_+4mm,encoder_level2,0.3287651538848877,0.944739580154419,POLYIC_20190510_mouse38__E2_P1
axis2_+4mm,encoder_level3,0.3444902300834656,0.9389380216598511,POLYIC_20190510_mouse38__E2_P1
axis2_+4mm,encoder_level4,0.338349312543869,0.9416929483413696,POLYIC_20190510_mouse38__E2_P1
axis2_+4mm,output_logits,0.2698049247264862,0.9630248546600342,POLYIC_20190510_mouse38__E2_P1
axis2_+6mm,input,0.10734344273805618,0.9942220449447632,POLYIC_20190510_mouse38__E2_P1
axis2_+6mm,encoder_level0,0.22954918444156647,0.973351001739502,POLYIC_20190510_mouse38__E2_P1
axis2_+6mm,encoder_level1,0.37395966053009033,0.9275819063186646,POLYIC_20190510_mouse38__E2_P1
axis2_+6mm,encoder_level2,0.45536428689956665,0.890305757522583,POLYIC_20190510_mouse38__E2_P1
axis2_+6mm,encoder_level3,0.44177359342575073,0.8972201347351074,POLYIC_20190510_mouse38__E2_P1
axis2_+6mm,encoder_level4,0.25509440898895264,0.9670728445053101,POLYIC_20190510_mouse38__E2_P1
axis2_+6mm,output_logits,0.3613446354866028,0.9326992034912109,POLYIC_20190510_mouse38__E2_P1
resampling_floor,input,2.26001134251419e-06,1.0,POLYIC_20190510_mouse39__E4_P1
resampling_floor,encoder_level0,1.782488288881723e-05,1.0,POLYIC_20190510_mouse39__E4_P1
resampling_floor,encoder_level1,1.844005601014942e-05,0.9999999403953552,POLYIC_20190510_mouse39__E4_P1
resampling_floor,encoder_level2,2.2165853806654923e-05,1.0000001192092896,POLYIC_20190510_mouse39__E4_P1
resampling_floor,encoder_level3,6.914961545589904e-07,1.0,POLYIC_20190510_mouse39__E4_P1
resampling_floor,encoder_level4,4.156752765993588e-06,1.0,POLYIC_20190510_mouse39__E4_P1
resampling_floor,output_logits,0.00012783911370206624,1.0,POLYIC_20190510_mouse39__E4_P1
axis0_+1mm,input,2.0724230580526637e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis0_+1mm,encoder_level0,1.96325945580611e-05,1.0,POLYIC_20190510_mouse39__E4_P1
axis0_+1mm,encoder_level1,0.20148396492004395,0.9795131683349609,POLYIC_20190510_mouse39__E4_P1
axis0_+1mm,encoder_level2,0.22783659398555756,0.9737157821655273,POLYIC_20190510_mouse39__E4_P1
axis0_+1mm,encoder_level3,0.23632216453552246,0.9716816544532776,POLYIC_20190510_mouse39__E4_P1
axis0_+1mm,encoder_level4,0.21703150868415833,0.9765549898147583,POLYIC_20190510_mouse39__E4_P1
axis0_+1mm,output_logits,0.10245396196842194,0.9947402477264404,POLYIC_20190510_mouse39__E4_P1
axis0_+2mm,input,2.0231473172316328e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis0_+2mm,encoder_level0,1.914428867166862e-05,1.0,POLYIC_20190510_mouse39__E4_P1
axis0_+2mm,encoder_level1,0.07207698374986649,0.9974146485328674,POLYIC_20190510_mouse39__E4_P1
axis0_+2mm,encoder_level2,0.24185435473918915,0.9703283309936523,POLYIC_20190510_mouse39__E4_P1
axis0_+2mm,encoder_level3,0.22152745723724365,0.9751577377319336,POLYIC_20190510_mouse39__E4_P1
axis0_+2mm,encoder_level4,0.22985614836215973,0.9737330675125122,POLYIC_20190510_mouse39__E4_P1
axis0_+2mm,output_logits,0.10706814378499985,0.9942676424980164,POLYIC_20190510_mouse39__E4_P1
axis0_+4mm,input,1.980146635105484e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis0_+4mm,encoder_level0,0.0895562693476677,0.9959818124771118,POLYIC_20190510_mouse39__E4_P1
axis0_+4mm,encoder_level1,0.2090161144733429,0.9779267311096191,POLYIC_20190510_mouse39__E4_P1
axis0_+4mm,encoder_level2,0.28049343824386597,0.9601130485534668,POLYIC_20190510_mouse39__E4_P1
axis0_+4mm,encoder_level3,0.273237943649292,0.9620208740234375,POLYIC_20190510_mouse39__E4_P1
axis0_+4mm,encoder_level4,0.22276130318641663,0.9751128554344177,POLYIC_20190510_mouse39__E4_P1
axis0_+4mm,output_logits,0.1985301524400711,0.9801163077354431,POLYIC_20190510_mouse39__E4_P1
axis0_+6mm,input,0.1621495485305786,0.9867662191390991,POLYIC_20190510_mouse39__E4_P1
axis0_+6mm,encoder_level0,0.2512243986129761,0.9681122303009033,POLYIC_20190510_mouse39__E4_P1
axis0_+6mm,encoder_level1,0.33925288915634155,0.9409875869750977,POLYIC_20190510_mouse39__E4_P1
axis0_+6mm,encoder_level2,0.392660528421402,0.9196838736534119,POLYIC_20190510_mouse39__E4_P1
axis0_+6mm,encoder_level3,0.3654855489730835,0.9309210181236267,POLYIC_20190510_mouse39__E4_P1
axis0_+6mm,encoder_level4,0.1978142410516739,0.9802854061126709,POLYIC_20190510_mouse39__E4_P1
axis0_+6mm,output_logits,0.27735403180122375,0.960798978805542,POLYIC_20190510_mouse39__E4_P1
axis1_+1mm,input,2.26001134251419e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis1_+1mm,encoder_level0,1.783669358701445e-05,1.0,POLYIC_20190510_mouse39__E4_P1
axis1_+1mm,encoder_level1,0.2146502137184143,0.9766914248466492,POLYIC_20190510_mouse39__E4_P1
axis1_+1mm,encoder_level2,0.2132030427455902,0.9770088195800781,POLYIC_20190510_mouse39__E4_P1
axis1_+1mm,encoder_level3,0.27821385860443115,0.9605826139450073,POLYIC_20190510_mouse39__E4_P1
axis1_+1mm,encoder_level4,0.2496543526649475,0.9689377546310425,POLYIC_20190510_mouse39__E4_P1
axis1_+1mm,output_logits,0.15384893119335175,0.9881225824356079,POLYIC_20190510_mouse39__E4_P1
axis1_+2mm,input,2.26001134251419e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis1_+2mm,encoder_level0,0.044778138399124146,0.9989969730377197,POLYIC_20190510_mouse39__E4_P1
axis1_+2mm,encoder_level1,0.1231309324502945,0.9924054145812988,POLYIC_20190510_mouse39__E4_P1
axis1_+2mm,encoder_level2,0.22970105707645416,0.9732832908630371,POLYIC_20190510_mouse39__E4_P1
axis1_+2mm,encoder_level3,0.22483807802200317,0.974400520324707,POLYIC_20190510_mouse39__E4_P1
axis1_+2mm,encoder_level4,0.22707995772361755,0.9747332334518433,POLYIC_20190510_mouse39__E4_P1
axis1_+2mm,output_logits,0.1318151354789734,0.9912823438644409,POLYIC_20190510_mouse39__E4_P1
axis1_+4mm,input,2.26001134251419e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis1_+4mm,encoder_level0,0.10968358814716339,0.9939666390419006,POLYIC_20190510_mouse39__E4_P1
axis1_+4mm,encoder_level1,0.2520495653152466,0.9677305817604065,POLYIC_20190510_mouse39__E4_P1
axis1_+4mm,encoder_level2,0.296706885099411,0.9551204442977905,POLYIC_20190510_mouse39__E4_P1
axis1_+4mm,encoder_level3,0.29621362686157227,0.9554044008255005,POLYIC_20190510_mouse39__E4_P1
axis1_+4mm,encoder_level4,0.20404241979122162,0.9792163372039795,POLYIC_20190510_mouse39__E4_P1
axis1_+4mm,output_logits,0.23313362896442413,0.9724838137626648,POLYIC_20190510_mouse39__E4_P1
axis1_+6mm,input,0.11550918966531754,0.9933063983917236,POLYIC_20190510_mouse39__E4_P1
axis1_+6mm,encoder_level0,0.257986843585968,0.9663382768630981,POLYIC_20190510_mouse39__E4_P1
axis1_+6mm,encoder_level1,0.36929044127464294,0.9294947981834412,POLYIC_20190510_mouse39__E4_P1
axis1_+6mm,encoder_level2,0.42211493849754333,0.9065424203872681,POLYIC_20190510_mouse39__E4_P1
axis1_+6mm,encoder_level3,0.4127517640590668,0.910948634147644,POLYIC_20190510_mouse39__E4_P1
axis1_+6mm,encoder_level4,0.22521087527275085,0.9743384122848511,POLYIC_20190510_mouse39__E4_P1
axis1_+6mm,output_logits,0.32526496052742004,0.9457671642303467,POLYIC_20190510_mouse39__E4_P1
axis2_+1mm,input,2.26001134251419e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis2_+1mm,encoder_level0,1.7642591046751477e-05,0.9999999403953552,POLYIC_20190510_mouse39__E4_P1
axis2_+1mm,encoder_level1,0.2881532311439514,0.9575997591018677,POLYIC_20190510_mouse39__E4_P1
axis2_+1mm,encoder_level2,0.27261319756507874,0.9621337652206421,POLYIC_20190510_mouse39__E4_P1
axis2_+1mm,encoder_level3,0.3005269467830658,0.9537732601165771,POLYIC_20190510_mouse39__E4_P1
axis2_+1mm,encoder_level4,0.32881104946136475,0.9456144571304321,POLYIC_20190510_mouse39__E4_P1
axis2_+1mm,output_logits,0.12872762978076935,0.9916991591453552,POLYIC_20190510_mouse39__E4_P1
axis2_+2mm,input,2.26001134251419e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis2_+2mm,encoder_level0,0.044778138399124146,0.9989970922470093,POLYIC_20190510_mouse39__E4_P1
axis2_+2mm,encoder_level1,0.11052507907152176,0.9938756227493286,POLYIC_20190510_mouse39__E4_P1
axis2_+2mm,encoder_level2,0.31132403016090393,0.9503064155578613,POLYIC_20190510_mouse39__E4_P1
axis2_+2mm,encoder_level3,0.2913685142993927,0.9566483497619629,POLYIC_20190510_mouse39__E4_P1
axis2_+2mm,encoder_level4,0.35348308086395264,0.935716450214386,POLYIC_20190510_mouse39__E4_P1
axis2_+2mm,output_logits,0.17855426669120789,0.9840257167816162,POLYIC_20190510_mouse39__E4_P1
axis2_+4mm,input,2.26001134251419e-06,1.0,POLYIC_20190510_mouse39__E4_P1
axis2_+4mm,encoder_level0,0.10968358814716339,0.9939665198326111,POLYIC_20190510_mouse39__E4_P1
axis2_+4mm,encoder_level1,0.24613724648952484,0.9692375659942627,POLYIC_20190510_mouse39__E4_P1
axis2_+4mm,encoder_level2,0.33060652017593384,0.944096565246582,POLYIC_20190510_mouse39__E4_P1
axis2_+4mm,encoder_level3,0.35063743591308594,0.9366573691368103,POLYIC_20190510_mouse39__E4_P1
axis2_+4mm,encoder_level4,0.3452700972557068,0.939467191696167,POLYIC_20190510_mouse39__E4_P1
axis2_+4mm,output_logits,0.29535648226737976,0.9557139873504639,POLYIC_20190510_mouse39__E4_P1
axis2_+6mm,input,0.1151653528213501,0.9933463931083679,POLYIC_20190510_mouse39__E4_P1
axis2_+6mm,encoder_level0,0.23856545984745026,0.9711949825286865,POLYIC_20190510_mouse39__E4_P1
axis2_+6mm,encoder_level1,0.374279648065567,0.9274569749832153,POLYIC_20190510_mouse39__E4_P1
axis2_+6mm,encoder_level2,0.4556865990161896,0.8901405334472656,POLYIC_20190510_mouse39__E4_P1
axis2_+6mm,encoder_level3,0.4449993669986725,0.8956432938575745,POLYIC_20190510_mouse39__E4_P1
axis2_+6mm,encoder_level4,0.26800093054771423,0.9636205434799194,POLYIC_20190510_mouse39__E4_P1
axis2_+6mm,output_logits,0.3589088022708893,0.9337345361709595,POLYIC_20190510_mouse39__E4_P1
resampling_floor,input,2.279450654896209e-06,1.0,POLYIC_20190510_mouse42__E2_P1
resampling_floor,encoder_level0,1.789745147107169e-05,1.0,POLYIC_20190510_mouse42__E2_P1
resampling_floor,encoder_level1,1.878034345281776e-05,1.0,POLYIC_20190510_mouse42__E2_P1
resampling_floor,encoder_level2,2.181237687182147e-05,1.0,POLYIC_20190510_mouse42__E2_P1
resampling_floor,encoder_level3,6.931871894266806e-07,1.0,POLYIC_20190510_mouse42__E2_P1
resampling_floor,encoder_level4,3.0133301152091008e-06,0.9999999403953552,POLYIC_20190510_mouse42__E2_P1
resampling_floor,output_logits,0.000125401871628128,1.0,POLYIC_20190510_mouse42__E2_P1
axis0_+1mm,input,2.068069989036303e-06,1.0,POLYIC_20190510_mouse42__E2_P1
axis0_+1mm,encoder_level0,1.928160054376349e-05,1.0,POLYIC_20190510_mouse42__E2_P1
axis0_+1mm,encoder_level1,0.2052939236164093,0.9787167310714722,POLYIC_20190510_mouse42__E2_P1
axis0_+1mm,encoder_level2,0.23114731907844543,0.9729380011558533,POLYIC_20190510_mouse42__E2_P1
axis0_+1mm,encoder_level3,0.2302854359149933,0.9731301665306091,POLYIC_20190510_mouse42__E2_P1
axis0_+1mm,encoder_level4,0.19188635051250458,0.9817655086517334,POLYIC_20190510_mouse42__E2_P1
axis0_+1mm,output_logits,0.09616521000862122,0.9953656792640686,POLYIC_20190510_mouse42__E2_P1
axis0_+2mm,input,2.045156861640862e-06,1.0,POLYIC_20190510_mouse42__E2_P1
axis0_+2mm,encoder_level0,1.8847051251213998e-05,1.0,POLYIC_20190510_mouse42__E2_P1
axis0_+2mm,encoder_level1,0.07300149649381638,0.9973480105400085,POLYIC_20190510_mouse42__E2_P1
axis0_+2mm,encoder_level2,0.24386131763458252,0.969824492931366,POLYIC_20190510_mouse42__E2_P1
axis0_+2mm,encoder_level3,0.21565619111061096,0.9764723777770996,POLYIC_20190510_mouse42__E2_P1
axis0_+2mm,encoder_level4,0.22327063977718353,0.9749729037284851,POLYIC_20190510_mouse42__E2_P1
axis0_+2mm,output_logits,0.10888873785734177,0.9940682649612427,POLYIC_20190510_mouse42__E2_P1
axis0_+4mm,input,2.0959512312401785e-06,1.0,POLYIC_20190510_mouse42__E2_P1
axis0_+4mm,encoder_level0,0.08914386481046677,0.9960187673568726,POLYIC_20190510_mouse42__E2_P1
axis0_+4mm,encoder_level1,0.2093576341867447,0.9778541922569275,POLYIC_20190510_mouse42__E2_P1
axis0_+4mm,encoder_level2,0.2813223600387573,0.9598814845085144,POLYIC_20190510_mouse42__E2_P1
axis0_+4mm,encoder_level3,0.2698577344417572,0.9629612565040588,POLYIC_20190510_mouse42__E2_P1
axis0_+4mm,encoder_level4,0.21037593483924866,0.9778602123260498,POLYIC_20190510_mouse42__E2_P1
axis0_+4mm,output_logits,0.1962723284959793,0.9805673360824585,POLYIC_20190510_mouse42__E2_P1
axis0_+6mm,input,0.1552734076976776,0.9878715872764587,POLYIC_20190510_mouse42__E2_P1
axis0_+6mm,encoder_level0,0.23523041605949402,0.9720758199691772,POLYIC_20190510_mouse42__E2_P1
axis0_+6mm,encoder_level1,0.3382438123226166,0.9413469433784485,POLYIC_20190510_mouse42__E2_P1
axis0_+6mm,encoder_level2,0.3931804299354553,0.9194622039794922,POLYIC_20190510_mouse42__E2_P1
axis0_+6mm,encoder_level3,0.3640541136264801,0.9314723014831543,POLYIC_20190510_mouse42__E2_P1
axis0_+6mm,encoder_level4,0.19413699209690094,0.9809908866882324,POLYIC_20190510_mouse42__E2_P1
axis0_+6mm,output_logits,0.28027376532554626,0.9599578380584717,POLYIC_20190510_mouse42__E2_P1
axis1_+1mm,input,2.279450654896209e-06,1.0,POLYIC_20190510_mouse42__E2_P1
axis1_+1mm,encoder_level0,1.7883119653561153e-05,1.0,POLYIC_20190510_mouse42__E2_P1
axis1_+1mm,encoder_level1,0.21330347657203674,0.9769864082336426,POLYIC_20190510_mouse42__E2_P1
axis1_+1mm,encoder_level2,0.2104998230934143,0.9775944948196411,POLYIC_20190510_mouse42__E2_P1
axis1_+1mm,encoder_level3,0.26394009590148926,0.9645833969116211,POLYIC_20190510_mouse42__E2_P1
axis1_+1mm,encoder_level4,0.234030619263649,0.9725936651229858,POLYIC_20190510_mouse42__E2_P1
axis1_+1mm,output_logits,0.14620205760002136,0.9892648458480835,POLYIC_20190510_mouse42__E2_P1
axis1_+2mm,input,2.279450654896209e-06,1.0,POLYIC_20190510_mouse42__E2_P1
axis1_+2mm,encoder_level0,0.04457193240523338,0.9990062117576599,POLYIC_20190510_mouse42__E2_P1
axis1_+2mm,encoder_level1,0.12391717731952667,0.9923082590103149,POLYIC_20190510_mouse42__E2_P1
axis1_+2mm,encoder_level2,0.22808170318603516,0.9736595153808594,POLYIC_20190510_mouse42__E2_P1
axis1_+2mm,encoder_level3,0.21427185833454132,0.9767765998840332,POLYIC_20190510_mouse42__E2_P1
axis1_+2mm,encoder_level4,0.2199004888534546,0.9762670993804932,POLYIC_20190510_mouse42__E2_P1
axis1_+2mm,output_logits,0.13260085880756378,0.991182804107666,POLYIC_20190510_mouse42__E2_P1
axis1_+4mm,input,2.279450654896209e-06,1.0,POLYIC_20190510_mouse42__E2_P1
axis1_+4mm,encoder_level0,0.10917849093675613,0.9940221905708313,POLYIC_20190510_mouse42__E2_P1
axis1_+4mm,encoder_level1,0.2524913549423218,0.967616081237793,POLYIC_20190510_mouse42__E2_P1
axis1_+4mm,encoder_level2,0.2962729036808014,0.9552578926086426,POLYIC_20190510_mouse42__E2_P1
axis1_+4mm,encoder_level3,0.28682973980903625,0.9582762122154236,POLYIC_20190510_mouse42__E2_P1
axis1_+4mm,encoder_level4,0.19873888790607452,0.9802045822143555,POLYIC_20190510_mouse42__E2_P1
axis1_+4mm,output_logits,0.2282831370830536,0.9736490249633789,POLYIC_20190510_mouse42__E2_P1
axis1_+6mm,input,0.12290230393409729,0.9924188256263733,POLYIC_20190510_mouse42__E2_P1
axis1_+6mm,encoder_level0,0.2697047293186188,0.9632086157798767,POLYIC_20190510_mouse42__E2_P1
axis1_+6mm,encoder_level1,0.370159387588501,0.9291602373123169,POLYIC_20190510_mouse42__E2_P1
axis1_+6mm,encoder_level2,0.421829491853714,0.9066761136054993,POLYIC_20190510_mouse42__E2_P1
axis1_+6mm,encoder_level3,0.40821632742881775,0.9129976630210876,POLYIC_20190510_mouse42__E2_P1
axis1_+6mm,encoder_level4,0.2229987382888794,0.9748620986938477,POLYIC_20190510_mouse42__E2_P1
axis1_+6mm,output_logits,0.33000293374061584,0.9442251920700073,POLYIC_20190510_mouse42__E2_P1
axis2_+1mm,input,2.279450654896209e-06,1.0,POLYIC_20190510_mouse42__E2_P1
axis2_+1mm,encoder_level0,1.7570200725458562e-05,1.0,POLYIC_20190510_mouse42__E2_P1
