domain,scan_id,inference_seconds,dice,precision,recall,false_positives,false_negatives,hd95_mm,assd_mm,surface_dice,boundary_precision,boundary_recall,connected_components,compactness,contour_roughness,volume_ratio,iou,probability_inside_brain,probability_boundary_band,probability_immediately_outside,probability_distant_background,prediction_path,probability_path,image_path,ground_truth_path
lesion,20180803CH_Exp9_M40,0.010202870704233646,0.9539482656725917,0.9517416545718432,0.9561651325981956,532,481,0.14142135834465194,0.02846318465920016,0.9652341244387428,0.9675174013921114,0.9629724208375894,2,0.11942552684612916,9.820156353318328,1.0046477718035178,0.9119513255106475,0.4652053117752075,0.4652053117752075,0.12909215688705444,0.0007615847280249,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20180803CH_Exp9_M40_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20180803CH_Exp9_M40_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20180803CH_Exp9_M40/t2.nii,/workspace/mouse_stroke_lesion_raw/20180803CH_Exp9_M40/masklesion_manual.nii
lesion,20181023CH_Exp13_M09,0.009941927157342434,0.845448445537911,0.8879492600422833,0.8068303094983992,477,905,0.9486833121869965,0.240640027721285,0.8416860916860917,0.8901830282861897,0.799198250728863,17,0.07481385022632096,11.476869828216934,0.9086446104589114,0.7322743122820612,0.23289626836776733,0.23289626836776733,0.06968703120946884,0.0007306399056687951,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20181023CH_Exp13_M09_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20181023CH_Exp13_M09_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20181023CH_Exp13_M09/t2.nii,/workspace/mouse_stroke_lesion_raw/20181023CH_Exp13_M09/masklesion_manual.nii
lesion,20181024CH_Exp13_M11,0.010342903435230255,0.745863385659737,0.9631117604090577,0.6085852757904454,101,1696,0.9486833082601958,0.21633463416382206,0.6948291782086796,0.845707656612529,0.5950920245398773,3,0.083913763342681,11.046034405480876,0.6318947611354719,0.5947225981055481,0.25897887349128723,0.25897887349128723,0.04440164193511009,0.0001652269420446828,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20181024CH_Exp13_M11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20181024CH_Exp13_M11_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M11/t2.nii,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M11/masklesion_manual.nii
lesion,20181024CH_Exp13_M12,0.010327762924134731,0.9053020754558441,0.9189696349368817,0.8920351051498593,475,652,0.41231056870567223,0.06889901796530906,0.8793298192771084,0.8774415932592876,0.8811551277304702,1,0.1107258717676319,10.0708877433616,0.9706905116741182,0.8269880257906049,0.348309725522995,0.348309725522995,0.11278396099805832,0.00040995568269863725,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20181024CH_Exp13_M12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20181024CH_Exp13_M12_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M12/t2.nii,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M12/masklesion_manual.nii
lesion,20181024CH_Exp13_M16,0.010234701447188854,0.9083788706739526,0.941654078549849,0.877375087966221,309,697,0.30000000447034836,0.06333897547438692,0.9097260525831954,0.9365758754863813,0.8856744510282328,2,0.09477082873752157,10.606999906479789,0.9317382125263899,0.8321374937426997,0.5702755451202393,0.5702755451202393,0.08420194685459137,4.5024295104667544e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20181024CH_Exp13_M16_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20181024CH_Exp13_M16_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M16/t2.nii,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M16/masklesion_manual.nii
lesion,20181024CH_Exp13_M17,0.009909956716001034,0.8281335096864545,0.8270396270396271,0.8292302898099096,1113,1096,0.9486833082601958,0.169432602729243,0.7612841703750794,0.6915720263000598,0.8404616429056347,7,0.06340118689583345,12.127882902967464,1.0026488002492988,0.7066790598858054,0.3706245720386505,0.3706245720386505,0.14115723967552185,0.0003863089077640325,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20181024CH_Exp13_M17_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20181024CH_Exp13_M17_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M17/t2.nii,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M17/masklesion_manual.nii
lesion,20181024CH_Exp13_M19,0.009947948157787323,0.9253337106740248,0.8787851639491131,0.9770893515290368,1353,230,0.5,0.20090763131372763,0.8806195693237627,0.8247276172430128,0.9440709868244151,15,0.09495272765035155,10.600222375702261,1.1118637314473554,0.8610428370786516,0.5480114817619324,0.5480114817619324,0.13905423879623413,0.0006566935335285962,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20181024CH_Exp13_M19_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20181024CH_Exp13_M19_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M19/t2.nii,/workspace/mouse_stroke_lesion_raw/20181024CH_Exp13_M19/masklesion_manual.nii
lesion,20190130CH_Exp2_M20,0.009826656430959702,0.9290399522957663,0.9218253087789364,0.9363684170986403,1057,847,0.5,0.0655466136482151,0.8941457835083706,0.8553702196908055,0.9346947457987662,10,0.08825922273472576,10.861690535845986,1.0157764255127337,0.8674832962138085,0.2969149947166443,0.28815892338752747,0.09719028323888779,0.0026632333174347878,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20190130CH_Exp2_M20_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20190130CH_Exp2_M20_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20190130CH_Exp2_M20/t2.nii,/workspace/mouse_stroke_lesion_raw/20190130CH_Exp2_M20/masklesion_manual.nii
lesion,20190130_CH_Exp2_M12,0.010051049292087555,0.8363599677158999,0.794365657339977,0.8830421815083085,1073,549,1.2316621188369306,0.25182633071291,0.767644726407613,0.6816192560175055,0.870112945264987,30,0.07575021916319878,11.429384062425607,1.1116318704729442,0.7187445812380787,0.44822248816490173,0.44822248816490173,0.1011984646320343,0.0006931002135388553,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20190130_CH_Exp2_M12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20190130_CH_Exp2_M12_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20190130_CH_Exp2_M12/t2.nii,/workspace/mouse_stroke_lesion_raw/20190130_CH_Exp2_M12/masklesion_manual.nii
lesion,20190205CH_Exp2_M25,0.010105069726705551,0.8738569753810083,0.8527628417801167,0.896021156388989,1287,865,2.8948229967803276,0.3497315760013689,0.8251529748730634,0.7663824604141292,0.8926174496644296,40,0.06335207609818633,12.131015955581745,1.0507272508714989,0.77597334998959,0.4549693465232849,0.4549693465232849,0.14631864428520203,0.0005679175374098122,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/lesion/20190205CH_Exp2_M25_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/lesion/20190205CH_Exp2_M25_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20190205CH_Exp2_M25/t2.nii,/workspace/mouse_stroke_lesion_raw/20190205CH_Exp2_M25/masklesion_manual.nii
