domain,scan_id,inference_seconds,dice,precision,recall,false_positives,false_negatives,hd95_mm,assd_mm,surface_dice,boundary_precision,boundary_recall,connected_components,compactness,contour_roughness,volume_ratio,iou,probability_inside_brain,probability_boundary_band,probability_immediately_outside,probability_distant_background,prediction_path,probability_path,image_path,ground_truth_path,filtered_dice
Mouse,POLYIC_20190510_mouse39__E4_P1,0.010659278370440006,0.983463495570503,0.9888919387212434,0.9780943250557823,1295,2582,0.10000000149011612,0.026361397006005222,0.9843106016001109,0.9845421295976813,0.9840773188708107,3,0.299348173013705,7.229227975069473,0.9890810985076652,0.9674650062099293,0.42139819264411926,0.36852172017097473,0.22747990489006042,0.0477769635617733,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190510_mouse39__E4_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse39__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse39__E4_P1.nii.gz,0.983463495570503
Mouse,POLYIC_20190510_mouse42__E2_P1,0.009915896691381931,0.9831533364409843,0.9866651510116997,0.9796664322489342,1525,2342,0.10000000149011612,0.02766451470022102,0.9784324586304785,0.9792596662317149,0.9775916230366493,1,0.28392155319738527,7.357856899011539,0.9929066930603669,0.9668648889498217,0.5450500249862671,0.47870662808418274,0.22718863189220428,0.030816584825515747,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190510_mouse42__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse42__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse42__E2_P1.nii.gz,0.9831533364409843
Mouse,POLYIC_20190510_mouse43__E2_P1_1,0.010500846430659294,0.9777220512430816,0.9800058395643177,0.9754488823744961,1575,1943,0.14142135834465194,0.03315297796961031,0.9583604175429205,0.9409566517189836,0.9765912471619823,27,0.1736181093906148,8.66866959625099,0.995350071391567,0.9564150849893454,0.2649417817592621,0.273362398147583,0.1847923845052719,0.04492275044322014,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190510_mouse43__E2_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E2_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E2_P1_1.nii.gz,0.9779388012338563
Mouse,POLYIC_20190510_mouse43__E9_P1,0.009929757565259933,0.9642780496631473,0.9519125319863082,0.9769690561661707,5788,2701,0.4000000059604645,0.08627595940904405,0.8369653218189178,0.8117823590814196,0.863928471640123,35,0.2696158278293302,7.485755932831034,1.0263222967845358,0.9310201925811563,0.09253186732530594,0.11211434006690979,0.13037608563899994,0.10540179163217545,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190510_mouse43__E9_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,0.9643348609375197
Mouse,POLYIC_20190517_mouse33__E2_P1,0.009964627213776112,0.9811120389195469,0.976785585194824,0.9854769892786813,2569,1593,0.14142135834465194,0.03588788092710656,0.958623440673049,0.9555030094582975,0.9618208516886931,2,0.3019523663788909,7.208385072835033,1.0088979651374808,0.9629243610643434,0.7082095742225647,0.5781769156455994,0.29130449891090393,0.008427593857049942,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190517_mouse33__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse33__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse33__E2_P1.nii.gz,0.9811164914159681
Mouse,POLYIC_20190517_mouse35__E2_P1,0.010382164269685745,0.982854649635589,0.982614036961863,0.9830953801758152,1953,1898,0.10000000149011612,0.028485802221246644,0.9713567137068604,0.9700765483646486,0.9726469350540048,6,0.28500028329734123,7.348561964527718,1.0004898599000687,0.9662873150660948,0.3243864178657532,0.2981560230255127,0.19942210614681244,0.060222361236810684,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190517_mouse35__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse35__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse35__E2_P1.nii.gz,0.982854649635589
Mouse,POLYIC_20190517_mouse36__E2_P1,0.010279812850058079,0.9830577263503303,0.9848606749543658,0.9812613668686485,1750,2174,0.10000000149011612,0.027509467545331855,0.9770714091032979,0.9789810216992041,0.9751552795031055,3,0.28185845868561676,7.375765493999067,0.996345363179534,0.9666799697708185,0.4384824335575104,0.39753633737564087,0.23835568130016327,0.04474152252078056,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190517_mouse36__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse36__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse36__E2_P1.nii.gz,0.9830577263503303
Mouse,POLYIC_20190517_mouse37__E3_P1,0.010030729696154594,0.975409542127826,0.9589469602033261,0.9924472351308051,12809,2277,0.15722352966795397,0.039783748981553686,0.9602179836512261,0.9580734580734581,0.9624396292912153,2,0.19522337570313364,8.336303516139584,1.0349344398780678,0.9519994400040728,0.451447993516922,0.39593979716300964,0.23941844701766968,0.0552462637424469,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190517_mouse37__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse37__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse37__E3_P1.nii.gz,0.975409542127826
Mouse,POLYIC_20190517_mouse38__E3_P1,0.010106390342116356,0.9842193765360238,0.9831257429324513,0.9853154459753445,1959,1701,0.10000000149011612,0.026944464874208412,0.9793244337994435,0.9785864240727782,0.9800723352953691,2,0.3095503998249305,7.148918314411096,1.0022272868538278,0.9689290716923467,0.6199237108230591,0.4989125430583954,0.2836953401565552,0.019178951159119606,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190517_mouse38__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,0.9842236201596178
Mouse,POLYIC_20190517_mouse39__E12_P1,0.010250742547214031,0.9767609577443257,0.9588346600548088,0.9953703233322835,12618,1367,0.1988737822087165,0.04127670827002987,0.9527746966488522,0.9561751681154667,0.9492021918185891,3,0.2127737651431155,8.100492636695185,1.0381042371532399,0.9545774910925112,0.2612157166004181,0.23988838493824005,0.21344511210918427,0.08050069957971573,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190517_mouse39__E12_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse39__E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse39__E12_P1.nii.gz,0.9767609577443257
Mouse,POLYIC_20190517_mouse42__E4_P1,0.009777665138244629,0.9847788091157456,0.9851131367656295,0.9844447083170769,1754,1834,0.10000000149011612,0.024072111156789602,0.984916581545795,0.9859392956127898,0.9838787130410921,1,0.2874039629433422,7.328018219080405,0.9993214703737002,0.970014040248713,0.40977907180786133,0.3643648326396942,0.22713977098464966,0.050008490681648254,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190517_mouse42__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190517_mouse42__E4_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse42__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse42__E4_P1.nii.gz,0.9847788091157456
Mouse,POLYIC_20190517_mouse43__E3_P1,0.009661894291639328,0.9839166582855611,0.9850807635829663,0.9827553010706781,1778,2060,0.10000000149011612,0.026331657722855475,0.9803080456664189,0.9799196787148594,0.9807036683485613,1,0.2854482040208659,7.344716203904412,0.9976393179135589,0.9683424753577762,0.4808145761489868,0.4228943884372711,0.2474205195903778,0.03971746191382408,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190517_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190517_mouse43__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse43__E3_P1.nii.gz,0.9839166582855611
Mouse,POLYIC_20190524_polyic___E3_P1,0.009957397356629372,0.9825500711785193,0.9788953509116209,0.9862321836188148,2366,1532,0.10000000149011612,0.028835024002621428,0.9737815608950185,0.968767665347654,0.9789642831056898,2,0.2971861887269735,7.246716146490974,1.0074950123119506,0.9656986976416755,0.5626581311225891,0.4707704484462738,0.2631552815437317,0.024394812062382698,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1.nii.gz,0.9825500711785193
Mouse,POLYIC_20190524_polyic___E3_P1_1,0.010076450183987617,0.9846330421475483,0.9853492942647847,0.9839178305637679,1722,1893,0.10000000149011612,0.023817756437129158,0.988635583327611,0.98679334276666,0.9905495274763738,1,0.28324890216633863,7.363676700794072,0.998547252523193,0.9697312233107259,0.34002748131752014,0.31646817922592163,0.21620506048202515,0.058910999447107315,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_1.nii.gz,0.9846330421475483
Mouse,POLYIC_20190524_polyic___E3_P1_10,0.010081909596920013,0.9833390214389873,0.9794882209585702,0.9872202198193387,2323,1436,0.10000000149011612,0.02600065782198672,0.980773927910953,0.9763451151979217,0.9853905359179019,3,0.27468472139554123,7.439423631726302,1.0078939171450185,0.9672241210937501,0.49099352955818176,0.41359594464302063,0.23731988668441772,0.036007095128297806,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_10_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_10.nii.gz,0.9833390214389873
Mouse,POLYIC_20190524_polyic___E3_P1_12,0.01026495173573494,0.983647872959145,0.983880078576186,0.9834157769219749,1912,1968,0.10000000149011612,0.025149685340277245,0.9834953726905216,0.9872467618731319,0.9796988437752084,1,0.2763224574147248,7.4246969213912335,0.9995280912132269,0.967821925874323,0.6324654817581177,0.5196791291236877,0.2780854403972626,0.017272798344492912,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_12_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_12.nii.gz,0.983647872959145
Mouse,POLYIC_20190524_polyic___E3_P1_13,0.010098368860781193,0.9818052736490483,0.979016155382102,0.9846103291527466,2312,1686,0.10000000149011612,0.0330983232539755,0.9747239976757699,0.968270944741533,0.9814225445932944,5,0.2949208341147959,7.265223404191655,1.005714077076145,0.9642608120429799,0.3420272469520569,0.2997351884841919,0.2341259866952896,0.05198075994849205,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_13_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_13.nii.gz,0.9818276149256584
Mouse,POLYIC_20190524_polyic___E3_P1_3,0.009930407628417015,0.9710287322746827,0.9574267535935904,0.9850227621690058,4878,1668,0.30000000447034836,0.22248180969565778,0.929562068729931,0.8891764249207479,0.9747412607657234,5,0.23825570402218219,7.800749924465286,1.02882310158123,0.9436888693901778,0.3987385928630829,0.3310754597187042,0.2590203881263733,0.045492298901081085,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_3.nii.gz,0.9805675977653632
Mouse,POLYIC_20190524_polyic___E3_P1_4,0.009833317250013351,0.9844173919171276,0.9842960066233332,0.9845388071535548,1783,1755,0.10000000149011612,0.023332266713359254,0.992797587369168,0.9910445672706919,0.9946012093291102,1,0.29588355334151156,7.257335199744931,1.0002466743018237,0.9693129678297903,0.4963502585887909,0.42965373396873474,0.23249703645706177,0.03546958416700363,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_4.nii.gz,0.9844173919171276
Mouse,POLYIC_20190524_polyic___E3_P1_5,0.009828136302530766,0.9835738229261726,0.9808000720785657,0.9863633068754304,2131,1505,0.10000000149011612,0.027723695753273353,0.976091177105055,0.9717494173317325,0.9805931893079458,3,0.2908560752985905,7.298911166014325,1.0056721394657677,0.9676785634917108,0.6381648182868958,0.5222653150558472,0.2764113247394562,0.01644461415708065,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_5.nii.gz,0.9836093717528214
Mouse,POLYIC_20190524_polyic___E3_P1_6,0.00986498687416315,0.981952772100099,0.9888567467177898,0.975144533063257,1302,2945,0.10000000149011612,0.0304937435408211,0.9690828967000937,0.9711982360642183,0.9669369495316651,1,0.29931966541383526,7.2294574748539775,0.9861332658142381,0.9645454014208554,0.29949045181274414,0.2680484354496002,0.2036101520061493,0.06298437714576721,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_6.nii.gz,0.981952772100099
Mouse,POLYIC_20190524_polyic___E3_P1_7,0.009994227439165115,0.9820406293957932,0.9801671704168066,0.9839212638242483,2126,1717,0.10000000149011612,0.028081552329972687,0.9803136592353179,0.9775061478374077,0.9832102081934184,7,0.2913911616640848,7.294440725119032,1.0038300542200829,0.9647149559740346,0.27455833554267883,0.2515774369239807,0.2130061388015747,0.0594065897166729,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_7_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_7.nii.gz,0.9820773454842856
Mouse,POLYIC_20190524_polyic___E3_P1_9,0.009639862924814224,0.9827812293695796,0.9821150995915121,0.9834482633798484,1979,1829,0.10000000149011612,0.027703725033135347,0.9790848246762694,0.9774581365392873,0.9807663855599941,2,0.3007217545778123,7.2182043945121155,1.0013574414942716,0.966145393444226,0.2619783282279968,0.2457859367132187,0.2038658708333969,0.059326138347387314,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E3_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,0.9827812293695796
Mouse,POLYIC_20190524_polyic___E4_P1_1,0.010035138577222824,0.9830473756161858,0.9856413187127192,0.9804670498050259,1608,2199,0.10000000149011612,0.02785733721968784,0.9759873060648802,0.9777560156687185,0.9741894197952219,1,0.2876790468599058,7.32568174626797,0.994750353085389,0.9666599525340012,0.5350744724273682,0.4480777978897095,0.2530484199523926,0.028524363413453102,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E4_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E4_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_1.nii.gz,0.9830473756161858
