slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.3520975259949803,0.21366405570060923,3613,1,3614,983,first 20%,True,True
1,0.5077429983525535,0.3402517111945242,2983,5,2988,1546,first 20%,True,True
2,0.6959719204412502,0.5337093053063318,1816,3,1819,2085,first 20%,True,True
3,0.7492869366799771,0.5990877993158494,1756,2,1758,2629,first 20%,True,True
4,0.8261682242990654,0.7038216560509554,1299,3,1302,3097,first 20%,True,True
5,0.8724120082815735,0.7736974982786321,986,0,986,3371,first 20%,True,True
6,0.8749526813880126,0.7777030058322117,967,24,991,3491,first 20%,True,True
7,0.8756822316555488,0.778856526429342,942,83,1025,3693,middle 60%,True,True
8,0.8788345374866754,0.7838580181702937,944,79,1023,3789,middle 60%,True,True
9,0.8952161383285303,0.8103088480801336,887,22,909,3905,middle 60%,True,True
10,0.9193601044727392,0.8507552870090634,702,39,741,4263,middle 60%,True,True
11,0.9187545864346367,0.8497188287764204,742,33,775,4415,middle 60%,True,True
12,0.9434918160561184,0.8930284028033936,556,24,580,4866,middle 60%,True,True
13,0.9454172876304023,0.8964847200141318,545,41,586,5116,middle 60%,True,True
14,0.9351124108938037,0.8781325094404394,684,26,710,5142,middle 60%,True,True
15,0.9319390287132222,0.8725522734815798,716,52,768,5310,middle 60%,True,True
16,0.9438898450946643,0.89374185136897,568,84,652,5568,middle 60%,True,True
17,0.9496302740321879,0.9040914361437801,543,36,579,5494,middle 60%,True,True
18,0.9513128615932355,0.9071464946528603,529,18,547,5362,middle 60%,True,True
19,0.9496494582536648,0.904126213592233,527,26,553,5241,middle 60%,True,True
20,0.9401448722836446,0.8870503597122302,598,30,628,4962,middle 60%,True,True
21,0.9270886593721239,0.8640869233701868,695,18,713,4551,middle 60%,True,True
22,0.9340683095546909,0.8762928412086798,579,31,610,4352,middle 60%,True,True
23,0.9248210023866349,0.8601553829078802,610,20,630,3895,middle 60%,True,True
24,0.9130719811197063,0.8400482509047045,632,31,663,3513,middle 60%,True,True
25,0.9138893077967124,0.8414329352957511,527,44,571,3074,middle 60%,True,True
26,0.8793816286176523,0.7847289059993584,631,40,671,2486,middle 60%,True,True
27,0.8300612201815495,0.7094911584265609,756,49,805,2015,middle 60%,True,True
28,0.7780320366132724,0.6367041198501873,833,40,873,1570,last 20%,True,True
29,0.7515074579498572,0.6019318759532283,754,29,783,1213,last 20%,True,True
30,0.7980258162490509,0.6639292482627922,520,12,532,1063,last 20%,True,True
31,0.862547288776797,0.7583148558758315,305,22,327,1048,last 20%,True,True
32,0.9083625438157236,0.8321100917431192,148,35,183,942,last 20%,True,True
33,0.8700361010830325,0.7699680511182109,197,19,216,742,last 20%,True,True
34,0.704422032583398,0.5437125748502994,380,1,381,455,last 20%,True,True
