task,transform,self_consistency_dice,transformed_vs_expert_dice,baseline_vs_expert_dice,accuracy_delta,subject
brain,axis1_+6mm,0.9160376374706208,0.8862217561567073,0.9656010653034596,-0.07937930914675229,POLYIC_20190517_mouse37__E3_P1
brain,axis2_+1mm,0.9828613752239217,0.9565768956312604,0.9656010653034596,-0.009024169672199212,POLYIC_20190517_mouse37__E3_P1
brain,axis2_+2mm,0.9199453308856235,0.8911707365429733,0.9656010653034596,-0.07443032876048628,POLYIC_20190517_mouse37__E3_P1
brain,axis2_+4mm,0.9844618526849195,0.9545646884586904,0.9656010653034596,-0.011036376844769213,POLYIC_20190517_mouse37__E3_P1
brain,axis2_+6mm,0.8481309629320682,0.820029468503638,0.9656010653034596,-0.14557159679982157,POLYIC_20190517_mouse37__E3_P1
brain,resampling_floor,0.9999914388692458,0.9744290078875262,0.9744204776244835,8.530263042705322e-06,POLYIC_20190517_mouse38__E3_P1
brain,axis0_+1mm,0.9973966807679792,0.9744654021961856,0.9744204776244835,4.492457170213182e-05,POLYIC_20190517_mouse38__E3_P1
brain,axis0_+2mm,0.9978424288087124,0.9744182381677785,0.9744204776244835,-2.2394567049666136e-06,POLYIC_20190517_mouse38__E3_P1
brain,axis0_+4mm,0.9984246845088269,0.9742615516607427,0.9744204776244835,-0.00015892596374078582,POLYIC_20190517_mouse38__E3_P1
brain,axis0_+6mm,0.9974533762057878,0.9752299450236301,0.9744204776244835,0.0008094673991466683,POLYIC_20190517_mouse38__E3_P1
brain,axis1_+1mm,0.9955326902465166,0.9749669001920227,0.9744204776244835,0.0005464225675392287,POLYIC_20190517_mouse38__E3_P1
brain,axis1_+2mm,0.9968457503342819,0.9744767380710304,0.9744204776244835,5.6260446546940734e-05,POLYIC_20190517_mouse38__E3_P1
brain,axis1_+4mm,0.9975132243481828,0.973113252885716,0.9744204776244835,-0.0013072247387674318,POLYIC_20190517_mouse38__E3_P1
brain,axis1_+6mm,0.9704520765438288,0.9480246639452065,0.9744204776244835,-0.026395813679277014,POLYIC_20190517_mouse38__E3_P1
brain,axis2_+1mm,0.9877658445472683,0.9667994687915007,0.9744204776244835,-0.0076210088329827785,POLYIC_20190517_mouse38__E3_P1
brain,axis2_+2mm,0.9951884385541343,0.9739463869872008,0.9744204776244835,-0.00047409063728265366,POLYIC_20190517_mouse38__E3_P1
brain,axis2_+4mm,0.9959940893599939,0.972777530327246,0.9744204776244835,-0.0016429472972374626,POLYIC_20190517_mouse38__E3_P1
brain,axis2_+6mm,0.9936766188710201,0.9730362603757099,0.9744204776244835,-0.0013842172487735782,POLYIC_20190517_mouse38__E3_P1
brain,resampling_floor,0.9999734816006506,0.9663814347679801,0.966390833863781,-9.399095800888269e-06,POLYIC_20190517_mouse39__E12_P1
brain,axis0_+1mm,0.9958619957912607,0.9666903163601303,0.966390833863781,0.00029948249634925705,POLYIC_20190517_mouse39__E12_P1
brain,axis0_+2mm,0.9965879961106692,0.9671183049922706,0.966390833863781,0.0007274711284895874,POLYIC_20190517_mouse39__E12_P1
brain,axis0_+4mm,0.9966094492789547,0.9661296345206328,0.966390833863781,-0.0002611993431481663,POLYIC_20190517_mouse39__E12_P1
brain,axis0_+6mm,0.9951560531592115,0.9683272787016922,0.966390833863781,0.001936444837911222,POLYIC_20190517_mouse39__E12_P1
brain,axis1_+1mm,0.9948717948717949,0.9671457158450064,0.966390833863781,0.0007548819812254193,POLYIC_20190517_mouse39__E12_P1
brain,axis1_+2mm,0.9964824831194542,0.9658871876932029,0.966390833863781,-0.0005036461705780759,POLYIC_20190517_mouse39__E12_P1
brain,axis1_+4mm,0.9969865410616919,0.966536059418722,0.966390833863781,0.00014522555494100864,POLYIC_20190517_mouse39__E12_P1
brain,axis1_+6mm,0.9633058077077444,0.9331156806473412,0.966390833863781,-0.03327515321643981,POLYIC_20190517_mouse39__E12_P1
brain,axis2_+1mm,0.9835645566090352,0.9556419815040504,0.966390833863781,-0.010748852359730554,POLYIC_20190517_mouse39__E12_P1
brain,axis2_+2mm,0.9449892028601917,0.9166098417822586,0.966390833863781,-0.049780992081522424,POLYIC_20190517_mouse39__E12_P1
brain,axis2_+4mm,0.9627607853840774,0.9320839396223769,0.966390833863781,-0.034306894241404096,POLYIC_20190517_mouse39__E12_P1
brain,axis2_+6mm,0.8653171514328044,0.8367778835487653,0.966390833863781,-0.12961295031501574,POLYIC_20190517_mouse39__E12_P1
brain,resampling_floor,0.9999915426966958,0.9751248932259985,0.9751160503201091,8.842905889427932e-06,POLYIC_20190517_mouse42__E4_P1
brain,axis0_+1mm,0.9969093726449842,0.975906424665463,0.9751160503201091,0.0007903743453538947,POLYIC_20190517_mouse42__E4_P1
brain,axis0_+2mm,0.9973806948763012,0.9746745970174985,0.9751160503201091,-0.0004414533026105838,POLYIC_20190517_mouse42__E4_P1
brain,axis0_+4mm,0.9979779178476247,0.9752703857474558,0.9751160503201091,0.00015433542734677452,POLYIC_20190517_mouse42__E4_P1
brain,axis0_+6mm,0.9968208754037489,0.9762747048393374,0.9751160503201091,0.0011586545192283637,POLYIC_20190517_mouse42__E4_P1
