task,transform,stage,relative_l2,cosine,subject
brain,axis0_+1mm,canvas_level2,0.24812191724777222,0.9688223600387573,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+1mm,canvas_level1,0.20610031485557556,0.978592038154602,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+1mm,canvas_level0,0.15194520354270935,0.9884815812110901,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+1mm,output_logits,0.06551137566566467,0.9978519678115845,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+1mm,query_mask_embedding,0.0024295449256896973,0.9999970197677612,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,input,2.070133177767275e-06,1.0000001192092896,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,encoder_level0,1.988959775189869e-05,1.0,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,encoder_level1,0.0830007866024971,0.9965757131576538,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,encoder_level2,0.2423931211233139,0.9701788425445557,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,encoder_level3,0.16734381020069122,0.985901951789856,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,encoder_level4,0.19583511352539062,0.9807454943656921,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,canvas_level4,0.19583511352539062,0.9807454943656921,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,canvas_level3,0.2524019479751587,0.9676929116249084,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,canvas_level2,0.27568909525871277,0.9612763524055481,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,canvas_level1,0.20131590962409973,0.9798926115036011,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,canvas_level0,0.19409583508968353,0.9813538789749146,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,output_logits,0.08035236597061157,0.9967893362045288,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+2mm,query_mask_embedding,0.004312325734645128,0.999992311000824,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,input,2.1262801510602003e-06,1.0,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,encoder_level0,0.07253094762563705,0.9973661303520203,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,encoder_level1,0.21148806810379028,0.9774055480957031,POLYIC_20190510_mouse35__E3_P1
