domain,subject,baseline_dice,unetr_style_dice,dice_change,baseline_hd95_mm,unetr_style_hd95_mm,hd95_change_mm,baseline_assd_mm,unetr_style_assd_mm
Mouse,POLYIC_20190517_mouse38__E3_P1,0.9814981325217872,0.9818951470372701,0.00039701451548290745,0.10000000149011612,0.10000000149011612,0.0,0.022161587572418328,0.02227454836300476
Mouse,POLYIC_20190517_mouse39__E12_P1,0.9763518471575521,0.9718772149467088,-0.004474632210843321,0.15722352966795397,0.2109375,0.05371397033204603,0.03535949383157628,0.04200275434873804
Mouse,POLYIC_20190517_mouse42__E4_P1,0.9818470499333486,0.9808104327689011,-0.001036617164447473,0.10000000149011612,0.10000000149011612,0.0,0.021296577181448263,0.0236113260303915
Mouse,POLYIC_20190517_mouse43__E3_P1,0.9819619947911643,0.9810701243005997,-0.0008918704905646058,0.10000000149011612,0.10000000149011612,0.0,0.021463668631316487,0.023037540495469293
Mouse,POLYIC_20190524_polyic___E3_P1,0.9793026124004933,0.9792401061570172,-6.250624347614586e-05,0.10000000149011612,0.10000000149011612,0.0,0.026302667017409374,0.026439156473711728
Mouse,POLYIC_20190524_polyic___E3_P1_1,0.9812994598000111,0.9815760795531944,0.0002766197531832715,0.10000000149011612,0.10000000149011612,0.0,0.02262324116743698,0.023452881020658536
Mouse,POLYIC_20190524_polyic___E3_P1_10,0.9794620484732909,0.979954254467268,0.0004922059939771462,0.10000000149011612,0.10000000149011612,0.0,0.02491561696344552,0.023796165325986867
Mouse,POLYIC_20190524_polyic___E3_P1_12,0.9787804201913627,0.9804828744095171,0.0017024542181544033,0.10000000149011612,0.10000000149011612,0.0,0.026689191923131118,0.023580441009937468
Mouse,POLYIC_20190524_polyic___E3_P1_13,0.980219820296224,0.980512585812357,0.00029276551613299784,0.10000000149011612,0.10000000149011612,0.0,0.023642062176327017,0.023415672104211777
Mouse,POLYIC_20190524_polyic___E3_P1_3,0.9764336529400994,0.978847990198728,0.002414337258628607,0.14142135834465194,0.10000000149011612,-0.041421356854535823,0.028711301388196785,0.025821763404991756
Mouse,POLYIC_20190524_polyic___E3_P1_4,0.9807887554225287,0.9820828371046711,0.0012940816821424006,0.10000000149011612,0.10000000149011612,0.0,0.023057890543396943,0.020741221196630615
Mouse,POLYIC_20190524_polyic___E3_P1_5,0.9788653358153455,0.9806859957623282,0.0018206599469826612,0.10000000149011612,0.10000000149011612,0.0,0.02836738455578804,0.025288156688354112
Mouse,POLYIC_20190524_polyic___E3_P1_6,0.976444071616801,0.9787125100805161,0.00226843846371505,0.14142135834465194,0.10000000149011612,-0.041421356854535823,0.03079691263220829,0.027502964577877834
Mouse,POLYIC_20190524_polyic___E3_P1_7,0.9784941715140048,0.9794674531322299,0.0009732816182251858,0.10000000149011612,0.10000000149011612,0.0,0.02490220538732102,0.023613321668967815
Mouse,POLYIC_20190524_polyic___E3_P1_9,0.9815923768233753,0.981689121982096,9.674515872071243e-05,0.10000000149011612,0.10000000149011612,0.0,0.020744587988785052,0.02129240458452084
Mouse,POLYIC_20190524_polyic___E4_P1_1,0.9784569896782352,0.9795649838882922,0.0011079942100569173,0.10000000149011612,0.10000000149011612,0.0,0.027792490143404066,0.02622869230490115
Mouse,POLYIC_20190524_polyic___E4_P1_7,0.9789330210944218,0.9807730154008101,0.0018399943063882596,0.10000000149011612,0.10000000149011612,0.0,0.025593005832881585,0.022519276147394823
Mouse,POLYIC_20190524_polyic___E4_P1_9,0.975835941070989,0.9778701967625321,0.00203425569154303,0.14142135834465194,0.10000000149011612,-0.041421356854535823,0.029718683697193,0.027970888953255654
Mouse,POLYIC_20190524_polyic___E8_P1_1,0.9762383323099486,0.9774005802434191,0.0011622479334705282,0.14142135834465194,0.14142135834465194,0.0,0.03096047760845959,0.028937106681900134
Mouse,POLYIC_20190524_polyic___E9_P1_1,0.9730556274894258,0.9727061653331551,-0.00034946215627063015,0.20000000298023224,0.20000000298023224,0.0,0.046534533176108735,0.04020759658434573
Mouse,POLYIC_20190531_polyic_m__E3_P1,0.9798429838244038,0.9815128227268802,0.001669838902476406,0.10000000149011612,0.10000000149011612,0.0,0.023989534995794457,0.022000152823237404
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,0.9790750692069695,0.9815793515281278,0.002504282321158291,0.10000000149011612,0.10000000149011612,0.0,0.026007890295038947,0.02226498470317256
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,0.9800799604139024,0.9800652601820415,-1.4700231860897972e-05,0.10000000149011612,0.10000000149011612,0.0,0.02342708637906802,0.023970925849205998
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,0.9794262837219285,0.9804697936604574,0.0010435099385288638,0.10000000149011612,0.10000000149011612,0.0,0.026312746754098084,0.02512838926018777
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,0.9795723118898712,0.9807123438338485,0.001140031943977382,0.10000000149011612,0.10000000149011612,0.0,0.02536898507443814,0.023429122861755337
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,0.9821516336280757,0.9829709775854663,0.0008193439573905836,0.10000000149011612,0.10000000149011612,0.0,0.02127230388840247,0.020133625169150206
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,0.9820229914044932,0.9835287760977298,0.0015057846932365893,0.10000000149011612,0.10000000149011612,0.0,0.021605006549793748,0.018990309741616578
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,0.9782849378491268,0.9811530119874241,0.0028680741382972608,0.10000000149011612,0.10000000149011612,0.0,0.027111078051307243,0.023085673279487108
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,0.9759028102262867,0.9753241171835828,-0.0005786930427038595,0.20000000298023224,0.20000000298023224,0.0,0.034735625097164324,0.0353153280347386
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,0.9797440578666863,0.9806451052066536,0.0009010473399673202,0.10000000149011612,0.10000000149011612,0.0,0.025754049174193955,0.023963768648011533
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,0.9789694735134614,0.9794527149578978,0.0004832414444363442,0.10000000149011612,0.10000000149011612,0.0,0.026347873037069168,0.026257284940963833
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,0.9807858855683069,0.9826745909942655,0.0018887054259585367,0.10000000149011612,0.10000000149011612,0.0,0.023358279767458613,0.020364156014996065
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,0.9793268087359602,0.9804384940246204,0.0011116852886601247,0.10000000149011612,0.10000000149011612,0.0,0.026475062103464772,0.023522627440080917
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,0.9805135722590103,0.9823561013371461,0.0018425290781358683,0.10000000149011612,0.10000000149011612,0.0,0.024615693742786365,0.02117785825866969
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,0.9790453004086601,0.9804902368093061,0.0014449364006460241,0.10000000149011612,0.10000000149011612,0.0,0.026185093275350804,0.023064200715478173
Mouse,POLYIC_20190612_polyic___E10_P1_1,0.9823748246630482,0.9826832849046165,0.0003084602415683868,0.10000000149011612,0.10000000149011612,0.0,0.01976970970185417,0.020214958489110563
Mouse,POLYIC_20190612_polyic___E12_P1,0.9822278530014693,0.9827711272404349,0.0005432742389656076,0.10000000149011612,0.10000000149011612,0.0,0.021329042576857592,0.02004564972794202
Mouse,POLYIC_20190612_polyic___E3_P1,0.9815566960027279,0.9826916771644032,0.0011349811616753192,0.10000000149011612,0.10000000149011612,0.0,0.02246175998375366,0.020456478042929105
Mouse,POLYIC_20190612_polyic___E3_P1_1,0.9816537988139197,0.9816838334079714,3.003459405170883e-05,0.10000000149011612,0.10000000149011612,0.0,0.021656145522797463,0.021970435358088375
Mouse,POLYIC_20190612_polyic___E3_P1_2,0.9820203370746983,0.9823048862394261,0.0002845491647278653,0.10000000149011612,0.10000000149011612,0.0,0.020703129682060433,0.020921218860413933
Mouse,POLYIC_20190612_polyic___E3_P1_3,0.9810555477594847,0.9815027599414217,0.00044721218193699563,0.10000000149011612,0.10000000149011612,0.0,0.022351527953660077,0.02190934427542806
Mouse,POLYIC_20190612_polyic___E3_P1_4,0.9816059569329845,0.9816945583360474,8.860140306288233e-05,0.10000000149011612,0.10000000149011612,0.0,0.0214875274861034,0.02261974209407752
Mouse,POLYIC_20190614_polyic___E3_P1,0.9822385724994692,0.9825536180287922,0.0003150455293229326,0.10000000149011612,0.10000000149011612,0.0,0.02087656607086709,0.0207554784955854
Mouse,POLYIC_20190614_polyic___E3_P1_1,0.9810156980712353,0.9807679307780707,-0.00024776729316466906,0.10000000149011612,0.10000000149011612,0.0,0.0235942032164561,0.026559737314171137
Mouse,POLYIC_20190614_polyic___E3_P1_3,0.9798361636369679,0.9798735572182588,3.739358129084547e-05,0.10000000149011612,0.10000000149011612,0.0,0.026913371258009303,0.027709457304286613
Mouse,POLYIC_20190614_polyic___E3_P1_4,0.9817475534749371,0.9816814005319104,-6.615294302669827e-05,0.10000000149011612,0.10000000149011612,0.0,0.022446061391205963,0.022428343856400836
Mouse,POLYIC_20190614_polyic___E3_P1_5,0.9789771285657327,0.9795278586928454,0.0005507301271127085,0.10000000149011612,0.10000000149011612,0.0,0.02748811164192572,0.025134482813966443
Mouse,POLYIC_20190614_polyic___E3_P1_6,0.9821217888545372,0.982456895068314,0.000335106213776859,0.10000000149011612,0.10000000149011612,0.0,0.022539770877514704,0.02114662485134564
Mouse,POLYIC_20190614_polyic___E4_P1_5,0.9817799368095277,0.9824702400241968,0.000690303214669119,0.10000000149011612,0.10000000149011612,0.0,0.02219739145926697,0.020844186943577796
Mouse,POLYIC_20190618_mouse33__E3_P1,0.9806378487886942,0.9801313322492647,-0.000506516539429458,0.10000000149011612,0.10000000149011612,0.0,0.023970804621528136,0.024640708016232398
Mouse,POLYIC_20190618_mouse34__E3_P1,0.9807221321808032,0.981541743744852,0.000819611564048861,0.10000000149011612,0.10000000149011612,0.0,0.024129337130656296,0.022840590350648844
Mouse,POLYIC_20190618_mouse35__E3_P1,0.9811905903653875,0.9811465742163765,-4.40161490109503e-05,0.10000000149011612,0.10000000149011612,0.0,0.02278769567022354,0.02307463644913375
Mouse,POLYIC_20190618_mouse36__E3_P1,0.9813942635913478,0.9819851672990686,0.0005909037077207469,0.10000000149011612,0.10000000149011612,0.0,0.022459627007651896,0.02139230188342862
Mouse,POLYIC_20190619_mouse38__E3_P1,0.9795827903224377,0.9792522296210641,-0.0003305607013736056,0.10000000149011612,0.10000000149011612,0.0,0.025345486174946457,0.02563789297081556
Mouse,POLYIC_20190619_mouse39__E3_P1,0.9816612079242863,0.9822169072732592,0.0005556993489728157,0.10000000149011612,0.10000000149011612,0.0,0.022433551598412992,0.02164341518737717
Mouse,POLYIC_20190619_mouse42__E3_P1,0.9819466857670501,0.9814639625045898,-0.00048272326246034947,0.10000000149011612,0.10000000149011612,0.0,0.021270493845654537,0.022467000286110192
Mouse,POLYIC_20190619_mouse43__E3_P1,0.9823107945408468,0.9823107222108032,-7.233004362117157e-08,0.10000000149011612,0.10000000149011612,0.0,0.02099578060472869,0.022054705572025983
Mouse,POLYIC_20190628_mouse33__E3_P1,0.9822463879597192,0.9829009925765285,0.0006546046168093289,0.10000000149011612,0.10000000149011612,0.0,0.021207623090680215,0.020205269537115753
Mouse,POLYIC_20190628_mouse34__E6_P1,0.9815154306359157,0.9814396464183304,-7.57842175853618e-05,0.10000000149011612,0.10000000149011612,0.0,0.022105979448186836,0.022390947244255863
Mouse,POLYIC_20190628_mouse35__E3_P1,0.9818923121822878,0.9824829695537328,0.0005906573714450358,0.10000000149011612,0.10000000149011612,0.0,0.022456243835319703,0.021598151634310774
Mouse,POLYIC_20190628_mouse36__E3_P1,0.9818653068461,0.983110316412724,0.001245009566623989,0.10000000149011612,0.10000000149011612,0.0,0.021095016996685707,0.019085019290531864
Mouse,POLYIC_20190629_polyic_mo__E3_P1,0.9825648806265436,0.9829204889681398,0.000355608341596203,0.10000000149011612,0.10000000149011612,0.0,0.0208123997290862,0.02054314002132602
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,0.9778829788991887,0.9787798627758949,0.0008968838767061671,0.20000000298023224,0.10000000149011612,-0.10000000149011612,0.03220919818100256,0.029280569883433784
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,0.9798559059188421,0.9802052279022097,0.0003493219833675676,0.10000000149011612,0.10000000149011612,0.0,0.025250253400660404,0.024838098160810656
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,0.9802870714134442,0.9804420265802213,0.0001549551667771043,0.10000000149011612,0.10000000149011612,0.0,0.02920081505268195,0.027059980819415942
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,0.9813578375432201,0.9825183770231781,0.0011605394799579782,0.10000000149011612,0.10000000149011612,0.0,0.022598591648016985,0.02109206434301406
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,0.9819406509908615,0.9829605176717908,0.0010198666809293488,0.10000000149011612,0.10000000149011612,0.0,0.022563394823380337,0.02114868996326669
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,0.9810138170360435,0.9818268567192918,0.0008130396832483067,0.10000000149011612,0.10000000149011612,0.0,0.022905076480833418,0.021389745596885133
