slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.3332312404287902,0.19992649761117237,2177,0,2177,544,first 20%,True,True
1,0.6137566137566137,0.44274809160305345,1679,0,1679,1334,first 20%,True,True
2,0.8328631875881524,0.713595166163142,947,1,948,2363,first 20%,True,True
3,0.8331870061457419,0.7140707298720843,1112,28,1140,2875,first 20%,True,True
4,0.8521289620459801,0.7423560085328277,1042,45,1087,3177,first 20%,True,True
5,0.8730117340286832,0.7746413697362332,909,65,974,3413,first 20%,True,True
6,0.8752327746741154,0.7781456953642384,808,197,1005,3722,first 20%,True,True
7,0.8613121080559576,0.7564075407752595,951,199,1150,3770,middle 60%,True,True
8,0.8667258996001777,0.764798118384947,1139,61,1200,3963,middle 60%,True,True
9,0.8706754530477759,0.7709700948212983,1236,20,1256,4248,middle 60%,True,True
10,0.8803178602577769,0.7862212220875887,1194,41,1235,4583,middle 60%,True,True
11,0.8913815666479716,0.8040472175379426,1100,62,1162,4830,middle 60%,True,True
12,0.9176663031624863,0.8478589420654912,853,53,906,5102,middle 60%,True,True
13,0.9373951434878587,0.882167192953299,676,33,709,5341,middle 60%,True,True
14,0.9453576188360728,0.8963774220724515,591,24,615,5344,middle 60%,True,True
15,0.9484228099464019,0.9019050802139037,567,20,587,5417,middle 60%,True,True
16,0.9485435199720914,0.9021234240212342,566,24,590,5462,middle 60%,True,True
17,0.9528571428571428,0.9099590723055935,491,37,528,5373,middle 60%,True,True
18,0.9574604336291281,0.9183924183924184,426,39,465,5272,middle 60%,True,True
19,0.9598009188361409,0.9227088700772911,388,32,420,5046,middle 60%,True,True
20,0.9541506766309836,0.9123213595983005,410,44,454,4768,middle 60%,True,True
21,0.940467378661309,0.887624750499002,512,51,563,4498,middle 60%,True,True
22,0.9336625883937592,0.875578947368421,531,60,591,4219,middle 60%,True,True
23,0.9244107949688607,0.8594459582198002,589,30,619,3815,middle 60%,True,True
24,0.9156403125413852,0.8444064484611626,588,49,637,3506,middle 60%,True,True
25,0.9278033794162827,0.8653295128939829,420,50,470,3070,middle 60%,True,True
26,0.9118670274449169,0.8380106571936057,375,81,456,2440,middle 60%,True,True
27,0.8673705897501931,0.7658026375625284,460,55,515,1739,middle 60%,True,True
28,0.8755894087776569,0.7787096774193548,294,49,343,1256,last 20%,True,True
29,0.905938448201127,0.8280507131537242,189,28,217,1073,last 20%,True,True
30,0.919815668202765,0.8515358361774744,82,92,174,1090,last 20%,True,True
31,0.8893617021276595,0.8007662835249042,65,143,208,979,last 20%,True,True
32,0.8442622950819673,0.7304964539007093,61,167,228,785,last 20%,True,True
33,0.8080402010050252,0.6779089376053963,112,79,191,481,last 20%,True,True
34,0.8134110787172012,0.6855036855036855,61,67,128,346,last 20%,True,True
