epoch,loss,epoch_seconds,balanced_validation_dice,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
1,1.517623639532498,262.0260879993439,0.6951062895658431,0.8530474141307631,0.7722671307026707,0.9533996295585255,57873.0,9178.5,1.2358511048376737,0.5371651650009232,0.37293329982080753,0.9648915220948429,94570.7,2024.2,2.6058177419517485
