ablation,epoch,loss,dice_loss,bce_loss,boundary_loss,boundary_fraction,residual_loss,balanced_validation_dice,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
learned_coordinates_no_query,1,0.12541377398052386,0.031233761991773332,0.004115008749067783,0.36006522817271097,0.010558067097528172,0.004869686297232485,0.9767136925503759,0.982797415400355,0.982518465658548,0.9831432495511677,3572.8333333333335,3635.6666666666665,1.0006638180619392,0.9706299697003967,0.9711721300022891,0.9702463429986425,1608.2,1642.2,0.9992323034281123
learned_coordinates_no_query,2,0.1274336287751794,0.031613574496337345,0.0043329192558303475,0.3653770445712975,0.010561527567915618,0.014287379586936108,0.9767195423218675,0.9828678048735632,0.9827301868534377,0.9830715503432371,3528.8333333333335,3648.0,1.0003749161110824,0.9705712797701718,0.9722378891846286,0.9690715630571438,1545.7,1707.1,0.9969288588152603
learned_coordinates_no_query,3,0.1285585155710578,0.03198231330939701,0.004392268414708919,0.36831108666956425,0.01056011750396075,0.010616166134630995,0.9766917880087282,0.9828802703593954,0.9826649976939476,0.9831614639506139,3541.1666666666665,3628.1666666666665,1.0005329602647959,0.9705033056580612,0.9723904290648651,0.9687864486279931,1536.6,1722.8,0.9964801827838776
learned_coordinates_no_query,4,0.12649280005799873,0.03127975442579815,0.00423983607574233,0.36349356467170374,0.010559558909985103,0.009981765528209507,0.976693002965583,0.9828860107769842,0.9822586766352019,0.9835791688086629,3627.1666666666665,3543.0,1.0013732750080269,0.9704999951541818,0.9717895597965264,0.9693788590514594,1572.2,1690.1,0.9977135422164928
learned_coordinates_no_query,5,0.12617007536547525,0.03133738466671535,0.0043056537106167525,0.3617126752755472,0.010555989449910288,0.00988678600073659,0.9767173293959006,0.9828814860741805,0.9827552511437773,0.9830737810316567,3521.8333333333335,3649.3333333333335,1.0003506841113616,0.9705531727176206,0.9728468618013677,0.968432118165415,1510.0,1742.4,0.9956450906315212
