ablation,epoch,loss,dice_loss,bce_loss,boundary_loss,boundary_fraction,residual_loss,balanced_validation_dice,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
learned_coordinates_query,1,0.1254227953031659,0.03123477633510317,0.004115142776364726,0.3600866504545723,0.010558067097528172,0.005121324401573345,0.9767059544234036,0.9827879967305417,0.9825195348123716,0.9831235704620114,3572.5,3641.0,1.0006424601307968,0.9706239121162653,0.9710194635839994,0.9703873085669068,1617.2,1634.4,0.9995356712850109
learned_coordinates_query,2,0.1274503558608038,0.03161016745226724,0.004332892147691122,0.36544583711240974,0.010561527567915618,0.014583825715817511,0.9767085285595292,0.9828554708983902,0.982761532261431,0.9830159323258815,3521.6666666666665,3659.8333333333335,1.0002862848146379,0.9705615862206681,0.9721852254680169,0.9691047822678838,1548.8,1705.3,0.9970177743569589
learned_coordinates_query,3,0.128586573127125,0.03198380661862237,0.0043930225531637135,0.3684164940246514,0.01056011750396075,0.010561936110856809,0.9766997633139467,0.9828790691695595,0.9826733146098602,0.9831510144636831,3539.3333333333335,3631.0,1.0005138523520727,0.9705204574583339,0.972369947168579,0.9688395668299588,1537.8,1719.9,0.9965545100497053
learned_coordinates_query,4,0.12652860981013095,0.03128753708941596,0.004241264504214216,0.363609734124371,0.010559558909985103,0.00973746074097497,0.976691313471432,0.9828884280825608,0.9821873397648572,0.9836556552272144,3641.8333333333335,3527.3333333333335,1.0015243451102478,0.9704941988603032,0.9715644883963671,0.9695912212302957,1585.5,1678.4,0.9981640868710615
learned_coordinates_query,5,0.12624325922557286,0.03136676230600902,0.004308561220698591,0.36188161426356863,0.010555989449910288,0.009753184118640743,0.9767263873397537,0.9828646657673067,0.9827664660519293,0.9830293634444311,3518.5,3659.1666666666665,1.0002940374806557,0.9705881089122007,0.9728062051309493,0.9685422579248403,1512.5,1736.3,0.9957995526160761
