epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
11,0.14241068637264626,61.61602830886841,0.9688128401854332,False,0.9653563048908246,0.9788112265290877,0.9532963260415662,6518.0,16779.833333333332,0.9736984904137435,0.9722693754800418,0.969568882805776,0.9750736195473465,2658.4,2158.5,1.0058504577931822
12,0.13709010276943445,61.59294629096985,0.9697469169287767,False,0.9664369766415216,0.9770925186047338,0.9568793213797174,7112.5,15500.5,0.9791134469328376,0.9730568572160317,0.9671526161311208,0.9791487587473833,2889.5,1804.9,1.0126339384645615
13,0.13238261453807354,61.54254126548767,0.9717719416362358,False,0.9690859608996218,0.9815771604317612,0.9576550617704053,5706.166666666667,15054.833333333334,0.9754975066622141,0.9744579223728497,0.9721569147224898,0.9768689657281537,2433.8,2003.0,1.0050361922141333
14,0.12815696307058846,61.32693576812744,0.972550593672543,False,0.9709949862950406,0.9816790539337171,0.9611414927331361,5750.0,13760.5,0.9789638106508097,0.9741062010500455,0.9669187389170316,0.9815119098909146,2914.4,1602.1,1.0153114835466492
15,0.12538442428090743,61.399609327316284,0.9714650333642951,False,0.9679836149682283,0.9857318958230202,0.9519509714206116,4275.833333333333,17194.833333333332,0.9656061025560075,0.974946451760362,0.9745158826526529,0.9754757989609273,2215.1,2123.3,1.001183002824366
16,0.1226047198953373,61.5362663269043,0.9739064103676469,False,0.9722201537264542,0.9808506271125643,0.9643020298658502,6088.833333333333,12673.5,0.9830258710135459,0.9755926670088397,0.9709447009439561,0.9803442734176155,2542.6,1703.1,1.009799288598487
17,0.1192355996796063,61.896278381347656,0.9742861719842881,False,0.9720020948463329,0.983856134926213,0.9612278610721979,4842.166666666667,13925.666666666666,0.9769554630266399,0.9765702491222434,0.9812484764980136,0.971988819591096,1611.9,2425.0,0.9906557091939352
18,0.11675514453755957,61.59449100494385,0.9755383995062133,True,0.973475538345277,0.9814576175288335,0.9662040681740093,5729.0,12096.0,0.9844229137685166,0.9776012606671497,0.9769560516738796,0.9783086070377468,2001.5,1878.1,1.001493538097484
19,0.11411593428679875,61.91129755973816,0.9747292762541463,False,0.972009537378633,0.9855730252749045,0.9596525494526484,4351.333333333333,14495.166666666666,0.9736373835749772,0.9774490151296595,0.9780592212242194,0.9769029308137839,1902.5,2001.0,0.9989464902905467
20,0.11015939898788929,61.754621744155884,0.9769564199694993,True,0.9757402201242596,0.9814206237672706,0.970589267945653,5781.166666666667,10565.166666666666,0.9889339000831541,0.9781726198147389,0.9740147851311798,0.9824299815937912,2274.2,1522.6,1.0087640185494187
21,0.11186155597014087,62.003504037857056,0.9758140863450314,True,0.9744159617399243,0.981425535483006,0.9681023032975534,5641.5,11605.5,0.9863821184291397,0.9772122109501385,0.9699285012221823,0.9847074208228388,2649.4,1325.3,1.0154416641422228
22,0.1078402316197753,61.637985944747925,0.9769343778029442,True,0.9748373476108322,0.9865957807182658,0.9640232217630961,4014.0,12904.833333333334,0.9771019397441175,0.9790314079950562,0.9780337622014503,0.9800782573987487,1907.3,1728.4,1.0021783344800483
23,0.10771480575203896,61.504743576049805,0.9775925978198046,True,0.9754100397963249,0.9836074366421852,0.9679530366933832,5017.166666666667,11603.333333333334,0.9840493016996229,0.9797751558432843,0.9798683615172983,0.9797190111460242,1743.5,1757.8,0.999907095682796
24,0.10523265813078199,61.6666042804718,0.9771014306574621,True,0.975694439423909,0.9823863573109902,0.9695840027847096,5493.666666666667,10945.666666666666,0.9869181539712555,0.9785084218910152,0.9723394440754817,0.9848233842112704,2427.6,1314.6,1.0129666949069829
