domain,subject,native_coordinate_axis,candidate_factor_pixels,expected_level1_footprint_pixels,expert_best_residue,expert_max_alignment_fraction,prediction_best_residue,prediction_max_alignment_fraction,prediction_minus_expert_alignment,expert_transition_count,prediction_transition_count,condition
CAMRI,007,x,4,3.1999998807907124,2,0.3034825870646766,3,0.2740715268225585,-0.029411060242118148,2814,2908,higher_res_192
CAMRI,007,x,5,3.1999998807907124,2,0.2085998578535892,0,0.2125171939477304,0.003917336094141188,2814,2908,higher_res_192
CAMRI,007,x,6,3.1999998807907124,0,0.19900497512437812,3,0.1887895460797799,-0.010215429044598212,2814,2908,higher_res_192
CAMRI,007,x,7,3.1999998807907124,3,0.16062544420753375,5,0.16162310866574967,0.0009976644582159189,2814,2908,higher_res_192
CAMRI,007,x,8,3.1999998807907124,6,0.15636105188343993,7,0.13892709766162312,-0.017433954221816816,2814,2908,higher_res_192
CAMRI,007,y,2,4.999999925494195,0,0.556926528323051,0,0.5240089335566722,-0.03291759476637879,3566,3582,higher_res_192
CAMRI,007,y,3,4.999999925494195,1,0.339035333707235,1,0.3458961474036851,0.006860813696450085,3566,3582,higher_res_192
CAMRI,007,y,4,4.999999925494195,0,0.3051037577117218,0,0.2646566164154104,-0.04044714129631144,3566,3582,higher_res_192
CAMRI,007,y,5,4.999999925494195,0,0.2319125070106562,1,0.33556672250139585,0.10365421549073967,3566,3582,higher_res_192
CAMRI,007,y,6,4.999999925494195,2,0.18900729108244532,0,0.18592964824120603,-0.003077642841239292,3566,3582,higher_res_192
CAMRI,007,y,7,4.999999925494195,6,0.16320807627593942,5,0.20268006700167504,0.03947199072573562,3566,3582,higher_res_192
CAMRI,007,y,8,4.999999925494195,0,0.16881660123387549,7,0.19905080960357344,0.03023420836969795,3566,3582,higher_res_192
CAMRI,043,x,2,3.1999998807907124,0,0.5821508588498879,1,0.5120311394196745,-0.07011971943021345,2678,2826,baseline_128
CAMRI,043,x,3,3.1999998807907124,0,0.35175504107542943,1,0.3651804670912951,0.01342542601586566,2678,2826,baseline_128
CAMRI,043,x,4,3.1999998807907124,2,0.2983569828230022,1,0.2650389242745931,-0.033318058548409135,2678,2826,baseline_128
CAMRI,043,x,5,3.1999998807907124,1,0.21135175504107542,1,0.21266808209483368,0.0013163270537582539,2678,2826,baseline_128
CAMRI,043,x,6,3.1999998807907124,0,0.21135175504107542,1,0.19249823071479122,-0.018853524326284204,2678,2826,baseline_128
CAMRI,043,x,7,3.1999998807907124,3,0.15571321882001493,5,0.16560509554140126,0.009891876721386333,2678,2826,baseline_128
CAMRI,043,x,8,3.1999998807907124,2,0.16019417475728157,0,0.14260438782731777,-0.017589786929963797,2678,2826,baseline_128
CAMRI,043,y,2,4.999999925494195,0,0.5787146226415094,1,0.5365925058548009,-0.04212211678670852,3392,3416,baseline_128
CAMRI,043,y,3,4.999999925494195,1,0.33726415094339623,2,0.38495316159250587,0.04768901064910963,3392,3416,baseline_128
CAMRI,043,y,4,4.999999925494195,0,0.30395047169811323,1,0.28307962529274006,-0.020870846405373178,3392,3416,baseline_128
CAMRI,043,y,5,4.999999925494195,4,0.21226415094339623,3,0.5067330210772834,0.2944688701338871,3392,3416,baseline_128
CAMRI,043,y,6,4.999999925494195,2,0.2016509433962264,3,0.2028688524590164,0.0012179090627899847,3392,3416,baseline_128
CAMRI,043,y,7,4.999999925494195,6,0.15566037735849056,0,0.20901639344262296,0.0533560160841324,3392,3416,baseline_128
CAMRI,043,y,8,4.999999925494195,6,0.15683962264150944,1,0.22482435597189696,0.06798473333038751,3392,3416,baseline_128
CAMRI,043,x,2,3.1999998807907124,0,0.5821508588498879,1,0.5350877192982456,-0.04706313955164232,2678,2736,higher_res_192
CAMRI,043,x,3,3.1999998807907124,0,0.35175504107542943,2,0.3391812865497076,-0.012573754525721847,2678,2736,higher_res_192
CAMRI,043,x,4,3.1999998807907124,2,0.2983569828230022,3,0.2679093567251462,-0.030447626097856006,2678,2736,higher_res_192
CAMRI,043,x,5,3.1999998807907124,1,0.21135175504107542,0,0.22039473684210525,0.009042981801029831,2678,2736,higher_res_192
CAMRI,043,x,6,3.1999998807907124,0,0.21135175504107542,1,0.18676900584795322,-0.0245827491931222,2678,2736,higher_res_192
CAMRI,043,x,7,3.1999998807907124,3,0.15571321882001493,5,0.15314327485380116,-0.002569943966213767,2678,2736,higher_res_192
CAMRI,043,x,8,3.1999998807907124,2,0.16019417475728157,5,0.14619883040935672,-0.013995344347924848,2678,2736,higher_res_192
CAMRI,043,y,2,4.999999925494195,0,0.5787146226415094,0,0.5180863477246208,-0.0606282749168886,3392,3428,higher_res_192
CAMRI,043,y,3,4.999999925494195,1,0.33726415094339623,2,0.3929404900816803,0.05567633913828407,3392,3428,higher_res_192
CAMRI,043,y,4,4.999999925494195,0,0.30395047169811323,2,0.2660443407234539,-0.037906130974659336,3392,3428,higher_res_192
