condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_4,0.44567376375198364,17.35425652967795,0.20340058207511902,9119,49.90678802500274,0.16199427447940323
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_4,0.4436133801937103,17.63786950373712,0.2045704424381256,9252,49.967574578469524,0.15112080436439773
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_5,0.44614675641059875,16.827188033066527,0.20587337017059326,9480,49.994725738396625,0.16151390495359244
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_5,0.4476109743118286,15.27491894364397,0.20796622335910797,9497,49.91576287248605,0.15521431349389742
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_6,0.45060837268829346,15.996766749670806,0.20451289415359497,9285,49.95153473344104,0.16098009675157915
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_6,0.45147621631622314,15.048408303119645,0.20578208565711975,9356,49.91983753740915,0.15513517706698457
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_7,0.45103806257247925,15.903091147899136,0.2052539885044098,9249,49.962158071142824,0.16263797494174959
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_7,0.45210540294647217,14.779331758711287,0.20688050985336304,9304,49.967755803955285,0.1564076178353783
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_8,0.45088985562324524,16.79801081551129,0.2055344432592392,9090,49.95049504950495,0.1611859726222083
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_8,0.448362797498703,15.56190343482199,0.20904438197612762,9235,49.94585814834867,0.15555545413818733
baseline_128,Mouse,POLYIC_20190531_polyic_m__E3_P1_9,0.4453723728656769,16.486632808270386,0.20467115938663483,9572,49.932093606351856,0.15934902660809852
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E3_P1_9,0.4453032612800598,15.641164719734352,0.20625202357769012,9628,49.96364769422518,0.15433576431521678
baseline_128,Mouse,POLYIC_20190531_polyic_m__E5_P1_11,0.44604724645614624,16.948624287833645,0.20508573949337006,9599,49.953120116678825,0.15771878693778021
higher_res_192,Mouse,POLYIC_20190531_polyic_m__E5_P1_11,0.44960325956344604,15.950583915548982,0.2062898576259613,9649,49.9119079697378,0.15074143612423285
baseline_128,Mouse,POLYIC_20190612_polyic___E10_P1_1,0.4504270851612091,15.627037022255925,0.21042834222316742,9391,49.968054520285385,0.1617619716285145
higher_res_192,Mouse,POLYIC_20190612_polyic___E10_P1_1,0.45047104358673096,14.963305245990757,0.2134927213191986,9510,49.96319663512093,0.15839100260705122
baseline_128,Mouse,POLYIC_20190612_polyic___E12_P1,0.44588032364845276,16.481878956074752,0.2083301544189453,9468,49.93662864385298,0.16376501578616465
higher_res_192,Mouse,POLYIC_20190612_polyic___E12_P1,0.4465022087097168,15.770317177026097,0.2112581580877304,9487,49.97364815010014,0.15675132953705714
baseline_128,Mouse,POLYIC_20190612_polyic___E3_P1,0.4485466182231903,16.236492264635,0.2096835821866989,9351,49.914447652657465,0.16141887057460633
higher_res_192,Mouse,POLYIC_20190612_polyic___E3_P1,0.4503370523452759,14.904453516669106,0.21265794336795807,9446,49.9417742959983,0.15612555126982278
baseline_128,Mouse,POLYIC_20190612_polyic___E3_P1_1,0.4422299265861511,17.687961159722413,0.2080201804637909,9477,49.989448137596284,0.16112468482522493
higher_res_192,Mouse,POLYIC_20190612_polyic___E3_P1_1,0.44408831000328064,16.486608784185073,0.21027030050754547,9474,49.98416719442685,0.15507359440553278
baseline_128,Mouse,POLYIC_20190612_polyic___E3_P1_2,0.4493395686149597,16.0648763626695,0.20934394001960754,9222,49.91867273910215,0.16159493912699743
higher_res_192,Mouse,POLYIC_20190612_polyic___E3_P1_2,0.4501795470714569,14.860579998094797,0.21471883356571198,9259,49.91359758073226,0.15849003935782852
baseline_128,Mouse,POLYIC_20190612_polyic___E3_P1_3,0.44604089856147766,17.402458578300376,0.20847366750240326,9229,49.967493769639184,0.16051177785573736
higher_res_192,Mouse,POLYIC_20190612_polyic___E3_P1_3,0.4498540759086609,15.327236078926079,0.21240274608135223,9255,49.94597514856834,0.15778502950416556
baseline_128,Mouse,POLYIC_20190612_polyic___E3_P1_4,0.4461711645126343,16.856756234293446,0.2065003216266632,9195,49.96193583469277,0.16164788052890935
higher_res_192,Mouse,POLYIC_20190612_polyic___E3_P1_4,0.4463730454444885,15.86024562201501,0.20911166071891785,9266,49.98920785668034,0.15748100470360024
