task,transform,stage,relative_l2,cosine,subject
lesion,axis0_+4mm,query_mask_embedding,0.01181479636579752,0.9999324083328247,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,input,0.1447371393442154,0.9894701242446899,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,encoder_level0,0.23448960483074188,0.9723899960517883,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,encoder_level1,0.3615160882472992,0.9332456588745117,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,encoder_level2,0.398698627948761,0.9170879125595093,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,encoder_level3,0.3488638997077942,0.9372584223747253,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,encoder_level4,0.21408964693546295,0.9771318435668945,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,canvas_level4,0.21408964693546295,0.9771318435668945,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,canvas_level3,0.3403789699077606,0.9407643675804138,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,canvas_level2,0.38768017292022705,0.9219419360160828,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,canvas_level1,0.3593652546405792,0.9337632060050964,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,canvas_level0,0.3941446542739868,0.9200415015220642,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,output_logits,0.38374611735343933,0.9234461188316345,20170222CH_Exp3_zfp_M03
lesion,axis0_+6mm,query_mask_embedding,0.01518959179520607,0.9998886585235596,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,input,1.8748411321212188e-06,1.0,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,encoder_level0,1.8483295207261108e-05,1.0,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,encoder_level1,0.2167409360408783,0.9762470722198486,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,encoder_level2,0.2118401974439621,0.9773121476173401,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,encoder_level3,0.209632009267807,0.9777889251708984,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,encoder_level4,0.16109080612659454,0.9870145916938782,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,canvas_level4,0.16109080612659454,0.9870145916938782,20170222CH_Exp3_zfp_M03
