slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.3730501161632924,0.22929416564667482,1889,0,1889,562,first 20%,True,True
1,0.3597315436241611,0.2193126022913257,1908,0,1908,536,first 20%,True,True
2,0.8798701298701299,0.7855072463768116,579,13,592,2181,first 20%,True,True
3,0.9014418999151823,0.820568252007412,578,3,581,2660,first 20%,True,True
4,0.9181873479318735,0.8487489457407928,511,27,538,3046,first 20%,True,True
5,0.9092999856259882,0.8336847654190828,593,38,631,3201,first 20%,True,True
6,0.9105933351395286,0.8358617259388212,551,109,660,3470,first 20%,True,True
7,0.8989081567116249,0.8163789080727951,609,178,787,3677,middle 60%,True,True
8,0.8959309494451295,0.8114809023899933,784,60,844,3693,middle 60%,True,True
9,0.9051061388410786,0.8266610773422762,764,63,827,4007,middle 60%,True,True
10,0.9109739973556633,0.8365034399028733,744,64,808,4198,middle 60%,True,True
11,0.9304310712761417,0.8699122106943336,613,39,652,4399,middle 60%,True,True
12,0.9469862018881626,0.8993103448275862,454,57,511,4621,middle 60%,True,True
13,0.9624594155844156,0.9276354390768629,305,65,370,4808,middle 60%,True,True
14,0.9668980782774927,0.9359174133229451,296,33,329,4838,middle 60%,True,True
15,0.9653800238758456,0.933076923076923,316,32,348,4884,middle 60%,True,True
16,0.9617346938775511,0.9262899262899262,372,18,390,4919,middle 60%,True,True
17,0.9686789842900899,0.9392603947116306,299,18,317,4920,middle 60%,True,True
18,0.9633997559983734,0.9293840721851706,334,26,360,4764,middle 60%,True,True
19,0.9585699263932702,0.9204361873990307,357,37,394,4595,middle 60%,True,True
20,0.9496737086605463,0.9041701769165965,419,36,455,4329,middle 60%,True,True
21,0.9419699965112223,0.8903055616619037,459,40,499,4090,middle 60%,True,True
22,0.9367865471952866,0.8810898175940891,476,39,515,3855,middle 60%,True,True
23,0.9274042325207608,0.8646353646353646,503,39,542,3501,middle 60%,True,True
24,0.9183466279912981,0.8490211853043711,523,40,563,3206,middle 60%,True,True
25,0.9110212335692619,0.8365831012070566,474,54,528,2757,middle 60%,True,True
26,0.8882377563834241,0.7989457831325302,463,71,534,2193,middle 60%,True,True
27,0.8325543029969755,0.7131417804992934,565,44,609,1558,middle 60%,True,True
28,0.7955963302752294,0.6605728214503351,515,42,557,1126,last 20%,True,True
29,0.8446645655110311,0.7310989867498051,323,22,345,960,last 20%,True,True
30,0.8867654085045389,0.7965665236051502,149,88,237,1016,last 20%,True,True
31,0.8870246085011185,0.7969849246231155,94,108,202,901,last 20%,True,True
32,0.8405594405594405,0.7249698431845597,100,128,228,729,last 20%,True,True
33,0.7808930425752856,0.6405451448040886,158,53,211,429,last 20%,True,True
34,0.8250728862973761,0.7022332506203474,104,16,120,299,last 20%,True,True
