domain,scan_id,inference_seconds,dice,precision,recall,false_positives,false_negatives,hd95_mm,assd_mm,surface_dice,boundary_precision,boundary_recall,connected_components,compactness,contour_roughness,volume_ratio,iou,probability_inside_brain,probability_boundary_band,probability_immediately_outside,probability_distant_background,prediction_path,probability_path,image_path,ground_truth_path
lesion,20190820CH_Exp14_Senp7_M08,0.010254278779029846,0.8340626051834399,0.8756183745583039,0.7962724935732648,176,317,0.4242640750339558,0.07155610864545613,0.8751196172248804,0.9496327387198321,0.8126649076517151,3,0.13268208066632556,9.481565146656868,0.9093830334190232,0.7153579676674364,0.3103122413158417,0.3103122413158417,0.059661827981472015,8.762195648159832e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20190820CH_Exp14_Senp7_M08_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20190820CH_Exp14_Senp7_M08_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20190820CH_Exp14_Senp7_M08/t2.nii,/workspace/mouse_stroke_lesion_raw/20190820CH_Exp14_Senp7_M08/masklesion_manual.nii
lesion,20190821CH_Exp14_NEX_M04,0.010361051186919212,0.8915562913907285,0.8989983305509182,0.8842364532019704,121,141,0.14142135834465194,0.030127206455327474,0.9602829162132753,0.9735973597359736,0.9472551130247578,4,0.10959735723683826,10.105336129216722,0.9835796387520526,0.8043315907393577,0.3059459924697876,0.3059459924697876,0.05920933187007904,0.0001109161603380926,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20190821CH_Exp14_NEX_M04_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20190821CH_Exp14_NEX_M04_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20190821CH_Exp14_NEX_M04/t2.nii,/workspace/mouse_stroke_lesion_raw/20190821CH_Exp14_NEX_M04/masklesion_manual.nii
lesion,20190821CH_Exp14_NEX_M12,0.010196448303759098,0.8270390352269121,0.9838912660458092,0.7133211678832116,64,1571,0.5000000074505806,0.10618105536850894,0.7830603276068717,0.8379690949227373,0.7376869755563663,4,0.07791312192694476,11.32262843359292,0.725,0.7050865800865801,0.2231203019618988,0.2231203019618988,0.055912669748067856,0.0005442812107503414,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20190821CH_Exp14_NEX_M12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20190821CH_Exp14_NEX_M12_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20190821CH_Exp14_NEX_M12/t2.nii,/workspace/mouse_stroke_lesion_raw/20190821CH_Exp14_NEX_M12/masklesion_manual.nii
lesion,20190827CH_Exp14_NEX_M16,0.010482911951839924,0.855072463768116,0.8974647887323943,0.8165043567401332,182,358,0.30000000447034836,0.04873832078219392,0.909711684370258,0.9552845528455285,0.8698435277382646,2,0.0971089986763396,10.52117632813247,0.9097898513582778,0.7468354430379747,0.23217879235744476,0.23217879235744476,0.05592396482825279,0.00019874337885994464,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20190827CH_Exp14_NEX_M16_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20190827CH_Exp14_NEX_M16_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20190827CH_Exp14_NEX_M16/t2.nii,/workspace/mouse_stroke_lesion_raw/20190827CH_Exp14_NEX_M16/masklesion_manual.nii
lesion,20190827CH_Exp4_NEX_M13,0.010159457102417946,0.9066164154103853,0.980969642048029,0.8427403659011289,84,808,0.20000000298023224,0.0383644526737378,0.9323689648694345,0.9541320680110715,0.9126700071581961,1,0.0690869889662372,11.785609197706137,0.8590891397430906,0.8291842206051322,0.2735495865345001,0.2735495865345001,0.0577826164662838,0.0006557626184076071,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20190827CH_Exp4_NEX_M13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20190827CH_Exp4_NEX_M13_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20190827CH_Exp4_NEX_M13/t2.nii,/workspace/mouse_stroke_lesion_raw/20190827CH_Exp4_NEX_M13/masklesion_manual.nii
lesion,20191029CH_Exp8_M04,0.01058600377291441,0.7121324897655378,0.9259617711105734,0.5785336356764929,306,2788,0.7681146803210137,0.1647531560082663,0.7120535714285714,0.8354114713216958,0.6235624840276003,8,0.044297757238460016,13.667535530208616,0.6247921390778534,0.5529547753214854,0.267026424407959,0.267026424407959,0.10600273311138153,2.3859975044615567e-06,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191029CH_Exp8_M04_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191029CH_Exp8_M04_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191029CH_Exp8_M04/t2.nii,/workspace/mouse_stroke_lesion_raw/20191029CH_Exp8_M04/masklesion_manual.nii
lesion,20191030CH_Exp8_M16,0.010142668150365353,0.9223290711190955,0.9549234135667396,0.891886368281218,206,529,0.20000004768371582,0.041607958707058336,0.9368068633605356,0.9741907261592301,0.9025270758122743,1,0.1002725104249134,10.409347214692549,0.9339873288371142,0.8558540890370662,0.48224368691444397,0.48224368691444397,0.09049084037542343,6.715937342960387e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191030CH_Exp8_M16_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191030CH_Exp8_M16_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191030CH_Exp8_M16/t2.nii,/workspace/mouse_stroke_lesion_raw/20191030CH_Exp8_M16/masklesion_manual.nii
lesion,20191030CH_Exp8_M20,0.010125456377863884,0.855973627372968,0.978684689368339,0.7606060606060606,82,1185,0.2828427799095766,0.06494424623811736,0.8743169398907104,0.9246275197195443,0.8311395261376457,4,0.07142917243338678,11.655357124094678,0.7771717171717172,0.7482114467408584,0.4613552987575531,0.4613552987575531,0.07517407089471817,1.8200405975221656e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191030CH_Exp8_M20_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191030CH_Exp8_M20_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191030CH_Exp8_M20/t2.nii,/workspace/mouse_stroke_lesion_raw/20191030CH_Exp8_M20/masklesion_manual.nii
lesion,20191105CH_Exp8_M22,0.009810722433030605,0.863754889178618,0.9562644341801386,0.7875653827864955,303,1787,0.2828427799095766,0.05880533760006804,0.8850451735615787,0.9120545868081881,0.8610549943883278,7,0.04443199088807271,13.653757965928504,0.823585354255825,0.7601835915088927,0.4536348879337311,0.4536348879337311,0.1207069456577301,9.882453923637513e-06,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191105CH_Exp8_M22_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191105CH_Exp8_M22_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191105CH_Exp8_M22/t2.nii,/workspace/mouse_stroke_lesion_raw/20191105CH_Exp8_M22/masklesion_manual.nii
lesion,20191105CH_Exp8_M23,0.01011319737881422,0.6208219178082192,0.98066935949221,0.4541688936397648,67,4085,1.068165975957359,0.33886517930791316,0.46438923395445136,0.5928080380750925,0.38176250425314734,20,0.10189683539254706,10.353739303755335,0.463121325494388,0.4501390544298768,0.2597483992576599,0.2597831189632416,0.06390686333179474,5.79814804950729e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191105CH_Exp8_M23_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191105CH_Exp8_M23_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191105CH_Exp8_M23/t2.nii,/workspace/mouse_stroke_lesion_raw/20191105CH_Exp8_M23/masklesion_manual.nii
lesion,20191105CH_Exp8_M26,0.010180587880313396,0.8832284487064229,0.947695605573419,0.8269734380845492,244,925,0.4472137021239879,0.0762817684396993,0.860878243512974,0.9188015631784628,0.8115995567048393,6,0.10218794095734779,10.343898293526111,0.8726150392817059,0.79087656529517,0.47390052676200867,0.47390052676200867,0.10076384991407394,2.6129806428798474e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191105CH_Exp8_M26_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191105CH_Exp8_M26_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191105CH_Exp8_M26/t2.nii,/workspace/mouse_stroke_lesion_raw/20191105CH_Exp8_M26/masklesion_manual.nii
lesion,20191105CH_Exp8_M29,0.011820049956440926,0.0,0.0,0.0,0,72,19.541599913702985,19.111319204339452,0.0,nan,0.0,0,0.0,0.0,0.0,0.0,6.36660261079669e-05,6.36660261079669e-05,1.897684887808282e-05,6.707081183776609e-07,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191105CH_Exp8_M29_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191105CH_Exp8_M29_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191105CH_Exp8_M29/t2.nii,/workspace/mouse_stroke_lesion_raw/20191105CH_Exp8_M29/masklesion_manual.nii
lesion,20191106CH_Exp8_M36,0.009998266585171223,0.5989304812834224,0.9333333333333333,0.4409448818897638,4,71,0.5,0.11211084774071849,0.7554347826086957,1.0,0.6370967741935484,2,0.9559318146675702,4.909174683526625,0.47244094488188976,0.4274809160305343,0.010686425492167473,0.010686425492167473,0.007769015617668629,1.7453085092711262e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191106CH_Exp8_M36_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191106CH_Exp8_M36_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191106CH_Exp8_M36/t2.nii,/workspace/mouse_stroke_lesion_raw/20191106CH_Exp8_M36/masklesion_manual.nii
lesion,20191106CH_Exp8_M37,0.010731354355812073,0.9619321018472291,0.9626530102423183,0.9612122723871289,299,311,0.10000002384185791,0.02029795877679603,0.981021897810219,0.982200647249191,0.9798373983739838,1,0.12460454950774619,9.682172696615142,0.9985033674232976,0.9266562462426354,0.6670752763748169,0.6667433381080627,0.11619196832180023,1.1761490895878524e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191106CH_Exp8_M37_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191106CH_Exp8_M37_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191106CH_Exp8_M37/t2.nii,/workspace/mouse_stroke_lesion_raw/20191106CH_Exp8_M37/masklesion_manual.nii
lesion,20191106CH_Exp8_M40,0.010006784461438656,0.9590144792153199,0.9612593632958801,0.956780055917987,331,371,0.10000002384185791,0.02211899314333958,0.9752917993027134,0.9785078292907584,0.9721556886227545,2,0.12118458217081708,9.772409739981693,0.9953401677539608,0.9212563095905776,0.5937363505363464,0.5937363505363464,0.12031149864196777,8.744851947994903e-05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/native_predictions/lesion/20191106CH_Exp8_M40_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/stroke_lesion_only_decoder/probability_maps/lesion/20191106CH_Exp8_M40_probability.nii.gz,/workspace/mouse_stroke_lesion_raw/20191106CH_Exp8_M40/t2.nii,/workspace/mouse_stroke_lesion_raw/20191106CH_Exp8_M40/masklesion_manual.nii
