domain,condition,subjects,dice,iou,precision,recall,hd95_mm,assd_mm,surface_dice_0.1mm,surface_dice_0.2mm,surface_dice_0.5mm,surface_dice_1mm,fp_voxels,fn_voxels,fp_fn_ratio,total_residual_error
CAMRI,baseline_filtered,6,0.9888344176413911,0.9779172456549725,0.9889227454633153,0.9887613427188362,0.13333333532015482,0.01781695212227931,0.894310994258483,0.9390374271781865,0.9992841762771719,1.0,11622,12308,1.1407934196852862,23930
CAMRI,unetr_style_filtered,6,0.988837116524052,0.9779232925665963,0.9874574192321032,0.9902373023561211,0.14714045427166678,0.03620401733792733,0.8931522296302155,0.9382482109505835,0.9930445504076859,0.9938885609958384,12950,11043,1.5050601793733998,23993
Mouse,baseline_filtered,80,0.9795373497258911,0.9599207936327362,0.9782745726101927,0.980839538566092,0.11505781976442339,0.026014212537706204,0.7986276158155088,0.9709883677088044,0.9992037904031532,0.9999015882048887,213959,178789,1.227544562114666,392748
Mouse,unetr_style_filtered,80,0.9797530892092443,0.9603549331395014,0.9780638401982443,0.9814871429808895,0.11982765623793035,0.026624266691389526,0.8044593139814001,0.9694473718946786,0.9980973666816209,0.999652467651757,214292,174176,1.2815489171219832,388468
