condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
current_best,CAMRI,064,0.4460284411907196,16.705769652294627,0.20706593990325928,21188,49.929205210496505,0.1519586253750785
unetr_style,CAMRI,064,0.4395483136177063,17.443797472223498,0.20224273204803467,22733,49.9670083139049,0.15124416606151073
current_best,CAMRI,007,0.3866519629955292,7.153972700191187,0.12423483282327652,6503,49.96924496386283,0.1534250676982862
unetr_style,CAMRI,007,0.3822762668132782,7.256801025494944,0.12454645335674286,6574,49.91633708548829,0.15094969198694902
current_best,CAMRI,043,0.3820428252220154,8.041186565334641,0.12636122107505798,6323,49.95255416732564,0.15346401807721402
unetr_style,CAMRI,043,0.380532830953598,7.672407060293658,0.12889347970485687,6364,49.96857322438718,0.1533565801792423
current_best,CAMRI,078,0.44327569007873535,16.514329845286895,0.20677705109119415,20007,49.94002099265257,0.15378518978271655
unetr_style,CAMRI,078,0.44371455907821655,15.993665204356441,0.2079060971736908,20538,49.946440743986756,0.15384882243317288
current_best,CAMRI,009,0.3806621730327606,7.846423699083998,0.1258024275302887,6329,49.936798862379526,0.15161203191024994
unetr_style,CAMRI,009,0.38060078024864197,7.59297520661157,0.12778371572494507,6350,49.98425196850393,0.1514008545531526
current_best,CAMRI,099,0.38158491253852844,7.476146148475681,0.1248994991183281,6742,49.97033521210324,0.15353555840779237
unetr_style,CAMRI,099,0.3781391978263855,7.496530922566869,0.12493259459733963,6823,49.95603107137623,0.15152998063996262
current_best,Mouse,POLYIC_20190510_mouse34__E2_P1,0.44428229331970215,16.843670646333422,0.20510002970695496,8960,49.955357142857146,0.15047879431650685
unetr_style,Mouse,POLYIC_20190510_mouse34__E2_P1,0.44644472002983093,15.275402943237562,0.20873601734638214,9050,49.92817679558011,0.15482172363351512
current_best,Mouse,POLYIC_20190510_mouse35__E3_P1,0.4432373642921448,17.611225475780365,0.2066928744316101,9061,49.91722767906412,0.15230244680622468
unetr_style,Mouse,POLYIC_20190510_mouse35__E3_P1,0.4457193911075592,15.843469799124211,0.21126264333724976,9238,49.96752543840658,0.15470074136811204
current_best,Mouse,POLYIC_20190510_mouse37__E2_P1,0.4433239698410034,16.05521784537932,0.20818446576595306,9529,49.91079861475496,0.15340815591899157
unetr_style,Mouse,POLYIC_20190510_mouse37__E2_P1,0.44810622930526733,14.27327411813566,0.21251654624938965,9629,49.916917644615225,0.15660074697173207
current_best,Mouse,POLYIC_20190510_mouse38__E2_P1,0.44341984391212463,16.984671454603923,0.20732837915420532,9286,49.93538660348912,0.1521012295667136
