domain,subject,baseline_dice,unetr_style_dice,dice_change,baseline_hd95_mm,unetr_style_hd95_mm,hd95_change_mm,baseline_assd_mm,unetr_style_assd_mm
Mouse,POLYIC_20190524_polyic___E3_P1_1,0.9812994598000111,0.9822837994148466,0.000984339614835461,0.10000000149011612,0.10000000149011612,0.0,0.02262324116743698,0.02123568554890032
Mouse,POLYIC_20190524_polyic___E3_P1_10,0.9794620484732909,0.9788229684927092,-0.0006390799805816583,0.10000000149011612,0.10000000149011612,0.0,0.02491561696344552,0.02760892165706615
Mouse,POLYIC_20190524_polyic___E3_P1_12,0.9787804201913627,0.9791832288078203,0.0004028086164575839,0.10000000149011612,0.10000000149011612,0.0,0.026689191923131118,0.025399630431421724
Mouse,POLYIC_20190524_polyic___E3_P1_13,0.980219820296224,0.980059806924677,-0.00016001337154702977,0.10000000149011612,0.10000000149011612,0.0,0.023642062176327017,0.023213011842565023
Mouse,POLYIC_20190524_polyic___E3_P1_3,0.9764336529400994,0.973672990833511,-0.0027606621065884296,0.14142135834465194,0.20000000298023224,0.058578644635580296,0.028711301388196785,0.036249394368312454
Mouse,POLYIC_20190524_polyic___E3_P1_4,0.9807887554225287,0.9819338691483361,0.0011451137258073896,0.10000000149011612,0.10000000149011612,0.0,0.023057890543396943,0.020787498538949064
Mouse,POLYIC_20190524_polyic___E3_P1_5,0.9788653358153455,0.9810129448958701,0.0021476090805245818,0.10000000149011612,0.10000000149011612,0.0,0.02836738455578804,0.024516334285420424
Mouse,POLYIC_20190524_polyic___E3_P1_6,0.976444071616801,0.9756211232755991,-0.0008229483412018901,0.14142135834465194,0.20000000298023224,0.058578644635580296,0.03079691263220829,0.04057952022018417
Mouse,POLYIC_20190524_polyic___E3_P1_7,0.9784941715140048,0.978578061060225,8.388954622029487e-05,0.10000000149011612,0.10000000149011612,0.0,0.02490220538732102,0.02478406437682758
Mouse,POLYIC_20190524_polyic___E3_P1_9,0.9815923768233753,0.9817565429643358,0.00016416614096048665,0.10000000149011612,0.10000000149011612,0.0,0.020744587988785052,0.020642059528755235
Mouse,POLYIC_20190524_polyic___E4_P1_1,0.9784569896782352,0.9802278521635258,0.0017708624852905697,0.10000000149011612,0.10000000149011612,0.0,0.027792490143404066,0.023895427385761576
Mouse,POLYIC_20190524_polyic___E4_P1_7,0.9789330210944218,0.9796356036996309,0.0007025826052090567,0.10000000149011612,0.10000000149011612,0.0,0.025593005832881585,0.025312726113560544
Mouse,POLYIC_20190524_polyic___E4_P1_9,0.975835941070989,0.9753941025752377,-0.0004418384957513011,0.14142135834465194,0.14142135834465194,0.0,0.029718683697193,0.0327549748528264
Mouse,POLYIC_20190524_polyic___E8_P1_1,0.9762383323099486,0.9780796049452766,0.0018412726353279618,0.14142135834465194,0.10000000149011612,-0.041421356854535823,0.03096047760845959,0.02822191619086991
Mouse,POLYIC_20190524_polyic___E9_P1_1,0.9730556274894258,0.969089589894959,-0.003966037594466787,0.20000000298023224,0.360555132919089,0.1605551299388568,0.046534533176108735,0.06803390458005942
Mouse,POLYIC_20190531_polyic_m__E3_P1,0.9798429838244038,0.9811062466906875,0.0012632628662836431,0.10000000149011612,0.10000000149011612,0.0,0.023989534995794457,0.023043543586263242
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,0.9790750692069695,0.9793040934097987,0.00022902420282921998,0.10000000149011612,0.10000000149011612,0.0,0.026007890295038947,0.027311043702642607
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,0.9800799604139024,0.9805427345369749,0.00046277412307249577,0.10000000149011612,0.10000000149011612,0.0,0.02342708637906802,0.02281644728338822
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,0.9794262837219285,0.9803016178635837,0.000875334141655193,0.10000000149011612,0.10000000149011612,0.0,0.026312746754098084,0.027070545286390964
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,0.9795723118898712,0.9800641330584774,0.0004918211686062435,0.10000000149011612,0.10000000149011612,0.0,0.02536898507443814,0.024627776246379015
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,0.9821516336280757,0.9818031467316481,-0.0003484868964275245,0.10000000149011612,0.10000000149011612,0.0,0.02127230388840247,0.02362922362932485
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,0.9820229914044932,0.9824522995570973,0.00042930815260411315,0.10000000149011612,0.10000000149011612,0.0,0.021605006549793748,0.020351559407391688
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,0.9782849378491268,0.9809659577848104,0.002681019935683593,0.10000000149011612,0.10000000149011612,0.0,0.027111078051307243,0.022963017673293895
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,0.9759028102262867,0.974794090382901,-0.0011087198433856749,0.20000000298023224,0.22360680108197992,0.023606798101747678,0.034735625097164324,0.040530327673757895
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,0.9797440578666863,0.9800922954147222,0.00034823754803592344,0.10000000149011612,0.10000000149011612,0.0,0.025754049174193955,0.025322079117973958
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,0.9789694735134614,0.9794519948542474,0.00048252134078596853,0.10000000149011612,0.10000000149011612,0.0,0.026347873037069168,0.025984236705704804
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,0.9807858855683069,0.9822208508437599,0.0014349652754529485,0.10000000149011612,0.10000000149011612,0.0,0.023358279767458613,0.02132396904200688
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,0.9793268087359602,0.9798217513467079,0.0004949426107476729,0.10000000149011612,0.10000000149011612,0.0,0.026475062103464772,0.025656773178792322
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,0.9805135722590103,0.9815653843562622,0.001051812097251914,0.10000000149011612,0.10000000149011612,0.0,0.024615693742786365,0.023273189211910093
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,0.9790453004086601,0.9798661054585225,0.000820805049862372,0.10000000149011612,0.10000000149011612,0.0,0.026185093275350804,0.024482003439812463
Mouse,POLYIC_20190612_polyic___E10_P1_1,0.9823748246630482,0.9829671384443552,0.0005923137813070856,0.10000000149011612,0.10000000149011612,0.0,0.01976970970185417,0.01893294882081896
Mouse,POLYIC_20190612_polyic___E12_P1,0.9822278530014693,0.982409715620085,0.0001818626186156358,0.10000000149011612,0.10000000149011612,0.0,0.021329042576857592,0.020857362399374295
Mouse,POLYIC_20190612_polyic___E3_P1,0.9815566960027279,0.9811534438191076,-0.0004032521836202507,0.10000000149011612,0.10000000149011612,0.0,0.02246175998375366,0.02433611823602347
Mouse,POLYIC_20190612_polyic___E3_P1_1,0.9816537988139197,0.9819780730986174,0.0003242742846977231,0.10000000149011612,0.10000000149011612,0.0,0.021656145522797463,0.021193196831294867
Mouse,POLYIC_20190612_polyic___E3_P1_2,0.9820203370746983,0.9819593072373979,-6.1029837300385914e-05,0.10000000149011612,0.10000000149011612,0.0,0.020703129682060433,0.02146055511817949
Mouse,POLYIC_20190612_polyic___E3_P1_3,0.9810555477594847,0.9816468971502965,0.0005913493908118461,0.10000000149011612,0.10000000149011612,0.0,0.022351527953660077,0.022102374046760104
Mouse,POLYIC_20190612_polyic___E3_P1_4,0.9816059569329845,0.9823251405090968,0.0007191835761123366,0.10000000149011612,0.10000000149011612,0.0,0.0214875274861034,0.02131957950607014
Mouse,POLYIC_20190614_polyic___E3_P1,0.9822385724994692,0.9825650657831807,0.000326493283711482,0.10000000149011612,0.10000000149011612,0.0,0.02087656607086709,0.02044820312600768
Mouse,POLYIC_20190614_polyic___E3_P1_1,0.9810156980712353,0.9826669475458184,0.0016512494745830608,0.10000000149011612,0.10000000149011612,0.0,0.0235942032164561,0.020908989995416415
Mouse,POLYIC_20190614_polyic___E3_P1_3,0.9798361636369679,0.9792555649455266,-0.0005805986914413364,0.10000000149011612,0.10000000149011612,0.0,0.026913371258009303,0.02874567171839069
Mouse,POLYIC_20190614_polyic___E3_P1_4,0.9817475534749371,0.980907438595321,-0.0008401148796161051,0.10000000149011612,0.10000000149011612,0.0,0.022446061391205963,0.024890129466423182
Mouse,POLYIC_20190614_polyic___E3_P1_5,0.9789771285657327,0.9769243834031829,-0.0020527451625498294,0.10000000149011612,0.14142135834465194,0.041421356854535823,0.02748811164192572,0.033539805091692534
Mouse,POLYIC_20190614_polyic___E3_P1_6,0.9821217888545372,0.9834872389590383,0.0013654501045011758,0.10000000149011612,0.10000000149011612,0.0,0.022539770877514704,0.020389805874484322
Mouse,POLYIC_20190614_polyic___E4_P1_5,0.9817799368095277,0.9823126081459522,0.0005326713364245395,0.10000000149011612,0.10000000149011612,0.0,0.02219739145926697,0.02093731244781751
Mouse,POLYIC_20190618_mouse33__E3_P1,0.9806378487886942,0.9822662388158424,0.0016283900271482077,0.10000000149011612,0.10000000149011612,0.0,0.023970804621528136,0.021360542085435728
Mouse,POLYIC_20190618_mouse34__E3_P1,0.9807221321808032,0.9819577078956957,0.0012355757148925228,0.10000000149011612,0.10000000149011612,0.0,0.024129337130656296,0.021869473133171974
Mouse,POLYIC_20190618_mouse35__E3_P1,0.9811905903653875,0.981121107513996,-6.948285139152244e-05,0.10000000149011612,0.10000000149011612,0.0,0.02278769567022354,0.023346071084849766
Mouse,POLYIC_20190618_mouse36__E3_P1,0.9813942635913478,0.9822302943498462,0.0008360307584983628,0.10000000149011612,0.10000000149011612,0.0,0.022459627007651896,0.020934644687432183
Mouse,POLYIC_20190619_mouse38__E3_P1,0.9795827903224377,0.9801552986461257,0.0005725083236880479,0.10000000149011612,0.10000000149011612,0.0,0.025345486174946457,0.024188222249832983
Mouse,POLYIC_20190619_mouse39__E3_P1,0.9816612079242863,0.9824012176454818,0.0007400097211954781,0.10000000149011612,0.10000000149011612,0.0,0.022433551598412992,0.02076273360137537
Mouse,POLYIC_20190619_mouse42__E3_P1,0.9819466857670501,0.9827696345021667,0.0008229487351165687,0.10000000149011612,0.10000000149011612,0.0,0.021270493845654537,0.020244582818210437
Mouse,POLYIC_20190619_mouse43__E3_P1,0.9823107945408468,0.9812771296370365,-0.001033664903810294,0.10000000149011612,0.10000000149011612,0.0,0.02099578060472869,0.023655889329184054
Mouse,POLYIC_20190628_mouse33__E3_P1,0.9822463879597192,0.9833050903408966,0.0010587023811774454,0.10000000149011612,0.10000000149011612,0.0,0.021207623090680215,0.019377015358205896
Mouse,POLYIC_20190628_mouse34__E6_P1,0.9815154306359157,0.9813830738951512,-0.00013235674076450543,0.10000000149011612,0.10000000149011612,0.0,0.022105979448186836,0.02229028383452159
Mouse,POLYIC_20190628_mouse35__E3_P1,0.9818923121822878,0.9829498499412813,0.001057537758993532,0.10000000149011612,0.10000000149011612,0.0,0.022456243835319703,0.02123509546469928
Mouse,POLYIC_20190628_mouse36__E3_P1,0.9818653068461,0.9826051677358826,0.0007398608897826175,0.10000000149011612,0.10000000149011612,0.0,0.021095016996685707,0.020234695930226348
Mouse,POLYIC_20190629_polyic_mo__E3_P1,0.9825648806265436,0.9829991206441713,0.00043424001762770725,0.10000000149011612,0.10000000149011612,0.0,0.0208123997290862,0.019721776720169247
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,0.9778829788991887,0.9762127661345017,-0.0016702127646870402,0.20000000298023224,0.20000000298023224,0.0,0.03220919818100256,0.037043174437626954
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,0.9798559059188421,0.9800955252468276,0.00023961932798555186,0.10000000149011612,0.10000000149011612,0.0,0.025250253400660404,0.0253061835295112
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,0.9802870714134442,0.9809925442280548,0.0007054728146106415,0.10000000149011612,0.10000000149011612,0.0,0.02920081505268195,0.02727986822626955
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,0.9813578375432201,0.9826634002270573,0.0013055626838371914,0.10000000149011612,0.10000000149011612,0.0,0.022598591648016985,0.02031216989840299
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,0.9819406509908615,0.9831109505887567,0.0011702995978952746,0.10000000149011612,0.10000000149011612,0.0,0.022563394823380337,0.02082197527158631
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,0.9810138170360435,0.981190432453446,0.00017661541740243702,0.10000000149011612,0.10000000149011612,0.0,0.022905076480833418,0.022549594179751855
