slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.3533834586466165,0.2146118721461187,2235,1,2236,612,first 20%,True,True
1,0.6089511754068716,0.4377640558986025,1730,0,1730,1347,first 20%,True,True
2,0.823402727925341,0.699816961561928,984,0,984,2294,first 20%,True,True
3,0.850862959138516,0.7404364569961489,986,25,1011,2909,first 20%,True,True
4,0.8665785997357992,0.7645687645687645,937,73,1010,3353,first 20%,True,True
5,0.8681224838355496,0.7669756413020048,986,95,1081,3653,first 20%,True,True
6,0.8661020828564889,0.7638272103350827,980,190,1170,3974,first 20%,True,True
7,0.8603938730853392,0.7549923195084486,1025,251,1276,4183,middle 60%,True,True
8,0.8639554087530966,0.7604942758495367,1178,140,1318,4325,middle 60%,True,True
9,0.8530588907947398,0.7437686939182453,1443,99,1542,4575,middle 60%,True,True
10,0.8669117647058824,0.7650876054510058,1375,73,1448,4789,middle 60%,True,True
11,0.8731107205623901,0.7747972551466001,1368,76,1444,5044,middle 60%,True,True
12,0.893743446347431,0.8078988941548183,1179,37,1216,5151,middle 60%,True,True
13,0.9179612497818118,0.8483626391353444,900,40,940,5299,middle 60%,True,True
14,0.9359750821941513,0.8796552284924378,690,50,740,5459,middle 60%,True,True
15,0.9407355760850619,0.8881026822445286,631,49,680,5446,middle 60%,True,True
16,0.9397255515025187,0.8863040629095675,647,47,694,5457,middle 60%,True,True
17,0.9424561403508772,0.8911745189117452,616,40,656,5412,middle 60%,True,True
18,0.9425391367297077,0.8913229505391066,602,33,635,5241,middle 60%,True,True
19,0.925616768688555,0.8615331491712708,779,23,802,5013,middle 60%,True,True
20,0.8889729525250615,0.8001361933946204,1141,33,1174,4733,middle 60%,True,True
21,0.8702994599901817,0.7703806709542848,1282,39,1321,4471,middle 60%,True,True
22,0.8546762589928057,0.7462311557788944,1369,45,1414,4203,middle 60%,True,True
23,0.8346337234503685,0.7161986237679003,1508,18,1526,3869,middle 60%,True,True
24,0.834566161794059,0.7160991335885553,1400,9,1409,3563,middle 60%,True,True
25,0.8481195125147425,0.7362912400455063,1148,11,1159,3247,middle 60%,True,True
26,0.8075778925943322,0.6772584033613446,1210,19,1229,2598,middle 60%,True,True
27,0.7808826363461168,0.6405311413215302,1101,36,1137,2062,middle 60%,True,True
28,0.7445394112060779,0.5930408472012103,1053,23,1076,1591,last 20%,True,True
29,0.7727272727272727,0.6296296296296297,691,29,720,1253,last 20%,True,True
30,0.8411144578313253,0.7257959714100065,401,21,422,1138,last 20%,True,True
31,0.8577170418006431,0.7508796622097115,293,61,354,1128,last 20%,True,True
32,0.8308288899660689,0.7106135986733002,265,84,349,941,last 20%,True,True
33,0.7673568818514007,0.6225296442687747,321,61,382,691,last 20%,True,True
34,0.7715930902111324,0.628125,207,31,238,433,last 20%,True,True
