epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
11,0.19750015756913594,54.39376664161682,0.9685509615297294,False,0.963610629692465,0.9833328358261016,0.9459856462212066,5060.666666666667,19064.666666666668,0.9620549549608066,0.9734912933669939,0.9736932590293707,0.9733195136515442,2279.3,2310.7,0.9996793175927792
12,0.18091187200375966,54.507126569747925,0.9705981611866163,False,0.9676885610109579,0.9846543230697075,0.9521551056119764,4698.333333333333,16649.666666666668,0.9670389862132193,0.9735077613622748,0.9813537346404434,0.9658119120035209,1591.2,2960.6,0.9842115235488587
13,0.17916151827999524,54.15014433860779,0.9722532755214728,False,0.9699936557481134,0.978981771515195,0.9617261090529207,6674.333333333333,13342.666666666666,0.9823921029731465,0.9745128952948321,0.9704718987484414,0.9786477775382607,2584.8,1849.8,1.0085486182959873
14,0.17702917315598046,53.97221899032593,0.971010799008384,False,0.969634331533105,0.9841805655684537,0.9563450544186244,4776.5,15374.0,0.971791952318721,0.972387266483663,0.9792351694301751,0.9656685306052204,1776.6,2972.7,0.9862202627299185
15,0.16891316776829107,53.450098276138306,0.973400918457356,False,0.9709512511644824,0.9842013477343471,0.9588288174575808,4650.833333333333,14604.0,0.9742883588915529,0.9758505857502294,0.9799430380404244,0.9718444086194017,1728.2,2438.2,0.9918342012636208
16,0.16640159993299417,54.94766712188721,0.9750610896650831,True,0.9733327209132229,0.9812931499235914,0.9659855855375149,5795.333333333333,11957.166666666666,0.9844230206460979,0.9767894584169434,0.9748390592639797,0.9788184853074021,2194.6,1835.0,1.0042138500694058
17,0.17248189382787263,54.33846688270569,0.9748737180629289,True,0.9731804953911034,0.9841226168022076,0.9630217356114735,4869.166666666667,12950.666666666666,0.9785789283573575,0.9765669407347544,0.9784695501750393,0.9747110910828193,1860.8,2190.4,0.9962338060358793
18,0.1683027655152338,53.97157001495361,0.9755033168078089,True,0.9732292657938642,0.982985646446885,0.9640965827291317,5266.166666666667,12461.833333333334,0.9807853695497911,0.9777773678217537,0.9806914035599824,0.9749191679956125,1664.0,2172.7,0.9941743855900305
19,0.16681631614587136,53.71855688095093,0.9755883999039554,True,0.9740309245284499,0.9843164278051256,0.9643132799530442,4844.0,12272.833333333334,0.9796871174874746,0.9771458752794608,0.9831054038784387,0.9712920808299657,1448.8,2486.4,0.9880413278390836
20,0.16277802655739443,54.01492691040039,0.9742656427344902,False,0.9717058618333055,0.9866100485289483,0.9580477792966239,3970.0,14860.5,0.9710895249600066,0.976825423635675,0.9871219099289356,0.9667670360166637,1093.7,2877.4,0.9794137894409122
21,0.16799424961209297,53.831201791763306,0.9778521070609264,True,0.9770784980864259,0.979642069918552,0.97482372362207,6327.5,8846.333333333334,0.9951236122255668,0.9786257160354269,0.9792710379445488,0.9780291244230609,1796.4,1903.7,0.9988127382881448
22,0.15636512943144357,53.61092138290405,0.977052863415375,True,0.9763142835342217,0.9864749009650388,0.9666480821969037,4136.333333333333,11396.666666666666,0.9799100341343253,0.9777914432965282,0.983050276420192,0.9726228254789143,1455.4,2371.9,0.9894530747249715
23,0.15758885137204612,55.01723074913025,0.977270843486152,True,0.9762128237881185,0.9811116839258602,0.9717431004176836,5824.0,10004.5,0.9904787887659866,0.9783288631841855,0.9809357876743144,0.975772298347181,1646.1,2098.8,0.9948033980054477
24,0.15557984688452312,54.04135513305664,0.9756363197765372,True,0.9753054185545594,0.982954136186124,0.9682870668435309,5067.166666666667,11253.833333333334,0.985134588816901,0.9759672209985151,0.9791249042934016,0.9728671948047174,1799.6,2350.4,0.9936826288896837
